,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-19286068.0,-74493899.0,68346305.0,-47143677.0,
Repayment Of Debt,-639687026.0,-117769592.0,-234659655.0,-91062383.0,
Issuance Of Debt,730020204.0,194491400.0,144790165.0,114627738.0,
Capital Expenditure,-24333337.0,-29035364.0,-13261188.0,-3806687.0,
End Cash Position,39541542.0,19276094.0,20978708.0,43495722.0,
Beginning Cash Position,19276094.0,20978708.0,43495722.0,68028117.0,
Changes In Cash,20265448.0,-1702614.0,-22517014.0,-24532395.0,
Financing Cash Flow,39473255.0,68939285.0,-90933100.0,22518282.0,
Interest Paid Cff,-9423036.0,-6770113.0,,,
Cash Dividends Paid,-40000000.0,,,,
Net Issuance Payments Of Debt,90333178.0,76721808.0,-89869490.0,23565355.0,
Net Short Term Debt Issuance,38796188.0,76721808.0,-52233971.0,61200875.0,
Short Term Debt Payments,-639687026.0,-117769592.0,-197024136.0,-53426863.0,
Short Term Debt Issuance,678483214.0,194491400.0,144790165.0,114627738.0,
Net Long Term Debt Issuance,51536990.0,0.0,-37635519.0,-37635520.0,
Long Term Debt Payments,,0.0,-37635519.0,-37635520.0,-21817758.0
Long Term Debt Issuance,51536990.0,0.0,,,
Investing Cash Flow,-24255076.0,-25183364.0,-13191407.0,-3713687.0,
Net Intangibles Purchase And Sale,-4376040.0,-2261182.0,-483180.0,-547681.0,
Purchase Of Intangibles,-4376040.0,-2261182.0,-483180.0,-547681.0,
Net PPE Purchase And Sale,-19879036.0,-22922182.0,-12708227.0,-3166006.0,
Sale Of PPE,78261.0,3852000.0,69781.0,93000.0,
Purchase Of PPE,-19957297.0,-26774182.0,-12778008.0,-3259006.0,
Operating Cash Flow,5047269.0,-45458535.0,81607493.0,-43336990.0,
Taxes Refund Paid,-26270936.0,-23088767.0,-14186427.0,-10955937.0,
Interest Paid Cfo,,-1039378.0,-3462005.0,-2920401.0,-3071649.0
Change In Working Capital,-153361857.0,-174400775.0,-5002628.0,-75120725.0,
Change In Payable,91393473.0,-9632374.0,33998310.0,65525554.0,
Change In Inventory,-91850038.0,-61167473.0,-4597785.0,-73020614.0,
Change In Receivables,-152905292.0,-103600928.0,-34403153.0,-67625665.0,
Other Non Cash Items,20500808.0,14667183.0,12008008.0,6948204.0,
Provisionand Write Offof Assets,12878525.0,1700000.0,1200000.0,1200000.0,
Deferred Tax,,,,,12523048.0
Depreciation And Amortization,21807048.0,19824242.0,18601405.0,18480280.0,
Amortization Cash Flow,444352.0,471207.0,628311.0,815710.0,
Depreciation,21362696.0,19353035.0,17973094.0,17664570.0,
Pension And Employee Benefit Expense,3746445.0,3495264.0,2833641.0,2603002.0,
Gain Loss On Sale Of PPE,-55107.0,-1261899.0,-24759.0,-49751.0,
Net Income From Continuing Operations,115181459.0,104781912.0,65530994.0,19091333.0,
