,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,476039400.0,53732549.489244,60551600.0,0.0,
Tax Rate For Calcs,0.2,0.105958,0.2,0.0,
Normalized EBITDA,1000126000.0,818121000.0,626019000.0,101014000.0,
Total Unusual Items,2380197000.0,507110000.0,302758000.0,239258000.0,
Total Unusual Items Excluding Goodwill,2380197000.0,507110000.0,302758000.0,239258000.0,
Net Income From Continuing Operation Net Minority Interest,2392828000.0,200090000.0,37480000.0,-352430000.0,
Reconciled Depreciation,459566000.0,389593000.0,283972000.0,266675000.0,
Reconciled Cost Of Revenue,1469304000.0,1293616000.0,925673000.0,820034000.0,
EBITDA,3380323000.0,1325231000.0,928777000.0,340272000.0,
EBIT,2920757000.0,935638000.0,644805000.0,73597000.0,
Net Interest Income,-515369000.0,-687467000.0,-371401000.0,-420864000.0,
Interest Expense,563886000.0,711852000.0,385942000.0,425970000.0,
Interest Income,48517000.0,24385000.0,14541000.0,5106000.0,
Normalized Income,488670400.0,-253287450.510756,-204726400.0,-591688000.0,
Net Income From Continuing And Discontinued Operation,2392828000.0,200090000.0,37480000.0,-352430000.0,
Total Expenses,1631574000.0,1514222000.0,1022547000.0,1025158000.0,
Total Operating Income As Reported,2858171000.0,836815000.0,623437000.0,-175657000.0,
Diluted Average Shares,1180023000.0,1158584000.0,1154534000.0,1004445000.0,
Basic Average Shares,1180023000.0,1158584000.0,1154534000.0,1004445000.0,
Diluted EPS,2.03,0.17,0.03,-0.35,
Basic EPS,2.03,0.17,0.03,-0.35,
Diluted NI Availto Com Stockholders,2392828000.0,200090000.0,37480000.0,-352430000.0,
Net Income Common Stockholders,2392828000.0,200090000.0,37480000.0,-352430000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2392828000.0,200090000.0,37480000.0,-352430000.0,
Minority Interests,312000.0,16000.0,0.0,-57000.0,
Net Income Including Noncontrolling Interests,2392516000.0,200074000.0,37480000.0,-352373000.0,
Net Income Continuous Operations,2392516000.0,200074000.0,37480000.0,-352373000.0,
Tax Provision,-35645000.0,23712000.0,221383000.0,0.0,
Pretax Income,2356871000.0,223786000.0,258863000.0,-352373000.0,
Other Non Operating Income Expenses,4057000.0,4057000.0,22000000.0,,
Special Income Charges,2371831000.0,530204000.0,319261000.0,259618000.0,
Other Special Charges,-2319738000.0,-832462000.0,-390427000.0,-259618000.0,
Write Off,-52093000.0,302258000.0,,,-34036000.0
Impairment Of Capital Assets,,302258000.0,71166000.0,0.0,
Restructuring And Mergern Acquisition,,,,,-1275581000.0
Net Non Operating Interest Income Expense,-515369000.0,-687467000.0,-371401000.0,-420864000.0,
Interest Expense Non Operating,563886000.0,711852000.0,385942000.0,425970000.0,
Interest Income Non Operating,48517000.0,24385000.0,14541000.0,5106000.0,
Operating Income,482283000.0,387173000.0,304176000.0,-175657000.0,
Operating Expense,162270000.0,220606000.0,96874000.0,205124000.0,
Other Operating Expenses,41838000.0,49284000.0,-43240000.0,65307000.0,
Depreciation And Amortization In Income Statement,11075000.0,12172000.0,16629000.0,19043000.0,
Depreciation Income Statement,11075000.0,12172000.0,16629000.0,19043000.0,
Selling General And Administration,51896000.0,109446000.0,68731000.0,79578000.0,
Selling And Marketing Expense,7068000.0,11752000.0,4190000.0,2099000.0,
General And Administrative Expense,44828000.0,97694000.0,64541000.0,77479000.0,
Gross Profit,644553000.0,607779000.0,401050000.0,29467000.0,
Cost Of Revenue,1469304000.0,1293616000.0,925673000.0,820034000.0,
Total Revenue,2113857000.0,1901395000.0,1326723000.0,849501000.0,
Operating Revenue,2113857000.0,1901395000.0,1326723000.0,849501000.0,
