,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-166556.039154,
Tax Rate For Calcs,0.075086,0.116688,0.056076,0.101511,
Normalized EBITDA,854147617.0,814135238.0,673974461.0,448650544.0,
Total Unusual Items,,,2305487.0,23565988.0,0.0
Total Unusual Items Excluding Goodwill,,,2305487.0,-1640766.0,0.0
Net Income From Continuing Operation Net Minority Interest,666812348.0,541127819.0,486320000.0,291354617.0,
Reconciled Depreciation,82636137.0,80957535.0,90429629.0,78943641.0,
Reconciled Cost Of Revenue,1656666288.0,1719969160.0,1637280682.0,1554096068.0,
EBITDA,854147617.0,814135238.0,673974461.0,472216532.0,
EBIT,771511480.0,733177703.0,583544832.0,393272891.0,
Net Interest Income,18472891.0,-18686223.0,-16737756.0,-46924996.0,
Interest Expense,50841511.0,107265778.0,70661890.0,56365833.0,
Interest Income,69314402.0,88579555.0,53924134.0,9440837.0,
Normalized Income,666812348.0,541127819.0,486320000.0,318035580.960846,
Net Income From Continuing And Discontinued Operation,666812348.0,589340930.0,475326552.0,474316220.0,
Total Expenses,2376039568.0,2403784922.0,2286309902.0,2173300832.0,
Rent Expense Supplemental,23340365.0,24789818.0,25378975.0,24605962.0,
Total Operating Income As Reported,694687149.0,658476355.0,533276660.0,395640908.0,
Diluted Average Shares,80000000.0,80000000.0,80000000.0,80000000.0,
Basic Average Shares,80000000.0,80000000.0,80000000.0,80000000.0,
Diluted EPS,8.34,7.37,5.94,5.93,
Basic EPS,8.34,7.37,5.94,5.93,
Diluted NI Availto Com Stockholders,666812348.0,589340930.0,475326552.0,474316220.0,
Net Income Common Stockholders,666812348.0,589340930.0,475326552.0,474316220.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,666812348.0,589340930.0,475326552.0,474316220.0,
Minority Interests,254805.0,-11747568.0,2197382.0,-11352619.0,
Net Income Including Noncontrolling Interests,666557543.0,601088498.0,473129170.0,485668839.0,
Net Income Discontinuous Operations,0.0,48213111.0,-10993448.0,182961603.0,
Net Income Continuous Operations,666557543.0,552875387.0,484122618.0,302707236.0,
Tax Provision,54112426.0,73036538.0,28760324.0,34199822.0,
Pretax Income,720669969.0,625911925.0,512882942.0,336907058.0,
Other Non Operating Income Expenses,-4123550.0,-947110.0,2578517.0,,8685660.0
Special Income Charges,,,2305487.0,-1640766.0,0.0
Other Special Charges,,,-2305487.0,-23565988.0,
Write Off,,,,5299606.0,22462819.0
Impairment Of Capital Assets,,,,,31391745.0
Net Non Operating Interest Income Expense,18472891.0,-18686223.0,-16737756.0,-46924996.0,
Total Other Finance Cost,,,,54415297.0,49959358.0
Interest Expense Non Operating,50841511.0,107265778.0,70661890.0,56365833.0,
Interest Income Non Operating,69314402.0,88579555.0,53924134.0,9440837.0,
Operating Income,694687149.0,658476355.0,533276660.0,420847662.0,
Operating Expense,719373280.0,683815762.0,649029220.0,619204764.0,
Other Operating Expenses,24950712.0,22609517.0,17626999.0,8451068.0,
Depreciation And Amortization In Income Statement,15534873.0,18063324.0,22774830.0,15147162.0,
Depreciation Income Statement,15534873.0,18063324.0,22774830.0,15147162.0,
Research And Development,41299207.0,28537920.0,25602243.0,24516919.0,
Selling General And Administration,254264644.0,229865977.0,207512467.0,195464250.0,
Selling And Marketing Expense,201037992.0,189738758.0,161195492.0,143166114.0,
General And Administrative Expense,53226652.0,40127219.0,46316975.0,52298136.0,
Rent And Landing Fees,23340365.0,24789818.0,25378975.0,24605962.0,
Gross Profit,1414060429.0,1342292117.0,1182305880.0,1040052426.0,
Cost Of Revenue,1656666288.0,1719969160.0,1637280682.0,1554096068.0,
Total Revenue,3070726717.0,3062261277.0,2819586562.0,2594148494.0,
Operating Revenue,3070726717.0,3062261277.0,2819586562.0,2594148494.0,
