,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,6584909.0,27461584.0,6148302.0,56006179.0,
Repayment Of Debt,,0.0,-320736231.0,0.0,
Issuance Of Debt,,0.0,320736231.0,254879595.0,101627757.0
End Cash Position,28696458.0,57928549.0,8377682.0,31486197.0,
Beginning Cash Position,57928549.0,8377682.0,31486197.0,58135003.0,
Changes In Cash,-29232091.0,49550867.0,-23108515.0,-26648806.0,
Financing Cash Flow,-34317000.0,-28645000.0,-37380000.0,190559595.0,
Interest Paid Cff,,,,,-9666340.0
Cash Dividends Paid,-21120000.0,-17600000.0,-23760000.0,-52800000.0,
Net Issuance Payments Of Debt,,0.0,0.0,254879595.0,101627757.0
Net Long Term Debt Issuance,,0.0,0.0,254879595.0,101627757.0
Long Term Debt Payments,,0.0,-320736231.0,0.0,
Long Term Debt Issuance,,0.0,320736231.0,254879595.0,101627757.0
Investing Cash Flow,-1500000.0,50734283.0,8123183.0,-273214580.0,
Interest Received Cfi,,10742288.0,11165201.0,11596685.0,28745912.0
Net Investment Purchase And Sale,-500000.0,50734283.0,620326.0,-24519772.0,
Sale Of Investment,0.0,50734283.0,9268338.0,10480228.0,
Purchase Of Investment,-500000.0,,-8648012.0,-35000000.0,0.0
Net Investment Properties Purchase And Sale,-1000000.0,0.0,-3662344.0,-260291493.0,
Purchase Of Investment Properties,-1000000.0,0.0,-3662344.0,-260291493.0,
Operating Cash Flow,6584909.0,27461584.0,6148302.0,56006179.0,
Interest Received Cfo,1715479.0,2168590.0,,,
Interest Paid Cfo,-51369366.0,-49507303.0,-44715665.0,-13866828.0,
Change In Working Capital,-6166560.0,6269744.0,-2424611.0,-1294699.0,
Change In Other Current Liabilities,,,,,-1140617.0
Change In Other Current Assets,-1376987.0,1586857.0,1980384.0,2259905.0,
Change In Accrued Expense,-6198484.0,-3153514.0,8573356.0,-12135840.0,
Change In Prepaid Assets,1767036.0,-141278.0,1196883.0,-229473.0,
Change In Receivables,-358125.0,7977679.0,-14175234.0,8810709.0,
Other Non Cash Items,49117892.0,53668291.0,43888988.0,20076721.0,
Provisionand Write Offof Assets,,0.0,1885428.0,5050770.0,-116394.0
Depreciation And Amortization,31252740.0,31296643.0,31006327.0,28689703.0,
Depreciation,31252740.0,31296643.0,31006327.0,28689703.0,
Gain Loss On Investment Securities,-20114.0,,-147500.0,-30000.0,-63100.0
Net Income From Continuing Operations,-109894005.0,-22289468.0,-8349470.0,8940966.0,
