,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,339300000.0,339300000.0,339300000.0,339300000.0,
Share Issued,339300000.0,339300000.0,339300000.0,339300000.0,
Net Debt,2162833285.0,1372981828.0,515994678.0,92112680.0,
Total Debt,2253505952.0,1443630512.0,553533552.0,222224524.0,
Tangible Book Value,2948712069.0,2988868303.0,3003170334.0,3059281689.0,
Invested Capital,5203261847.0,4433372144.0,3554926838.0,3279708229.0,
Working Capital,150365854.0,158642409.0,32909094.0,269192693.0,
Net Tangible Assets,2948712069.0,2988868303.0,3003170334.0,3059281689.0,
Capital Lease Obligations,,0.0,2076528.0,1987362.0,2605264.0
Common Stock Equity,2949755895.0,2989741632.0,3003469814.0,3059471067.0,
Total Capitalization,5071378018.0,4342050074.0,3536153924.0,3279708229.0,
Total Equity Gross Minority Interest,3043651155.0,3082789904.0,3096869737.0,3152917082.0,
Minority Interest,93895260.0,93048272.0,93399923.0,93446015.0,
Stockholders Equity,2949755895.0,2989741632.0,3003469814.0,3059471067.0,
Retained Earnings,-442343561.0,-406237194.0,-382923202.0,-336038339.0,
Capital Stock,3393000000.0,3393000000.0,3393000000.0,3393000000.0,
Common Stock,3393000000.0,3393000000.0,3393000000.0,3393000000.0,
Total Liabilities Net Minority Interest,2590806265.0,1656061816.0,773310519.0,355816965.0,
Total Non Current Liabilities Net Minority Interest,2205315448.0,1426600389.0,602300317.0,282692870.0,
Non Current Pension And Other Postretirement Benefit Plans,19343325.0,17476947.0,12471207.0,9263893.0,
Tradeand Other Payables Non Current,64350000.0,56815000.0,57145000.0,53191815.0,
Long Term Debt And Capital Lease Obligation,2121622123.0,1352308442.0,532684110.0,220237162.0,
Long Term Capital Lease Obligation,,,,0.0,1340901.0
Long Term Debt,2121622123.0,1352308442.0,532684110.0,220237162.0,
Current Liabilities,385490817.0,229461427.0,171010202.0,73124095.0,
Other Current Liabilities,77693890.0,41827160.0,1248064.0,1684755.0,
Current Deferred Taxes Liabilities,6528817.0,7075215.0,5500461.0,7303900.0,
Current Debt And Capital Lease Obligation,131883829.0,91322070.0,20849442.0,1987362.0,
Current Capital Lease Obligation,,0.0,2076528.0,1987362.0,1264363.0
Current Debt,131883829.0,91322070.0,18772914.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,37567774.0,26079887.0,,,
Payables,2574904.0,2370517.0,47030948.0,20261625.0,
Other Payable,1781698.0,1576090.0,,,
Total Tax Payable,,,,,8510687.0
Accounts Payable,793206.0,794427.0,47030948.0,20261625.0,
Total Assets,5634457420.0,4738851720.0,3870180256.0,3508734047.0,
Total Non Current Assets,5098600749.0,4350747884.0,3666260960.0,3166417259.0,
Financial Assets,11746339.0,18647173.0,9061363.0,17145619.0,
Other Investments,,,,124772392.0,124772392.0
Investmentin Financial Assets,124772392.0,124772392.0,124772392.0,124772392.0,
Available For Sale Securities,124772392.0,124772392.0,124772392.0,124772392.0,
Investment Properties,4388834104.0,3784998082.0,3433577742.0,2901126345.0,
Goodwill And Other Intangible Assets,1043826.0,873329.0,299480.0,189378.0,
Other Intangible Assets,1043826.0,873329.0,299480.0,189378.0,
Net PPE,558498897.0,393137814.0,46875190.0,49331422.0,
Accumulated Depreciation,-31553226.0,-27129559.0,-24614870.0,-22413494.0,
Gross PPE,590052123.0,420267373.0,71490060.0,71744916.0,
Construction In Progress,289193879.0,348772955.0,1163557.0,999386.0,
Other Properties,,,,1103669.0,2307671.0
Machinery Furniture Equipment,97734725.0,14126114.0,12974123.0,12657345.0,
Buildings And Improvements,184942063.0,48484793.0,48468869.0,48101005.0,
Land And Improvements,18181456.0,8883511.0,8883511.0,8883511.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,535856671.0,388103836.0,203919296.0,342316788.0,
Other Current Assets,9293.0,,122374.0,846473.0,419501.0
Restricted Cash,68996015.0,33317449.0,33440000.0,,
Prepaid Assets,3686923.0,5371151.0,1268251.0,1603612.0,
Inventory,96266832.0,100099137.0,59952189.0,58151760.0,
Finished Goods,96266832.0,100099137.0,59952189.0,58151760.0,
Other Receivables,148209070.0,59541946.0,19972129.0,39069100.0,
Taxes Receivable,88176793.0,67014589.0,43644640.0,51729419.0,
Accounts Receivable,39839078.0,52110880.0,10057367.0,13726894.0,
Allowance For Doubtful Accounts Receivable,-3561322.0,-3189003.0,0.0,,
Gross Accounts Receivable,43400400.0,55299883.0,10057367.0,,
Cash Cash Equivalents And Short Term Investments,90672667.0,70648684.0,35462346.0,177189530.0,
Other Short Term Investments,,,,49065048.0,150676588.0
Cash And Cash Equivalents,90672667.0,70648684.0,35462346.0,128124482.0,
Cash Equivalents,5147000.0,0.0,0.0,50330480.0,
Cash Financial,85525667.0,70648684.0,35462346.0,77794002.0,
