,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3532641.752596,-3320949.85295,-24280484.2,-3254511.93387,
Tax Rate For Calcs,0.100148,0.063472,0.2,0.059142,
Normalized EBITDA,805457122.0,1150935187.0,714403643.0,436371518.0,
Total Unusual Items,-35274240.0,-52321215.0,-121402421.0,-55028342.0,
Total Unusual Items Excluding Goodwill,-35274240.0,-52321215.0,-121402421.0,-55028342.0,
Net Income From Continuing Operation Net Minority Interest,393348637.0,774631968.0,302064771.0,95491687.0,
Reconciled Depreciation,304655913.0,246531204.0,234464523.0,238387970.0,
Reconciled Cost Of Revenue,2363845688.0,2045404534.0,2032140431.0,1920232870.0,
EBITDA,770182882.0,1098613972.0,593001222.0,381343176.0,
EBIT,465526969.0,852082768.0,358536699.0,142955206.0,
Net Interest Income,64946125.0,57174263.0,-72107397.0,-48833978.0,
Interest Expense,28401084.0,24950800.0,68271928.0,41460895.0,
Interest Income,98195180.0,91415685.0,3912778.0,0.0,
Normalized Income,425090235.247404,823632233.14705,399186707.8,147265517.06613,
Net Income From Continuing And Discontinued Operation,393348637.0,774631968.0,302064771.0,95491687.0,
Total Expenses,3146323612.0,2793291444.0,2761490373.0,2511796008.0,
Rent Expense Supplemental,20217915.0,14306217.0,10113297.0,11415686.0,
Total Operating Income As Reported,376938412.0,389404860.0,340636311.0,147025829.0,
Diluted Average Shares,301640000.0,301640000.0,171049994.0,329695044.0,
Basic Average Shares,301133151.0,301640000.0,171049994.0,329695044.0,
Diluted EPS,1.3,2.57,1.77,0.291657,
Basic EPS,1.31,2.57,1.77,0.291657,
Diluted NI Availto Com Stockholders,393348637.0,774631968.0,302064771.0,95491687.0,
Net Income Common Stockholders,393348637.0,774631968.0,302064771.0,95491687.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,393348637.0,774631968.0,302064771.0,95491687.0,
Net Income Including Noncontrolling Interests,393348637.0,774631968.0,302064771.0,95491687.0,
Net Income Continuous Operations,393348637.0,774631968.0,302064771.0,95491687.0,
Tax Provision,43777248.0,52500000.0,-11800000.0,6002624.0,
Pretax Income,437125885.0,827131968.0,290264771.0,101494311.0,
Other Non Operating Income Expenses,22855555.0,19495672.0,30163918.0,24068476.0,
Special Income Charges,-35274240.0,-52321215.0,-121402421.0,-55028342.0,
Other Special Charges,26805784.0,55187256.0,48505220.0,33389787.0,
Write Off,8468456.0,-2866041.0,48870839.0,11630543.0,
Impairment Of Capital Assets,,7230569.0,24026362.0,10008012.0,83646945.0
Net Non Operating Interest Income Expense,64946125.0,57174263.0,-72107397.0,-48833978.0,
Total Other Finance Cost,4847971.0,9290622.0,7748247.0,7373083.0,
Interest Expense Non Operating,28401084.0,24950800.0,68271928.0,41460895.0,
Interest Income Non Operating,98195180.0,91415685.0,3912778.0,0.0,
Operating Income,380655083.0,427108949.0,435476164.0,182451705.0,
Operating Expense,782477924.0,747886910.0,729349942.0,591563138.0,
Other Operating Expenses,12575940.0,15885686.0,42615091.0,19727994.0,
Depreciation And Amortization In Income Statement,88674606.0,42559866.0,42810436.0,52284656.0,
Amortization,11424877.0,9732203.0,8192150.0,9486384.0,
Depreciation Income Statement,77249729.0,32827663.0,34618286.0,42798272.0,
Selling General And Administration,297772170.0,331642304.0,329946924.0,244739668.0,
Selling And Marketing Expense,209474393.0,249623766.0,246039784.0,194521939.0,
General And Administrative Expense,88297777.0,82018538.0,83907140.0,50217729.0,
Rent And Landing Fees,13329854.0,10189167.0,6531424.0,6574723.0,
Gross Profit,1163133007.0,1174995859.0,1164826106.0,774014843.0,
Cost Of Revenue,2363845688.0,2045404534.0,2032140431.0,1920232870.0,
Total Revenue,3526978695.0,3220400393.0,3196966537.0,2694247713.0,
Operating Revenue,3526978695.0,3220400393.0,3196966537.0,2694247713.0,
