,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-664250.509661,-130939.473956,-2388564.22645,111433.934037,
Tax Rate For Calcs,0.0903,0.07254,0.071787,0.085937,
Normalized EBITDA,1360587564.0,1041204008.0,747916853.0,507497169.0,
Total Unusual Items,-7356001.0,-1805064.0,-33272812.0,1296693.0,
Total Unusual Items Excluding Goodwill,-7356001.0,-1805064.0,-33272812.0,1296693.0,
Net Income From Continuing Operation Net Minority Interest,1080396042.0,816689852.0,518769603.0,352319866.0,
Reconciled Depreciation,85395637.0,68643861.0,66428122.0,63916801.0,
Reconciled Cost Of Revenue,8940274407.0,7720838516.0,6852614689.0,6205205384.0,
EBITDA,1353231563.0,1039398944.0,714644041.0,508793862.0,
EBIT,1267835926.0,970755083.0,648215919.0,444877061.0,
Net Interest Income,-92553047.0,-101047357.0,-102718030.0,-72798933.0,
Interest Expense,75353077.0,89982628.0,89623471.0,59932965.0,
Interest Income,1199082.0,2315929.0,609137.0,,
Normalized Income,1087087792.490339,818363976.526044,549653850.77355,351134606.934037,
Net Income From Continuing And Discontinued Operation,1080396042.0,816689852.0,518769603.0,352319866.0,
Total Expenses,9380413042.0,8006514140.0,7137158593.0,6405026916.0,
Rent Expense Supplemental,,,876481.0,774591.0,1894769.0
Total Operating Income As Reported,1266636844.0,968439154.0,647606782.0,457743029.0,
Diluted Average Shares,149717500.0,149717500.0,149962317.0,150000000.0,
Basic Average Shares,149717500.0,149717500.0,149962317.0,150000000.0,
Diluted EPS,7.22,5.45,3.46,2.35,
Basic EPS,7.22,5.45,3.46,2.35,
Diluted NI Availto Com Stockholders,1080396042.0,816689852.0,518769603.0,352319866.0,
Net Income Common Stockholders,1080396042.0,816689852.0,518769603.0,352319866.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1080396042.0,816689852.0,518769603.0,352319866.0,
Minority Interests,-4405019.0,-191305.0,276980.0,456719.0,
Net Income Including Noncontrolling Interests,1084801061.0,816881157.0,518492623.0,351863147.0,
Net Income Continuous Operations,1084801061.0,816881157.0,518492623.0,351863147.0,
Tax Provision,107681788.0,63891298.0,40099825.0,33080949.0,
Pretax Income,1192482849.0,880772455.0,558592448.0,384944096.0,
Other Non Operating Income Expenses,2142161.0,-386637.0,2250211.0,7625700.0,
Special Income Charges,-7356001.0,-1805064.0,-33272812.0,-1977326.0,
Other Special Charges,7356001.0,324919.0,7632935.0,1977326.0,
Write Off,,,42914189.0,-3123727.0,-8670649.0
Impairment Of Capital Assets,0.0,1480145.0,25639877.0,0.0,
Net Non Operating Interest Income Expense,-92553047.0,-101047357.0,-102718030.0,-72798933.0,
Total Other Finance Cost,18399052.0,13380658.0,13703696.0,12865968.0,
Interest Expense Non Operating,75353077.0,89982628.0,89623471.0,59932965.0,
Interest Income Non Operating,1199082.0,2315929.0,609137.0,,
Operating Income,1293191220.0,1000846727.0,688219534.0,447279641.0,
Operating Expense,440138635.0,285675624.0,284543904.0,199821532.0,
Other Operating Expenses,164137277.0,35722243.0,51631282.0,3551324.0,
Depreciation And Amortization In Income Statement,9016661.0,9001826.0,8736272.0,9004212.0,
Depreciation Income Statement,9016661.0,9001826.0,8736272.0,9004212.0,
Selling General And Administration,112854667.0,99438559.0,96317737.0,73218010.0,
Selling And Marketing Expense,86879440.0,79267512.0,66544230.0,56290922.0,
General And Administrative Expense,25975227.0,20171047.0,29773507.0,16927088.0,
Rent And Landing Fees,,,876481.0,774591.0,1894769.0
Gross Profit,1733329855.0,1286522351.0,972763438.0,647101173.0,
Cost Of Revenue,8940274407.0,7720838516.0,6852614689.0,6205205384.0,
Total Revenue,10673604262.0,9007360867.0,7825378127.0,6852306557.0,
Operating Revenue,10673604262.0,9007360867.0,7825378127.0,6852306557.0,
