,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,35400000.0,35400000.0,35400000.0,35400000.0,
Share Issued,35400000.0,35400000.0,35400000.0,35400000.0,
Net Debt,25334688.0,,,,
Total Debt,60432680.0,28239222.0,28803762.0,33637107.0,
Tangible Book Value,203952342.0,225401311.0,266010906.0,303994776.0,
Invested Capital,270360587.0,264873600.0,303990370.0,345879009.0,
Working Capital,51944465.0,89104078.0,135169069.0,186295641.0,
Net Tangible Assets,203952342.0,225401311.0,266010906.0,303994776.0,
Capital Lease Obligations,15681850.0,8843709.0,9093755.0,3323094.0,
Common Stock Equity,225609757.0,245478087.0,284280363.0,315564996.0,
Total Capitalization,225609757.0,245478087.0,288802533.0,327183717.0,
Total Equity Gross Minority Interest,225609757.0,245478087.0,284280363.0,315564996.0,
Stockholders Equity,225609757.0,245478087.0,284280363.0,315564996.0,
Retained Earnings,-128390243.0,-108521913.0,-96892869.0,-65608236.0,
Capital Stock,354000000.0,354000000.0,354000000.0,354000000.0,
Common Stock,354000000.0,354000000.0,354000000.0,354000000.0,
Total Liabilities Net Minority Interest,139078245.0,128638135.0,113938352.0,130087782.0,
Total Non Current Liabilities Net Minority Interest,41386664.0,36639593.0,45814874.0,45725850.0,
Non Current Pension And Other Postretirement Benefit Plans,26410765.0,28752142.0,32966242.0,31857000.0,
Long Term Debt And Capital Lease Obligation,14975899.0,7887451.0,12848632.0,13868850.0,
Long Term Capital Lease Obligation,14975899.0,7887451.0,8326462.0,2250129.0,
Long Term Debt,,0.0,4522170.0,11618721.0,16815334.0
Current Liabilities,97691581.0,91998542.0,68123478.0,84361932.0,
Other Current Liabilities,,,,5771937.0,1104537.0
Current Deferred Taxes Liabilities,1500000.0,2600000.0,5000000.0,5300000.0,
Current Debt And Capital Lease Obligation,45456781.0,20351771.0,15955130.0,19768257.0,
Current Capital Lease Obligation,705951.0,956258.0,767293.0,1072965.0,
Current Debt,44750830.0,19395513.0,15187837.0,18695292.0,
Pensionand Other Post Retirement Benefit Plans Current,3654607.0,6602605.0,5052143.0,6373151.0,
Payables,41712272.0,56807648.0,37022522.0,41240296.0,
Other Payable,3903129.0,3903129.0,3903129.0,3903168.0,
Dividends Payable,760243.0,760243.0,760243.0,760243.0,
Total Tax Payable,1705724.0,2027089.0,1488672.0,2314491.0,
Accounts Payable,35343176.0,50117187.0,30870478.0,34262394.0,
Total Assets,364688002.0,374116222.0,398218715.0,445652778.0,
Total Non Current Assets,215051956.0,193013602.0,194926168.0,174995205.0,
Investmentin Financial Assets,3750000.0,3750000.0,3750000.0,3750000.0,
Available For Sale Securities,3750000.0,3750000.0,3750000.0,3750000.0,
Investment Properties,1028376.0,1229750.0,1430684.0,1631838.0,
Goodwill And Other Intangible Assets,21657415.0,20076776.0,18269457.0,11570220.0,
Other Intangible Assets,21657415.0,20076776.0,18269457.0,11570220.0,
Net PPE,188616165.0,167957076.0,171476027.0,158043147.0,
Accumulated Depreciation,-342383408.0,-330624846.0,-356878567.0,-343932404.0,
Gross PPE,530999573.0,498581922.0,528354594.0,501975551.0,
Construction In Progress,60452676.0,35719284.0,20714255.0,14413405.0,
Other Properties,16868001.0,16728340.0,17561710.0,16708310.0,
Machinery Furniture Equipment,317110345.0,317154296.0,361150628.0,350217956.0,
Buildings And Improvements,115461139.0,115405309.0,115353308.0,114209462.0,
Land And Improvements,21107412.0,13574693.0,13574693.0,6426418.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,149636046.0,181102620.0,203292547.0,270657573.0,
Assets Held For Sale Current,776000.0,2032323.0,0.0,,
Restricted Cash,,0.0,1341927.0,0.0,676579.0
Prepaid Assets,4033358.0,3618046.0,3003135.0,3789671.0,
Inventory,70797517.0,86785591.0,84210697.0,103277455.0,
Inventories Adjustments Allowances,,,-3289642.0,-2253968.0,-4781356.0
Finished Goods,33128026.0,29098580.0,33847223.0,56269348.0,
Work In Process,4409069.0,5335886.0,7862477.0,7730991.0,
Raw Materials,33260422.0,52351125.0,42500997.0,41531084.0,
Other Receivables,476899.0,1455920.0,359416.0,2536668.0,
Accounts Receivable,54136130.0,61623344.0,67359682.0,83268657.0,
Allowance For Doubtful Accounts Receivable,-5194003.0,-18561716.0,-18977956.0,-18582434.0,
Gross Accounts Receivable,59330133.0,80185060.0,86337638.0,101851091.0,
Cash Cash Equivalents And Short Term Investments,19416142.0,25587396.0,47017690.0,77785122.0,
Other Short Term Investments,,,,30325683.0,
Cash And Cash Equivalents,19416142.0,25587396.0,47017690.0,47459439.0,
Cash Equivalents,,,,26079587.0,49432650.0
Cash Financial,19416142.0,25587396.0,47017690.0,47459439.0,
