,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,28080000.0,28080000.0,28080000.0,28080000.0,
Share Issued,28080000.0,28080000.0,28080000.0,28080000.0,
Total Debt,3996220.0,2309006.0,3512023.0,4176863.0,
Tangible Book Value,354120784.0,367549280.0,371959312.0,449541793.0,
Invested Capital,355678537.0,367549280.0,371959312.0,449541793.0,
Working Capital,214349129.0,219491212.0,272514744.0,357555885.0,
Net Tangible Assets,354120784.0,367549280.0,371959312.0,449541793.0,
Capital Lease Obligations,3996220.0,2309006.0,3512023.0,4176863.0,
Common Stock Equity,355678537.0,367549280.0,371959312.0,449541793.0,
Total Capitalization,355678537.0,367549280.0,371959312.0,449541793.0,
Total Equity Gross Minority Interest,355678537.0,367549280.0,371959312.0,449541793.0,
Stockholders Equity,355678537.0,367549280.0,371959312.0,449541793.0,
Retained Earnings,74653729.0,83511075.0,8386954.0,16047534.0,
Capital Stock,280800000.0,280800000.0,280800000.0,351000000.0,
Common Stock,280800000.0,280800000.0,280800000.0,351000000.0,
Total Liabilities Net Minority Interest,157215726.0,79639536.0,83634225.0,125098880.0,
Total Non Current Liabilities Net Minority Interest,15148967.0,10376589.0,10752247.0,11072955.0,
Non Current Pension And Other Postretirement Benefit Plans,11978937.0,8211791.0,8132219.0,7665799.0,
Long Term Debt And Capital Lease Obligation,3170030.0,2164798.0,2620028.0,3407156.0,
Long Term Capital Lease Obligation,3170030.0,2164798.0,2620028.0,3407156.0,
Current Liabilities,142066759.0,69262947.0,72881978.0,114025925.0,
Other Current Liabilities,9859728.0,11011913.0,11658492.0,,
Current Deferred Taxes Liabilities,5669110.0,6300699.0,7277960.0,10505940.0,
Current Debt And Capital Lease Obligation,826190.0,144208.0,891995.0,769707.0,
Current Capital Lease Obligation,826190.0,144208.0,891995.0,769707.0,
Pensionand Other Post Retirement Benefit Plans Current,3422616.0,3984907.0,4748605.0,,
Payables,119117029.0,45166974.0,44790533.0,90997816.0,
Other Payable,,956566.0,1325163.0,2798581.0,1583918.0
Total Tax Payable,1434885.0,1514203.0,414035.0,3644912.0,
Accounts Payable,117682144.0,43652771.0,43051335.0,84554323.0,
Total Assets,512894263.0,447188816.0,455593537.0,574640673.0,
Total Non Current Assets,156478375.0,158434657.0,110196815.0,103058863.0,
Long Term Equity Investment,10079557.0,6931481.0,1654940.0,0.0,
Investmentsin Associatesat Cost,10079557.0,6931481.0,1654940.0,0.0,
Goodwill And Other Intangible Assets,1557753.0,0.0,,,
Other Intangible Assets,1557753.0,,,,
Net PPE,141915548.0,142222064.0,108541875.0,103058863.0,
Accumulated Depreciation,-234431594.0,-225585139.0,-217255266.0,-206086561.0,
Gross PPE,376347142.0,367807203.0,325797141.0,309145424.0,
Construction In Progress,0.0,9949234.0,2284416.0,684463.0,
Other Properties,35103800.0,34608906.0,2013332.0,1836655.0,
Machinery Furniture Equipment,228960061.0,214119518.0,218573544.0,214987930.0,
Buildings And Improvements,61888761.0,60194354.0,50376845.0,42205002.0,
Land And Improvements,50394520.0,48935191.0,52549004.0,49431374.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,356415888.0,288754159.0,345396722.0,471581810.0,
Other Current Assets,1174095.0,1632557.0,1132653.0,1861949.0,
Restricted Cash,4314459.0,1825308.0,4680035.0,3797050.0,
Prepaid Assets,14774031.0,9231080.0,38162234.0,18523085.0,
Inventory,135852312.0,134844491.0,164942084.0,192127759.0,
Inventories Adjustments Allowances,-207478.0,0.0,,-134916.0,-134916.0
Other Inventories,,-6615699.0,,,
Finished Goods,95306496.0,98934599.0,105603857.0,121718142.0,
Work In Process,10730311.0,12427757.0,11347448.0,14421736.0,
Raw Materials,30022983.0,30097834.0,47990779.0,56122797.0,
Other Receivables,10776986.0,145362.0,3080748.0,1849086.0,
Accounts Receivable,141370254.0,96651017.0,95544963.0,103137529.0,
Allowance For Doubtful Accounts Receivable,,-5662234.0,-4743469.0,-4334649.0,-3680077.0
Gross Accounts Receivable,,94496314.0,100288432.0,107472178.0,94606275.0
Cash Cash Equivalents And Short Term Investments,48153751.0,44424344.0,37854005.0,150285352.0,
Cash And Cash Equivalents,48153751.0,44424344.0,37854005.0,150285352.0,
Cash Financial,48153751.0,44424344.0,37854005.0,150285352.0,
