,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-16882359.0,-50992409.0,-29974535.0,-49810115.0,
Repayment Of Debt,,0.0,-1819301.0,-1669614.0,-14574059.0
Issuance Of Debt,14850000.0,40500000.0,10000000.0,0.0,
Issuance Of Capital Stock,,,,0.0,150000000.0
Capital Expenditure,-1323652.0,-2237150.0,-13602033.0,-32241901.0,
End Cash Position,1344181.0,1143798.0,9486768.0,4718131.0,
Other Cash Adjustment Outside Changein Cash,,,-2111015.0,,
Beginning Cash Position,1143798.0,9486768.0,4718131.0,57207732.0,
Changes In Cash,200383.0,-8342970.0,6879652.0,-52489601.0,
Financing Cash Flow,14764599.0,40466167.0,7843335.0,-3158641.0,
Net Other Financing Charges,,,,-1127122.0,24181833.0
Interest Paid Cff,,0.0,-279301.0,-103554.0,-873565.0
Cash Dividends Paid,-69925.0,-19369.0,-36358.0,-48994.0,
Common Stock Dividend Paid,-69925.0,-19369.0,-36358.0,-48994.0,
Net Common Stock Issuance,,,,0.0,150000000.0
Common Stock Issuance,,,,0.0,150000000.0
Net Issuance Payments Of Debt,14850000.0,40500000.0,8180699.0,-1669614.0,
Net Short Term Debt Issuance,,,,0.0,-6845910.0
Short Term Debt Payments,,,,,-6845910.0
Net Long Term Debt Issuance,14850000.0,40500000.0,8180699.0,-1669614.0,
Long Term Debt Payments,,0.0,-1819301.0,-1669614.0,-14574059.0
Long Term Debt Issuance,14850000.0,40500000.0,10000000.0,0.0,
Investing Cash Flow,994491.0,-53878.0,15408819.0,-31762746.0,
Net Other Investing Changes,,,,,-8579606.0
Net Investment Purchase And Sale,,,,0.0,5000000.0
Sale Of Investment,,,,,5000000.0
Net Business Purchase And Sale,2282515.0,0.0,28697139.0,0.0,
Sale Of Business,2282515.0,0.0,28697139.0,0.0,
Net Intangibles Purchase And Sale,,,,,0.0
Net PPE Purchase And Sale,-1288024.0,-53878.0,-13288320.0,-31762746.0,
Sale Of PPE,35628.0,2183272.0,313713.0,479155.0,
Purchase Of PPE,-1323652.0,-2237150.0,-13602033.0,-32241901.0,
Operating Cash Flow,-15558707.0,-48755259.0,-16372502.0,-17568214.0,
Taxes Refund Paid,-949331.0,-1176126.0,-3062436.0,-3780832.0,
Interest Paid Cfo,,,,,-873565.0
Change In Working Capital,45120548.0,-12198739.0,17810447.0,-5551093.0,
Change In Accrued Expense,11207518.0,-5138235.0,12206308.0,6133045.0,
Change In Payable,10974911.0,1417645.0,10786519.0,4587810.0,
Change In Prepaid Assets,606164.0,2577589.0,4556232.0,-7563399.0,
Change In Inventory,22134645.0,-12722389.0,-8570372.0,-16954718.0,
Change In Receivables,197310.0,1666651.0,-1168240.0,8246169.0,
Other Non Cash Items,1256910.0,1094167.0,281781.0,105825.0,
Provisionand Write Offof Assets,-4913614.0,-4864169.0,4129345.0,8526020.0,
Depreciation And Amortization,15131349.0,20156164.0,22657858.0,27691669.0,
Amortization Cash Flow,,0.0,1069.0,4275.0,4275.0
Depreciation,15131349.0,20156164.0,22656789.0,27687394.0,
Pension And Employee Benefit Expense,2189445.0,2353609.0,2415532.0,1869049.0,
Gain Loss On Sale Of PPE,0.0,-1729400.0,,,
Gain Loss On Sale Of Business,,,,0.0,-542044.0
Net Income From Continuing Operations,-95925568.0,-145170097.0,83821541.0,-48501187.0,
