,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-5339000.0,-157772000.0,51298000.0,64879000.0,
Issuance Of Capital Stock,100000000.0,0.0,100000000.0,0.0,
Capital Expenditure,-3712000.0,-4494000.0,-2465000.0,-4584000.0,
End Cash Position,282383000.0,232803000.0,415085000.0,134765000.0,
Beginning Cash Position,232803000.0,415085000.0,134765000.0,124016000.0,
Changes In Cash,49580000.0,-182282000.0,280320000.0,10749000.0,
Financing Cash Flow,91071000.0,-4897000.0,85093000.0,-5035000.0,
Interest Paid Cff,-760000.0,-927000.0,-955000.0,-2128000.0,
Net Common Stock Issuance,100000000.0,0.0,100000000.0,0.0,
Common Stock Issuance,100000000.0,0.0,100000000.0,0.0,
Investing Cash Flow,-39864000.0,-24107000.0,141464000.0,-53679000.0,
Net Other Investing Changes,-35000000.0,27237000.0,152716000.0,-140723000.0,
Net Investment Purchase And Sale,-1152000.0,-46850000.0,-8787000.0,91628000.0,
Sale Of Investment,46963000.0,3205000.0,31304000.0,181658000.0,
Purchase Of Investment,-48115000.0,-50055000.0,-40091000.0,-90030000.0,
Net Intangibles Purchase And Sale,-2130000.0,-2060000.0,-190000.0,-855000.0,
Purchase Of Intangibles,-2130000.0,-2060000.0,-190000.0,-855000.0,
Net PPE Purchase And Sale,-1582000.0,-2434000.0,-2275000.0,-3729000.0,
Purchase Of PPE,-1582000.0,-2434000.0,-2275000.0,-3729000.0,
Operating Cash Flow,-1627000.0,-153278000.0,53763000.0,69463000.0,
Taxes Refund Paid,-26015000.0,-1572000.0,-1187000.0,0.0,
Change In Working Capital,111153000.0,-189318000.0,-2135000.0,108194000.0,
Change In Other Current Liabilities,0.0,-3185000.0,3185000.0,0.0,
Change In Accrued Expense,-9581000.0,-3060000.0,4805000.0,-3165000.0,
Change In Payable,0.0,0.0,,9242000.0,-5327000.0
Change In Prepaid Assets,5595000.0,16104000.0,-6521000.0,-11649000.0,
Change In Receivables,,,,-36309000.0,-20792000.0
Other Non Cash Items,760000.0,927000.0,-769000.0,350000.0,
Provisionand Write Offof Assets,,,,5725000.0,7016000.0
Depreciation And Amortization,6715000.0,6594000.0,6624000.0,4690000.0,
Amortization Cash Flow,633000.0,331000.0,348000.0,252000.0,
Depreciation,6082000.0,6263000.0,6276000.0,4438000.0,
Pension And Employee Benefit Expense,1876000.0,2065000.0,2161000.0,1699000.0,
Gain Loss On Investment Securities,-27014000.0,-26205000.0,-5545000.0,-6020000.0,
Net Income From Continuing Operations,-90044000.0,28620000.0,55302000.0,-35866000.0,
