,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,634185.0,
Tax Rate For Calcs,0.009764,0.2,0.2,0.2,
Normalized EBITDA,179453635.0,114753434.0,66114635.0,18400924.0,
Total Unusual Items,,,-1991966.0,3170925.0,645065.0
Total Unusual Items Excluding Goodwill,,,-1991966.0,3170925.0,645065.0
Net Income From Continuing Operation Net Minority Interest,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Reconciled Depreciation,111504842.0,99414902.0,107292897.0,119602559.0,
Reconciled Cost Of Revenue,905376064.0,852157149.0,826024635.0,1068922266.0,
EBITDA,179453635.0,114753434.0,66114635.0,21571849.0,
EBIT,67948793.0,15338532.0,-41178262.0,-98030710.0,
Net Interest Income,-23707307.0,-29726005.0,-25964796.0,-32636897.0,
Interest Expense,21911687.0,27146109.0,24860047.0,31420996.0,
Normalized Income,45587606.0,-14085949.0,-68965603.0,-145037726.0,
Net Income From Continuing And Discontinued Operation,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Total Expenses,1039582973.0,975721580.0,970192971.0,1247460198.0,
Rent Expense Supplemental,22241674.0,25127832.0,8664116.0,21374116.0,
Total Operating Income As Reported,27523557.0,17918428.0,-40073513.0,-107751120.0,
Diluted Average Shares,35874448.0,35903328.0,35998422.0,36000000.0,
Basic Average Shares,35874448.0,35903328.0,35998422.0,36000000.0,
Diluted EPS,1.27,-0.39,-1.92,-3.96,
Basic EPS,1.27,-0.39,-1.92,-3.96,
Diluted NI Availto Com Stockholders,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Net Income Common Stockholders,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Net Income Including Noncontrolling Interests,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Net Income Continuous Operations,45587606.0,-14085949.0,-68965603.0,-142500986.0,
Tax Provision,449500.0,2278372.0,2927294.0,13049280.0,
Pretax Income,46037106.0,-11807577.0,-66038309.0,-129451706.0,
Other Non Operating Income Expenses,,,8422012.0,10936311.0,6290881.0
Special Income Charges,,,-1991966.0,3170925.0,645065.0
Write Off,,,1991966.0,-3170925.0,-645065.0
Impairment Of Capital Assets,,,,29735366.0,14830584.0
Net Non Operating Interest Income Expense,-23707307.0,-29726005.0,-25964796.0,-32636897.0,
Total Other Finance Cost,1795620.0,2579896.0,1104749.0,1215901.0,
Interest Expense Non Operating,21911687.0,27146109.0,24860047.0,31420996.0,
Operating Income,27523557.0,17918428.0,-40073513.0,-110922045.0,
Operating Expense,134206909.0,123564431.0,144168336.0,178537932.0,
Other Operating Expenses,-613874.0,2001838.0,1991966.0,,110000.0
Depreciation And Amortization In Income Statement,13423212.0,14419992.0,15764024.0,16756219.0,
Depreciation Income Statement,13423212.0,14419992.0,15764024.0,16756219.0,
Selling General And Administration,65012748.0,58409670.0,61892453.0,81667359.0,
Selling And Marketing Expense,31861569.0,26954838.0,18272121.0,37018836.0,
General And Administrative Expense,33151179.0,31454832.0,43620332.0,44648523.0,
Rent And Landing Fees,2619556.0,1764014.0,2247259.0,7087823.0,
Gross Profit,161730466.0,141482859.0,104094823.0,67615887.0,
Cost Of Revenue,905376064.0,852157149.0,826024635.0,1068922266.0,
Total Revenue,1067106530.0,993640008.0,930119458.0,1136538153.0,
Operating Revenue,1067106530.0,993640008.0,930119458.0,1136538153.0,
