,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3706000000.0,3706000000.0,3706000000.0,3706000000.0,
Share Issued,3706000000.0,3706000000.0,3706000000.0,3706000000.0,
Net Debt,11436967000.0,11101532000.0,13346941000.0,15322941000.0,
Total Debt,12768521000.0,12597435000.0,14972128000.0,18361498000.0,
Tangible Book Value,56508615000.0,37143970000.0,33331626000.0,28912927000.0,
Invested Capital,71172151000.0,51530564000.0,50143670000.0,49088237000.0,
Working Capital,-634262000.0,-2137992000.0,-999856000.0,-3217171000.0,
Net Tangible Assets,56508615000.0,37143970000.0,33331626000.0,28912927000.0,
Common Stock Equity,58403630000.0,38933129000.0,35171542000.0,30726739000.0,
Total Capitalization,69890884000.0,48484805000.0,47934782000.0,43982812000.0,
Total Equity Gross Minority Interest,59018381000.0,39558842000.0,36624418000.0,32219122000.0,
Minority Interest,614751000.0,625713000.0,1452876000.0,1492383000.0,
Stockholders Equity,58403630000.0,38933129000.0,35171542000.0,30726739000.0,
Retained Earnings,5818299000.0,2533203000.0,3352240000.0,7413603000.0,
Capital Stock,37058823000.0,37058823000.0,37058823000.0,37058823000.0,
Common Stock,37058823000.0,37058823000.0,37058823000.0,37058823000.0,
Total Liabilities Net Minority Interest,15915940000.0,15160370000.0,17473917000.0,20936354000.0,
Total Non Current Liabilities Net Minority Interest,12440616000.0,10392912000.0,13534126000.0,13576946000.0,
Other Non Current Liabilities,58896000.0,66543000.0,68294000.0,95585000.0,
Derivative Product Liabilities,61903000.0,62799000.0,61245000.0,0.0,
Non Current Pension And Other Postretirement Benefit Plans,101821000.0,93501000.0,88110000.0,85665000.0,
Tradeand Other Payables Non Current,604045000.0,510799000.0,440793000.0,,238605000.0
Non Current Deferred Taxes Liabilities,126697000.0,107594000.0,112444000.0,139623000.0,
Long Term Debt And Capital Lease Obligation,11487254000.0,9551676000.0,12763240000.0,13256073000.0,
Long Term Debt,11487254000.0,9551676000.0,12763240000.0,13256073000.0,
Current Liabilities,3475324000.0,4767458000.0,3939791000.0,7359408000.0,
Other Current Liabilities,53969000.0,49937000.0,31042000.0,42922000.0,
Current Deferred Taxes Liabilities,559420000.0,492203000.0,362674000.0,546330000.0,
Current Debt And Capital Lease Obligation,1281267000.0,3045759000.0,2208888000.0,5105425000.0,
Current Debt,1281267000.0,3045759000.0,2208888000.0,5105425000.0,
Payables,430121000.0,378644000.0,516296000.0,915582000.0,
Other Payable,20550000.0,21423000.0,123008000.0,347996000.0,
Dividends Payable,259411000.0,259411000.0,259376000.0,259412000.0,
Total Tax Payable,,,,546330000.0,387228000.0
Accounts Payable,150160000.0,97810000.0,133912000.0,308174000.0,
Total Assets,74934321000.0,54719212000.0,54098335000.0,53155476000.0,
Total Non Current Assets,72093259000.0,52089746000.0,51158400000.0,49013239000.0,
Other Non Current Assets,43891000.0,51251000.0,50778000.0,63319000.0,
Non Current Prepaid Assets,1915000.0,129000.0,500838000.0,317386000.0,
Non Current Deferred Taxes Assets,16978000.0,20326000.0,20364000.0,13804000.0,
Investmentin Financial Assets,39536004000.0,22105792000.0,19502567000.0,19085926000.0,
Available For Sale Securities,39536004000.0,22105792000.0,19502567000.0,19085926000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,0.0,213525000.0
Long Term Equity Investment,19617880000.0,18196697000.0,17172435000.0,16371058000.0,
Investmentsin Associatesat Cost,19617880000.0,18196697000.0,17172435000.0,16371058000.0,
Investment Properties,3367564000.0,3124987000.0,3997522000.0,3676690000.0,
Goodwill And Other Intangible Assets,1895015000.0,1789159000.0,1839916000.0,1813812000.0,
Other Intangible Assets,680892000.0,680995000.0,680978000.0,681090000.0,
Goodwill,1214123000.0,1108164000.0,1158938000.0,1132722000.0,
Net PPE,7422158000.0,6801405000.0,6823581000.0,6508529000.0,
Accumulated Depreciation,-2278226000.0,-2117198000.0,-1952882000.0,-1596321000.0,
Gross PPE,9700384000.0,8918603000.0,8776463000.0,8104850000.0,
Other Properties,114002000.0,110411000.0,113650000.0,99396000.0,
Machinery Furniture Equipment,1770140000.0,1382794000.0,1422855000.0,1110184000.0,
Buildings And Improvements,5548917000.0,5158073000.0,4970072000.0,4627593000.0,
Land And Improvements,2267325000.0,2267325000.0,2269886000.0,2267677000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2841062000.0,2629466000.0,2939935000.0,4142237000.0,
Other Current Assets,,,,,2235020000.0
Assets Held For Sale Current,,,,,2235020000.0
Restricted Cash,193009000.0,193755000.0,298602000.0,402390000.0,
Prepaid Assets,212380000.0,295136000.0,192693000.0,241572000.0,
Inventory,30904000.0,31503000.0,31810000.0,30611000.0,
Finished Goods,,,,30611000.0,30036000.0
Raw Materials,,,,0.0,171000.0
Other Receivables,115167000.0,114893000.0,123858000.0,120976000.0,
Taxes Receivable,29125000.0,2470000.0,5723000.0,4038000.0,
Accounts Receivable,611204000.0,252385000.0,429486000.0,198837000.0,
Allowance For Doubtful Accounts Receivable,-303783000.0,-323492000.0,-322318000.0,-327471000.0,
Gross Accounts Receivable,914987000.0,575877000.0,751804000.0,526308000.0,
Cash Cash Equivalents And Short Term Investments,1649273000.0,1739324000.0,1857763000.0,3143813000.0,
Other Short Term Investments,317719000.0,243421000.0,232576000.0,105256000.0,
Cash And Cash Equivalents,1331554000.0,1495903000.0,1625187000.0,3038557000.0,
Cash Equivalents,141500000.0,26200000.0,134200000.0,134200000.0,
Cash Financial,1190054000.0,1469703000.0,1490987000.0,2904357000.0,
