,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,53650097.0,56278668.0,43119987.0,42035496.0,
Issuance Of Debt,,,0.0,101000000.0,10020000.0
Capital Expenditure,,,,-1711075.0,-9081197.0
End Cash Position,38382800.0,37910775.0,40082456.0,29413081.0,
Beginning Cash Position,37910775.0,40082456.0,29413081.0,51387387.0,
Changes In Cash,472025.0,-2171681.0,10669375.0,-21974306.0,
Financing Cash Flow,-52346301.0,-58390832.0,-30971300.0,38116300.0,
Interest Paid Cff,-10328401.0,-16986632.0,0.0,,
Cash Dividends Paid,-41117900.0,-40504200.0,-30071300.0,-61983700.0,
Net Issuance Payments Of Debt,,,0.0,101000000.0,10020000.0
Net Long Term Debt Issuance,,,0.0,101000000.0,10020000.0
Long Term Debt Issuance,,,0.0,101000000.0,10020000.0
Investing Cash Flow,-831771.0,-59517.0,-1479312.0,-103837177.0,
Net Other Investing Changes,1087004.0,942518.0,-77272.0,,
Net Investment Properties Purchase And Sale,-1918775.0,-1002035.0,-1479312.0,-102126102.0,
Purchase Of Investment Properties,-1918775.0,-1002035.0,-1479312.0,-102126102.0,
Net PPE Purchase And Sale,,,0.0,-1711075.0,-9081197.0
Purchase Of PPE,,,0.0,-1711075.0,-9081197.0
Operating Cash Flow,53650097.0,56278668.0,43119987.0,43746571.0,
Taxes Refund Paid,,0.0,-618369.0,-4861834.0,0.0
Change In Working Capital,-471897.0,5799421.0,-5836589.0,9458299.0,
Change In Other Current Assets,-200623.0,-18354.0,3192391.0,-1860417.0,
Change In Accrued Expense,821413.0,-293384.0,-11796.0,244899.0,
Change In Payable,-251972.0,-137520.0,-4253408.0,-786242.0,
Change In Prepaid Assets,233599.0,273571.0,828127.0,2260926.0,
Change In Receivables,-1074314.0,5975108.0,-5591903.0,9599133.0,
Other Non Cash Items,8478636.0,6800575.0,7495458.0,6998759.0,
Provisionand Write Offof Assets,1344447.0,-408610.0,1191824.0,0.0,
Depreciation And Amortization,17396756.0,17447486.0,18133734.0,17394168.0,
Depreciation,17396756.0,17447486.0,18133734.0,17394168.0,
Gain Loss On Investment Securities,-7122257.0,-14497212.0,-21765846.0,-4098869.0,
Net Income From Continuing Operations,34024412.0,41137008.0,44519775.0,28833641.0,
