,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,12738505.0,-27017087.0,-41714319.0,-51526616.0,
Repurchase Of Capital Stock,,,,-10182.0,-55527.0
Repayment Of Debt,-7925500.0,-40000000.0,-10000000.0,-1418480.0,
Issuance Of Debt,0.0,19000000.0,20081202.0,30000000.0,
Capital Expenditure,-19780.0,-139024.0,-1945309.0,-3831685.0,
End Cash Position,13680468.0,10565890.0,3087011.0,1853173.0,
Beginning Cash Position,10565890.0,3087011.0,1853173.0,5332894.0,
Changes In Cash,3114578.0,7478879.0,1233838.0,-3479721.0,
Financing Cash Flow,-14155639.0,-24586312.0,5691880.0,27044766.0,
Net Other Financing Charges,,-19961.0,,-10183.0,
Interest Paid Cff,-1213296.0,-2378602.0,-3045091.0,-222465.0,
Net Common Stock Issuance,,,,-10182.0,-55527.0
Common Stock Payments,,,,-10182.0,-55527.0
Net Issuance Payments Of Debt,-7925500.0,-21000000.0,10081202.0,28581520.0,
Net Short Term Debt Issuance,,,,10000000.0,
Short Term Debt Issuance,,,,10000000.0,
Net Long Term Debt Issuance,-7925500.0,-21000000.0,10081202.0,28581520.0,
Long Term Debt Payments,-7925500.0,-40000000.0,-10000000.0,-1418480.0,
Long Term Debt Issuance,0.0,19000000.0,20081202.0,30000000.0,
Investing Cash Flow,4511932.0,58943254.0,35310968.0,17170444.0,
Net Other Investing Changes,,1304601.0,2370128.0,1002129.0,1064538.0
Net Investment Purchase And Sale,-38790.0,44328979.0,30622381.0,20000000.0,
Sale Of Investment,0.0,44328979.0,30622381.0,20000000.0,
Purchase Of Investment,-38790.0,0.0,,,
Net Investment Properties Purchase And Sale,,0.0,3433333.0,0.0,
Sale Of Investment Properties,,0.0,3433333.0,0.0,
Net PPE Purchase And Sale,4550722.0,13309674.0,-1114874.0,-3831685.0,
Sale Of PPE,4570502.0,13448698.0,830435.0,0.0,
Purchase Of PPE,-19780.0,-139024.0,-1945309.0,-3831685.0,
Operating Cash Flow,12758285.0,-26878063.0,-39769010.0,-47694931.0,
Taxes Refund Paid,-2671872.0,-500000.0,-1618344.0,-2507022.0,
Change In Working Capital,29175640.0,4612388.0,-11968863.0,1873243.0,
Change In Other Current Assets,,,,,75000000.0
Change In Payable,17936822.0,-1946382.0,3798910.0,-131202.0,
Change In Prepaid Assets,11128946.0,-2019905.0,-8333204.0,6097524.0,
Change In Inventory,-472706.0,6854858.0,-4428023.0,-4405315.0,
Change In Receivables,582578.0,1723817.0,-3006546.0,312236.0,
Other Non Cash Items,110482.0,4104510.0,34288483.0,3905499.0,
Provisionand Write Offof Assets,1667116.0,2232878.0,3408112.0,1324561.0,
Deferred Tax,,,506833.0,0.0,
Depreciation And Amortization,7543622.0,10979684.0,11776143.0,11540844.0,
Depreciation,7543622.0,10979684.0,11776143.0,11540844.0,
Pension And Employee Benefit Expense,223835.0,562594.0,1034392.0,1811136.0,
Gain Loss On Investment Securities,-470760.0,-1386438.0,-3163644.0,-6009390.0,
Gain Loss On Sale Of PPE,-3506504.0,-4295061.0,751321.0,691317.0,
Net Income From Continuing Operations,-24979195.0,-39118600.0,-111611745.0,-60595684.0,
