,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,6794868.6,-4800652.6,-1481980.6,-1128115.0,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,144779679.0,156721199.0,135568235.0,115621242.0,
Total Unusual Items,33974343.0,-24003263.0,-7409903.0,-5640575.0,
Total Unusual Items Excluding Goodwill,33974343.0,-24003263.0,-7409903.0,-5640575.0,
Net Income From Continuing Operation Net Minority Interest,79251451.0,14409840.0,33561234.0,41110344.0,
Reconciled Depreciation,45716997.0,34187472.0,31966107.0,29130449.0,
EBITDA,178754022.0,132717936.0,128158332.0,109980667.0,
EBIT,133037025.0,98530464.0,96192225.0,80850218.0,
Net Interest Income,-92759917.0,-60117361.0,-55226088.0,-34099299.0,
Interest Expense,,,,,12480293.0
Normalized Income,52071976.6,33612450.4,39489156.4,45622804.0,
Net Income From Continuing And Discontinued Operation,79251451.0,14409840.0,33561234.0,41110344.0,
Total Expenses,83392400.0,75003612.0,65592772.0,56655055.0,
Diluted Average Shares,,186944444.0,186944444.0,117500000.0,117500000.0
Basic Average Shares,,186944444.0,186944444.0,117500000.0,117500000.0
Diluted EPS,,0.077081,0.179525,0.349875,-0.301598
Basic EPS,,0.077081,0.179525,0.349875,-0.301598
Diluted NI Availto Com Stockholders,79251451.0,14409840.0,33561234.0,41110344.0,
Net Income Common Stockholders,79251451.0,14409840.0,33561234.0,41110344.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,79251451.0,14409840.0,33561234.0,41110344.0,
Net Income Including Noncontrolling Interests,79251451.0,14409840.0,33561234.0,41110344.0,
Net Income Continuous Operations,79251451.0,14409840.0,33561234.0,41110344.0,
Pretax Income,79251451.0,14409840.0,33561234.0,41110344.0,
Other Non Operating Income Expenses,5000000.0,,5000.0,,
Special Income Charges,33974343.0,-24003263.0,-4298869.0,-26839816.0,
Impairment Of Capital Assets,-33974343.0,24003263.0,4298869.0,26839816.0,
Net Non Operating Interest Income Expense,-92759917.0,-60117361.0,-55226088.0,-34099299.0,
Total Other Finance Cost,92759917.0,60117361.0,55226088.0,34099299.0,
Interest Expense Non Operating,,,,,12480293.0
Operating Income,133037025.0,98530464.0,96192225.0,80850218.0,
Operating Expense,83392400.0,75003612.0,65592772.0,56655055.0,
Other Operating Expenses,19906230.0,21902592.0,18097539.0,14992702.0,
Depreciation And Amortization In Income Statement,45716997.0,34187472.0,31966107.0,29130449.0,
Depreciation Income Statement,45716997.0,34187472.0,31966107.0,29130449.0,
Selling General And Administration,17709173.0,18853548.0,15469126.0,12471904.0,
General And Administrative Expense,17709173.0,18853548.0,15469126.0,12471904.0,
Total Revenue,216429425.0,173534076.0,161784997.0,137505273.0,
Operating Revenue,216429425.0,173534076.0,161784997.0,137505273.0,
