,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,11250632.2,14057971.4,-486004.0,6295313.2,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,191724119.0,220161336.0,168410206.0,144561299.0,
Total Unusual Items,56253161.0,70289857.0,-2430020.0,31476566.0,
Total Unusual Items Excluding Goodwill,56253161.0,70289857.0,-2430020.0,31476566.0,
Net Income From Continuing Operation Net Minority Interest,147389966.0,187246875.0,75547599.0,113410901.0,
Reconciled Depreciation,50020232.0,47537877.0,38267467.0,29934541.0,
Reconciled Cost Of Revenue,32425633.0,30454601.0,25459670.0,20058985.0,
EBITDA,247977280.0,290451193.0,165980186.0,176037865.0,
EBIT,197957048.0,242091740.0,127712719.0,146103324.0,
Net Interest Income,-50567082.0,-54844865.0,-52165120.0,-32692423.0,
Interest Expense,50567082.0,54844865.0,52165120.0,32692423.0,
Normalized Income,102387437.2,131014989.4,77491615.0,88229648.2,
Net Income From Continuing And Discontinued Operation,147389966.0,187246875.0,75547599.0,113410901.0,
Total Expenses,89368202.0,83551182.0,61968284.0,43536600.0,
Total Operating Income As Reported,148326119.0,176705071.0,133356396.0,116360552.0,
Diluted Average Shares,,,275607498.0,161856857.0,161856857.0
Basic Average Shares,,,275607498.0,161856857.0,161856857.0
Diluted EPS,,0.679397,0.274113,0.700686,-1.081683
Basic EPS,,0.679397,0.274113,0.700686,-1.081683
Diluted NI Availto Com Stockholders,147389966.0,187246875.0,75547599.0,113410901.0,
Net Income Common Stockholders,147389966.0,187246875.0,75547599.0,113410901.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,147389966.0,187246875.0,75547599.0,113410901.0,
Net Income Including Noncontrolling Interests,147389966.0,187246875.0,75547599.0,113410901.0,
Net Income Continuous Operations,147389966.0,187246875.0,75547599.0,113410901.0,
Pretax Income,147389966.0,187246875.0,75547599.0,113410901.0,
Other Non Operating Income Expenses,,,44210.0,7000.0,4633200.0
Special Income Charges,49630929.0,65386669.0,-5687887.0,29704902.0,
Write Off,,,,-12272541.0,10100314.0
Impairment Of Capital Assets,-49630929.0,-65386669.0,5687887.0,-29704902.0,
Net Non Operating Interest Income Expense,-50567082.0,-54844865.0,-52165120.0,-32692423.0,
Interest Expense Non Operating,50567082.0,54844865.0,52165120.0,32692423.0,
Operating Income,141703887.0,154143442.0,130098529.0,114619758.0,
Operating Expense,56942569.0,53096581.0,36508614.0,23477615.0,
Other Operating Expenses,6922337.0,4737128.0,4800466.0,-6426056.0,
Depreciation And Amortization In Income Statement,50020232.0,48359453.0,38267467.0,29934541.0,
Amortization,,12418035.0,6811979.0,,
Depreciation Income Statement,50020232.0,48359453.0,38267467.0,29934541.0,
Selling General And Administration,,24883128.0,20704750.0,16812114.0,16520103.0
General And Administrative Expense,,24883128.0,20704750.0,16812114.0,16520103.0
Gross Profit,198646456.0,207240023.0,166607143.0,138097373.0,
Cost Of Revenue,32425633.0,30454601.0,25459670.0,20058985.0,
Total Revenue,231072089.0,237694624.0,192066813.0,158156358.0,
Operating Revenue,231072089.0,237694624.0,192066813.0,158156358.0,
