,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1616811.618955,0.0,1719663.750424,2122260.345061,
Tax Rate For Calcs,0.051774,0.061065,0.107033,0.100475,
Normalized EBITDA,488550029.0,504277663.0,440499542.0,448228121.0,
Total Unusual Items,31227964.0,0.0,16066644.0,21122298.0,
Total Unusual Items Excluding Goodwill,31227964.0,0.0,16066644.0,21122298.0,
Net Income From Continuing Operation Net Minority Interest,313621296.0,352770108.0,282657704.0,257103138.0,
Reconciled Depreciation,144898248.0,108428481.0,119930315.0,162875358.0,
Reconciled Cost Of Revenue,1749238963.0,1657650977.0,1567769793.0,1301686626.0,
EBITDA,519777993.0,504277663.0,456566186.0,469350419.0,
EBIT,374879745.0,395849182.0,336635871.0,306475061.0,
Net Interest Income,-28866003.0,3813153.0,-4663498.0,-21192394.0,
Interest Expense,44134274.0,20136021.0,20098131.0,20654096.0,
Interest Income,15268271.0,23949174.0,16855560.0,967772.0,
Normalized Income,284010143.618955,352770108.0,268310723.750424,238103100.345061,
Net Income From Continuing And Discontinued Operation,313621296.0,352770108.0,282657704.0,257103138.0,
Total Expenses,2108174645.0,1942479218.0,1846760972.0,1550467406.0,
Rent Expense Supplemental,90602837.0,78363874.0,69086497.0,33080368.0,
Total Operating Income As Reported,364830584.0,360516516.0,304368560.0,283964166.0,
Diluted Average Shares,82000000.0,82000000.0,82000000.0,82000000.0,
Basic Average Shares,82000000.0,82000000.0,82000000.0,82000000.0,
Diluted EPS,3.82,4.3,3.45,3.14,
Basic EPS,3.82,4.3,3.45,3.14,
Diluted NI Availto Com Stockholders,313621296.0,352770108.0,282657704.0,257103138.0,
Net Income Common Stockholders,313621296.0,352770108.0,282657704.0,257103138.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,313621296.0,352770108.0,282657704.0,257103138.0,
Net Income Including Noncontrolling Interests,313621296.0,352770108.0,282657704.0,257103138.0,
Net Income Continuous Operations,313621296.0,352770108.0,282657704.0,257103138.0,
Tax Provision,17124175.0,22943053.0,33880036.0,28717827.0,
Pretax Income,330745471.0,375713161.0,316537740.0,285820965.0,
Other Non Operating Income Expenses,-2061209.0,-1844656.0,,18015893.0,
Special Income Charges,27735501.0,0.0,16066644.0,21122298.0,
Other Special Charges,-27735501.0,152045.0,-16066644.0,-17996368.0,
Write Off,,,0.0,-3125930.0,0.0
Net Non Operating Interest Income Expense,-28866003.0,3813153.0,-4663498.0,-21192394.0,
Total Other Finance Cost,,1692611.0,1420927.0,1506070.0,933492.0
Interest Expense Non Operating,44134274.0,20136021.0,20098131.0,20654096.0,
Interest Income Non Operating,15268271.0,23949174.0,16855560.0,967772.0,
Operating Income,332869886.0,356780483.0,287001326.0,267538962.0,
Operating Expense,358935682.0,284828241.0,278991179.0,248780780.0,
Other Operating Expenses,35919043.0,29809503.0,38970580.0,25705642.0,
Depreciation And Amortization In Income Statement,21762770.0,15965303.0,14722128.0,17680368.0,
Amortization,264777.0,10890.0,26135.0,393659.0,
Depreciation Income Statement,21497993.0,15954413.0,14695993.0,17286709.0,
Selling General And Administration,68346346.0,50199749.0,54329361.0,72028521.0,
Selling And Marketing Expense,9202080.0,2340741.0,16114348.0,9690949.0,
General And Administrative Expense,59144266.0,47859008.0,38215013.0,62337572.0,
Gross Profit,691805568.0,641608724.0,565992505.0,516319742.0,
Cost Of Revenue,1749238963.0,1657650977.0,1567769793.0,1301686626.0,
Total Revenue,2441044531.0,2299259701.0,2133762298.0,1818006368.0,
Operating Revenue,2441044531.0,2299259701.0,2133762298.0,1818006368.0,
