,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,17391840.0,17391840.0,17391840.0,17391840.0,
Share Issued,17391840.0,17391840.0,17391840.0,17391840.0,
Net Debt,26769005.0,12842028.0,,,
Total Debt,48864883.0,26791179.0,6832255.0,6097847.0,
Tangible Book Value,63698440.0,94418740.0,209716347.0,268192749.0,
Invested Capital,110068577.0,119096852.0,209873990.0,268534961.0,
Working Capital,25734793.0,43083363.0,103716420.0,106290508.0,
Net Tangible Assets,63698440.0,94418740.0,209716347.0,268192749.0,
Capital Lease Obligations,7865985.0,9730907.0,6832255.0,6097847.0,
Common Stock Equity,69069679.0,102036580.0,209873990.0,268534961.0,
Total Capitalization,85069679.0,102036580.0,209873990.0,268534961.0,
Total Equity Gross Minority Interest,69069679.0,102036580.0,209873990.0,268534961.0,
Stockholders Equity,69069679.0,102036580.0,209873990.0,268534961.0,
Retained Earnings,-80930321.0,-47963420.0,-15126010.0,43534961.0,
Capital Stock,150000000.0,150000000.0,150000000.0,150000000.0,
Common Stock,150000000.0,150000000.0,150000000.0,150000000.0,
Total Liabilities Net Minority Interest,83560068.0,52919528.0,30258143.0,33045314.0,
Total Non Current Liabilities Net Minority Interest,37291533.0,22331944.0,17719151.0,17951305.0,
Non Current Pension And Other Postretirement Benefit Plans,12433945.0,11629328.0,11768473.0,12755689.0,
Non Current Deferred Revenue,2100254.0,2179011.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,22757334.0,8523605.0,5950678.0,5195616.0,
Long Term Capital Lease Obligation,6757334.0,8523605.0,5950678.0,5195616.0,
Long Term Debt,16000000.0,0.0,,,
Current Liabilities,46268535.0,30587584.0,12538992.0,15094009.0,
Other Current Liabilities,1327433.0,1176523.0,1583420.0,2063471.0,
Current Deferred Taxes Liabilities,2726849.0,2597427.0,4028540.0,2859596.0,
Current Debt And Capital Lease Obligation,26107549.0,18267574.0,881577.0,902231.0,
Current Capital Lease Obligation,1108651.0,1207302.0,881577.0,902231.0,
Current Debt,24998898.0,17060272.0,0.0,0.0,
Payables,12816128.0,6341823.0,4048901.0,3238853.0,
Other Payable,2819208.0,2012000.0,2012000.0,2037500.0,
Dividends Payable,82463.0,82463.0,82463.0,82463.0,
Total Tax Payable,388808.0,90128.0,460536.0,734645.0,
Accounts Payable,9525649.0,4157232.0,1493902.0,3238853.0,
Total Assets,152629747.0,154956108.0,240132133.0,301580275.0,
Total Non Current Assets,80626419.0,81285161.0,123876721.0,180195758.0,
Goodwill And Other Intangible Assets,5371239.0,7617840.0,157643.0,342212.0,
Other Intangible Assets,243806.0,190407.0,157643.0,342212.0,
Goodwill,5127433.0,7427433.0,0.0,,
Net PPE,75255180.0,73667321.0,123719078.0,179853546.0,
Accumulated Depreciation,-218647048.0,-507448161.0,-418912598.0,-360619097.0,
Gross PPE,293902228.0,581115482.0,542631676.0,540472643.0,
Construction In Progress,32238943.0,430100.0,0.0,6780660.0,
Other Properties,11456845.0,14129790.0,14145465.0,14032926.0,
Machinery Furniture Equipment,179602709.0,438960882.0,417724763.0,412276578.0,
Buildings And Improvements,60548706.0,115590824.0,103962546.0,100583577.0,
Land And Improvements,10055025.0,12003886.0,6798902.0,6798902.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,72003328.0,73670947.0,116255412.0,121384517.0,
Other Current Assets,50000.0,50000.0,,3503094.0,1827310.0
Prepaid Assets,4711416.0,5222405.0,1498622.0,2490158.0,
Inventory,27309092.0,42853797.0,44659075.0,40694210.0,
Inventories Adjustments Allowances,-11926967.0,-5106397.0,-2302105.0,-2002105.0,
Other Inventories,2782057.0,2204357.0,2520016.0,3237812.0,
Finished Goods,6983983.0,10760830.0,8749568.0,3602849.0,
Work In Process,4778576.0,11863979.0,12961471.0,10348270.0,
Raw Materials,24691443.0,23131028.0,22730125.0,25507384.0,
Other Receivables,,,2993.0,16148.0,
Taxes Receivable,683993.0,354788.0,0.0,,
Accounts Receivable,25018934.0,20971713.0,25418376.0,38051964.0,
Allowance For Doubtful Accounts Receivable,-9719245.0,-8444049.0,-11465884.0,-15955622.0,
Gross Accounts Receivable,34738179.0,29415762.0,36884260.0,54007586.0,
Cash Cash Equivalents And Short Term Investments,14229893.0,4218244.0,44679339.0,39135249.0,
Cash And Cash Equivalents,14229893.0,4218244.0,44679339.0,39135249.0,
Cash Financial,14229893.0,4218244.0,44679339.0,39135249.0,
