,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-47302162.0,-41846672.0,3225599.0,9293786.0,
Repurchase Of Capital Stock,,0.0,-3882987.0,0.0,
Repayment Of Debt,-155236963.0,-132827651.0,-87807051.0,-80109456.0,
Issuance Of Debt,145803320.0,158059847.0,0.0,0.0,
Issuance Of Capital Stock,,,0.0,141838711.0,95738445.0
Capital Expenditure,-113532000.0,-115331972.0,-56519498.0,-66852099.0,
End Cash Position,18241194.0,14088302.0,35006492.0,115383116.0,
Beginning Cash Position,14088302.0,35006492.0,115383116.0,43068386.0,
Effect Of Exchange Rate Changes,155772.0,35636.0,-120053.0,707340.0,
Changes In Cash,3997120.0,-20953826.0,-80256571.0,71607390.0,
Financing Cash Flow,50687765.0,17150033.0,-83745211.0,37551229.0,
Cash Dividends Paid,,-44513028.0,,,
Common Stock Dividend Paid,0.0,-44513028.0,0.0,,
Net Common Stock Issuance,,0.0,-3882987.0,141838711.0,95738445.0
Common Stock Payments,,0.0,-3882987.0,0.0,
Common Stock Issuance,,,0.0,141838711.0,95738445.0
Net Issuance Payments Of Debt,56640439.0,66689590.0,-73431270.0,-99003885.0,
Net Short Term Debt Issuance,66074082.0,41457394.0,14375781.0,-18894429.0,
Net Long Term Debt Issuance,-9433643.0,25232196.0,-87807051.0,-80109456.0,
Long Term Debt Payments,-155236963.0,-132827651.0,-87807051.0,-80109456.0,
Long Term Debt Issuance,145803320.0,158059847.0,0.0,0.0,
Investing Cash Flow,-112920483.0,-111589159.0,-56256457.0,-42089724.0,
Net Other Investing Changes,-1.0,,,,
Dividends Received Cfi,,,,0.0,3640000.0
Net Investment Purchase And Sale,599889.0,101111.0,,,
Sale Of Investment,599889.0,101111.0,,,
Net Business Purchase And Sale,0.0,3487447.0,0.0,,
Sale Of Business,0.0,3487447.0,0.0,,
Net Intangibles Purchase And Sale,-67668.0,-452500.0,-503960.0,-1656830.0,
Purchase Of Intangibles,-67668.0,-452500.0,-503960.0,-1656830.0,
Net PPE Purchase And Sale,-113452703.0,-114725217.0,-55752497.0,-40432894.0,
Sale Of PPE,11629.0,154255.0,263041.0,24762375.0,
Purchase Of PPE,-113464332.0,-114879472.0,-56015538.0,-65195269.0,
Operating Cash Flow,66229838.0,73485300.0,59745097.0,76145885.0,
Taxes Refund Paid,-5259836.0,-12407868.0,-8268124.0,-2845986.0,
Interest Paid Cfo,-37179388.0,-37877938.0,-38300879.0,-26676523.0,
Change In Working Capital,-74905183.0,-56849022.0,-72192721.0,-6338952.0,
Change In Other Current Assets,,,,,-34000000.0
Change In Accrued Expense,12585907.0,28081697.0,-2954472.0,-10030910.0,
Change In Payable,12195259.0,17349427.0,30616901.0,2544743.0,
Change In Prepaid Assets,16317434.0,-28936677.0,-55907572.0,44167928.0,
Change In Inventory,-41235039.0,-28339243.0,-9119265.0,-25676779.0,
Change In Receivables,-74768744.0,-45004226.0,-34828313.0,-17343934.0,
Other Non Cash Items,35909659.0,39203727.0,40549788.0,27917539.0,
Provisionand Write Offof Assets,,,,4797287.0,1124991.0
Deferred Tax,,2612446.0,8346085.0,1779592.0,2986937.0
Depreciation And Amortization,60756055.0,59004420.0,59724423.0,55589937.0,
Amortization Cash Flow,1047147.0,1254088.0,1188507.0,2052698.0,
Depreciation,59708908.0,57750332.0,58535916.0,53537239.0,
Pension And Employee Benefit Expense,3250677.0,3657294.0,3909333.0,3714183.0,
Gain Loss On Sale Of PPE,27283.0,-146518.0,-263041.0,-18967515.0,
Gain Loss On Sale Of Business,-6159832.0,1114049.0,0.0,,
Net Income From Continuing Operations,69763803.0,86599504.0,73503132.0,47021819.0,
