,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,750371243.0,820870111.0,527244588.0,408653308.0,
Repayment Of Debt,-210311398.0,-272700727.0,-276382666.0,-233867538.0,
Issuance Of Debt,420000000.0,245000000.0,180000000.0,300000000.0,
Capital Expenditure,-427346469.0,-435558468.0,-286538480.0,-298673465.0,
End Cash Position,497450629.0,426574756.0,49049506.0,143876493.0,
Beginning Cash Position,426574756.0,49049506.0,143876493.0,156868788.0,
Changes In Cash,70875873.0,377525250.0,-94826987.0,-12992295.0,
Financing Cash Flow,-431204074.0,-411403190.0,-433907666.0,-247467538.0,
Net Other Financing Charges,,,,-101654696.0,-34300000.0
Cash Dividends Paid,-600000000.0,-350000000.0,-300000000.0,-275000000.0,
Common Stock Dividend Paid,-600000000.0,-350000000.0,-300000000.0,-275000000.0,
Net Issuance Payments Of Debt,209688602.0,-27700727.0,-96382666.0,66132462.0,
Net Long Term Debt Issuance,209688602.0,-27700727.0,-96382666.0,66132462.0,
Long Term Debt Payments,-210311398.0,-272700727.0,-276382666.0,-233867538.0,
Long Term Debt Issuance,420000000.0,245000000.0,180000000.0,300000000.0,
Investing Cash Flow,-675637765.0,-467500139.0,-474702389.0,-472851530.0,
Net Other Investing Changes,70500.0,,,,
Interest Received Cfi,23119391.0,11092987.0,5810643.0,568371.0,
Dividends Received Cfi,0.0,10205829.0,9852121.0,5224772.0,
Net Investment Purchase And Sale,85000000.0,23284389.0,11000000.0,-11000000.0,
Sale Of Investment,85000000.0,23284389.0,11000000.0,,
Purchase Of Investment,,,,-11000000.0,-17000000.0
Net Business Purchase And Sale,4900000.0,490000.0,0.0,-101654696.0,
Sale Of Business,4900000.0,490000.0,,,
Purchase Of Business,,,0.0,-101654696.0,
Net Intangibles Purchase And Sale,-17714517.0,-6540668.0,-9500465.0,-5865124.0,
Purchase Of Intangibles,-17714517.0,-6540668.0,-9500465.0,-5865124.0,
Net PPE Purchase And Sale,-407267713.0,-427175044.0,-276246715.0,-292331015.0,
Sale Of PPE,2364239.0,1842756.0,791300.0,477326.0,
Purchase Of PPE,-409631952.0,-429017800.0,-277038015.0,-292808341.0,
Operating Cash Flow,1177717712.0,1256428579.0,813783068.0,707326773.0,
Taxes Refund Paid,-30263884.0,-35821927.0,-30922279.0,-25329810.0,
Interest Paid Cfo,-51725361.0,-48912598.0,-50894189.0,-28018305.0,
Change In Working Capital,115380710.0,285543928.0,-214681401.0,-124915875.0,
Change In Other Current Liabilities,23047821.0,49909036.0,976028.0,69089981.0,
Change In Accrued Expense,38485011.0,44032917.0,10744766.0,41795169.0,
Change In Payable,53509345.0,64278670.0,21234383.0,27270346.0,
Change In Prepaid Assets,-10549913.0,12104313.0,-21781817.0,14188166.0,
Change In Inventory,-18153177.0,-34900211.0,6222441.0,-16494982.0,
Change In Receivables,29041623.0,150119203.0,-232077202.0,-260764555.0,
Other Non Cash Items,9623509.0,18475345.0,39580845.0,22305016.0,
Provisionand Write Offof Assets,,,,18270433.0,5488648.0
Deferred Tax,31134194.0,36185714.0,38699067.0,27583650.0,
Depreciation And Amortization,244388762.0,237993888.0,223472784.0,188545110.0,
Amortization Cash Flow,7267680.0,6542922.0,5703196.0,5183315.0,
Depreciation,237121082.0,231450966.0,217769588.0,183361795.0,
Pension And Employee Benefit Expense,36996259.0,33584083.0,31414774.0,23290524.0,
Gain Loss On Investment Securities,,-9725024.0,,,
Gain Loss On Sale Of PPE,-1528205.0,-1183251.0,-292893.0,-237957.0,
Net Income From Continuing Operations,852038895.0,669610157.0,688388740.0,632687656.0,
