,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,43000000.0,43000000.0,43000000.0,43000000.0,
Share Issued,43000000.0,43000000.0,43000000.0,43000000.0,
Tangible Book Value,306011000.0,311613000.0,281955000.0,250540000.0,
Invested Capital,310869000.0,312787000.0,282696000.0,251207000.0,
Net Tangible Assets,306011000.0,311613000.0,281955000.0,250540000.0,
Common Stock Equity,310869000.0,312787000.0,282696000.0,251207000.0,
Total Capitalization,310869000.0,312787000.0,282696000.0,251207000.0,
Total Equity Gross Minority Interest,310869000.0,312787000.0,282696000.0,251207000.0,
Stockholders Equity,310869000.0,312787000.0,282696000.0,251207000.0,
Retained Earnings,-187820000.0,-174541000.0,-186568000.0,-214663000.0,
Capital Stock,430000000.0,430000000.0,430000000.0,430000000.0,
Common Stock,430000000.0,430000000.0,430000000.0,430000000.0,
Total Liabilities Net Minority Interest,229736000.0,160793000.0,168215000.0,190245000.0,
Non Current Pension And Other Postretirement Benefit Plans,8868000.0,8383000.0,7640000.0,6368000.0,
Non Current Accrued Expenses,4902000.0,4922000.0,4904000.0,4932000.0,
Non Current Deferred Revenue,,,,,242000.0
Non Current Deferred Taxes Liabilities,3387000.0,3605000.0,13739000.0,8985000.0,
Payables,3276000.0,1755000.0,3478000.0,3787000.0,
Other Payable,3276000.0,1755000.0,2931000.0,3787000.0,
Total Tax Payable,,,11789000.0,7009000.0,3559000.0
Accounts Payable,,0.0,547000.0,0.0,10930000.0
Total Assets,540605000.0,473580000.0,450911000.0,441452000.0,
Investments And Advances,102779000.0,89326000.0,62462000.0,156548000.0,
Investmentin Financial Assets,29026000.0,27041000.0,17555000.0,12525000.0,
Held To Maturity Securities,,,,12530000.0,44198000.0
Available For Sale Securities,21383000.0,21162000.0,17555000.0,12525000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,7643000.0,5879000.0,0.0,,
Goodwill And Other Intangible Assets,4858000.0,1174000.0,741000.0,667000.0,
Other Intangible Assets,4858000.0,1174000.0,741000.0,667000.0,
Net PPE,4518000.0,5154000.0,5568000.0,6391000.0,
Accumulated Depreciation,-16422000.0,-15956000.0,-14907000.0,-13457000.0,
Gross PPE,20940000.0,21110000.0,20475000.0,19848000.0,
Construction In Progress,4135000.0,4488000.0,4014000.0,3417000.0,
Other Properties,219000.0,219000.0,219000.0,219000.0,
Machinery Furniture Equipment,10405000.0,10222000.0,10075000.0,10045000.0,
Buildings And Improvements,6181000.0,6181000.0,6167000.0,6167000.0,
Prepaid Assets,2959000.0,2875000.0,1862000.0,1529000.0,
Other Receivables,7553000.0,10162000.0,18848000.0,11125000.0,
Taxes Receivable,1949000.0,0.0,,0.0,966000.0
Accounts Receivable,,,,70316000.0,87543000.0
Cash Cash Equivalents And Short Term Investments,270901000.0,159143000.0,218166000.0,297779000.0,
Other Short Term Investments,73753000.0,62285000.0,44907000.0,144023000.0,
Cash And Cash Equivalents,197148000.0,96858000.0,173259000.0,153756000.0,
