,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-100423.357034,
Tax Rate For Calcs,0.2,0.2,0.2,0.334745,
Normalized EBITDA,4850175.0,8569956.0,-928546.0,15537351.0,
Total Unusual Items,,,0.0,-300000.0,-997211.0
Total Unusual Items Excluding Goodwill,,,0.0,-300000.0,-997211.0
Net Income From Continuing Operation Net Minority Interest,-8258896.0,-3523471.0,-13906393.0,5791528.0,
Reconciled Depreciation,5646095.0,5521880.0,4489640.0,3235806.0,
Reconciled Cost Of Revenue,92198423.0,114666818.0,110903688.0,92248482.0,
EBITDA,4850175.0,8569956.0,-928546.0,15237351.0,
EBIT,-795920.0,3048076.0,-5418186.0,12001545.0,
Net Interest Income,-4693282.0,-4457467.0,-7043558.0,-3812533.0,
Interest Expense,4238196.0,3998770.0,6574280.0,3385177.0,
Normalized Income,-8258896.0,-3523471.0,-13906393.0,5991104.642966,
Net Income From Continuing And Discontinued Operation,-8258896.0,-3523471.0,-13906393.0,5791528.0,
Total Expenses,117238622.0,140134989.0,135545119.0,114291165.0,
Rent Expense Supplemental,,,,2205718.0,1804955.0
Total Operating Income As Reported,-853630.0,1700634.0,-5575903.0,12214590.0,
Diluted Average Shares,12000000.0,12000000.0,11660324.0,10206278.0,
Basic Average Shares,12000000.0,12000000.0,11660324.0,10206278.0,
Diluted EPS,-0.69,-0.29,-1.193383,0.570237,
Basic EPS,-0.69,-0.29,-1.193383,0.570237,
Diluted NI Availto Com Stockholders,-8258896.0,-3523471.0,-13906393.0,5791528.0,
Net Income Common Stockholders,-8258896.0,-3523471.0,-13906393.0,5791528.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-8258896.0,-3523471.0,-13906393.0,5791528.0,
Minority Interests,196684.0,174927.0,244429.0,59442.0,
Net Income Including Noncontrolling Interests,-8455580.0,-3698398.0,-14150822.0,5732086.0,
Net Income Continuous Operations,-8455580.0,-3698398.0,-14150822.0,5732086.0,
Tax Provision,3421464.0,2747704.0,2158356.0,2884282.0,
Pretax Income,-5034116.0,-950694.0,-11992466.0,8616368.0,
Other Non Operating Income Expenses,57710.0,1680256.0,157717.0,86955.0,
Special Income Charges,,,0.0,-300000.0,-997211.0
Restructuring And Mergern Acquisition,,,0.0,300000.0,997211.0
Net Non Operating Interest Income Expense,-4693282.0,-4457467.0,-7043558.0,-3812533.0,
Total Other Finance Cost,455086.0,458697.0,469278.0,427356.0,
Interest Expense Non Operating,4238196.0,3998770.0,6574280.0,3385177.0,
Operating Income,-398544.0,1826517.0,-5106625.0,12641946.0,
Operating Expense,25040199.0,25468171.0,24641431.0,22042683.0,
Other Operating Expenses,507972.0,1147828.0,1774678.0,1539971.0,
Depreciation And Amortization In Income Statement,3277254.0,2830863.0,1770268.0,742707.0,
Amortization,131216.0,131216.0,129275.0,0.0,
Depreciation Income Statement,3146038.0,2699647.0,1640993.0,742707.0,
Selling General And Administration,7451655.0,8368991.0,6814163.0,9214172.0,
Selling And Marketing Expense,5005246.0,5965260.0,5477451.0,7728656.0,
General And Administrative Expense,2446409.0,2403731.0,1336712.0,1485516.0,
Rent And Landing Fees,,,,1800714.0,1580403.0
Gross Profit,24641655.0,27294688.0,19534806.0,34684629.0,
Cost Of Revenue,92198423.0,114666818.0,110903688.0,92248482.0,
Total Revenue,116840078.0,141961506.0,130438494.0,126933111.0,
Operating Revenue,116840078.0,141961506.0,130438494.0,126933111.0,
