,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,53000000.0,53000000.0,53000000.0,53000000.0,
Share Issued,53000000.0,53000000.0,53000000.0,53000000.0,
Total Debt,3606315.0,5810910.0,5143216.0,1236027.0,
Tangible Book Value,563195920.0,597483238.0,559915655.0,242803670.0,
Invested Capital,570982480.0,604937960.0,559915655.0,242803670.0,
Net Tangible Assets,563195920.0,597483238.0,559915655.0,242803670.0,
Capital Lease Obligations,3606315.0,5810910.0,5143216.0,1236027.0,
Common Stock Equity,570982480.0,604937960.0,559915655.0,242803670.0,
Total Capitalization,570982480.0,604937960.0,559915655.0,242803670.0,
Total Equity Gross Minority Interest,570982480.0,604937960.0,559915655.0,242803670.0,
Stockholders Equity,570982480.0,604937960.0,559915655.0,242803670.0,
Retained Earnings,-28166574.0,15576247.0,-12322433.0,-57875355.0,
Capital Stock,530000000.0,530000000.0,530000000.0,265000000.0,
Common Stock,530000000.0,530000000.0,530000000.0,265000000.0,
Total Liabilities Net Minority Interest,683551269.0,1121096037.0,1240009716.0,1140727009.0,
Non Current Pension And Other Postretirement Benefit Plans,19537885.0,19903577.0,15384258.0,11563543.0,
Non Current Accrued Expenses,15956080.0,12717215.0,9217357.0,6491135.0,
Non Current Deferred Revenue,,,,7912104.0,3460509.0
Non Current Deferred Taxes Liabilities,8071943.0,7531801.0,11601375.0,7215968.0,
Long Term Debt And Capital Lease Obligation,1300794.0,2788237.0,3765124.0,1200751.0,
Long Term Capital Lease Obligation,1300794.0,2788237.0,3765124.0,1200751.0,
Current Debt And Capital Lease Obligation,2305521.0,3022673.0,1378092.0,35276.0,
Current Capital Lease Obligation,2305521.0,3022673.0,1378092.0,35276.0,
Payables,34024274.0,45408992.0,73203415.0,41893949.0,
Other Payable,31944138.0,36299028.0,55760345.0,32932282.0,
Dividends Payable,,8848194.0,8323640.0,2661481.0,1605878.0
Total Tax Payable,2080136.0,9109964.0,9119430.0,6300186.0,
Accounts Payable,,,,74353090.0,71327497.0
Total Assets,1254533749.0,1726033997.0,1799925371.0,1383530679.0,
Investments And Advances,317961972.0,315552537.0,178952226.0,192137407.0,
Investmentin Financial Assets,100757257.0,105437458.0,65646528.0,89974796.0,
Held To Maturity Securities,,,,80047163.0,78739756.0
Available For Sale Securities,100757257.0,105437458.0,65646528.0,89974796.0,
Goodwill And Other Intangible Assets,7786560.0,7454722.0,,,
Other Intangible Assets,7786560.0,7454722.0,,,
Net PPE,10083715.0,12331595.0,17139579.0,11449410.0,
Accumulated Depreciation,-24576634.0,-22373021.0,-32903020.0,-29044742.0,
Gross PPE,34660349.0,34704616.0,50042599.0,40494152.0,
Other Properties,6094382.0,7685629.0,6933142.0,2512887.0,
Machinery Furniture Equipment,23500114.0,22198134.0,38288604.0,33514617.0,
Buildings And Improvements,5065853.0,4820853.0,4820853.0,4466648.0,
Prepaid Assets,48042041.0,56004195.0,64062962.0,59014921.0,
Other Receivables,26072988.0,18936873.0,19763223.0,7280198.0,
Accounts Receivable,,,,233299452.0,150976952.0
Cash Cash Equivalents And Short Term Investments,302123199.0,277899452.0,171025207.0,181281986.0,
Other Short Term Investments,217204715.0,210115079.0,113305698.0,102162611.0,
Cash And Cash Equivalents,84918484.0,67784373.0,57719509.0,79119375.0,
