,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,40000000.0,40000000.0,40000000.0,40000000.0,
Share Issued,40000000.0,40000000.0,40000000.0,40000000.0,
Net Debt,136480348.0,66412618.0,,55340672.0,7242922.0
Total Debt,183686447.0,92359928.0,16108080.0,106540532.0,
Tangible Book Value,529879046.0,459261056.0,374432665.0,324948421.0,
Invested Capital,714825073.0,549942217.0,386602043.0,427132420.0,
Working Capital,411824189.0,315718767.0,277911969.0,185931951.0,
Net Tangible Assets,529879046.0,459261056.0,374432665.0,324948421.0,
Capital Lease Obligations,7664557.0,6671216.0,7141176.0,7704138.0,
Common Stock Equity,538803183.0,464253505.0,377635139.0,328296026.0,
Total Capitalization,579097242.0,464253505.0,377635139.0,328296026.0,
Total Equity Gross Minority Interest,538803183.0,464253505.0,377635139.0,328296026.0,
Stockholders Equity,538803183.0,464253505.0,377635139.0,328296026.0,
Retained Earnings,127530863.0,65867773.0,-54115401.0,-103050514.0,
Capital Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Common Stock,400000000.0,400000000.0,400000000.0,400000000.0,
Total Liabilities Net Minority Interest,642030391.0,464203232.0,393495121.0,439782782.0,
Total Non Current Liabilities Net Minority Interest,74297330.0,42080190.0,50442325.0,28870884.0,
Non Current Pension And Other Postretirement Benefit Plans,27009317.0,27769735.0,22559076.0,22071404.0,
Non Current Deferred Taxes Liabilities,681741.0,8576690.0,21441698.0,0.0,
Long Term Debt And Capital Lease Obligation,46606272.0,5733765.0,6441551.0,6799480.0,
Long Term Capital Lease Obligation,6312213.0,5733765.0,6441551.0,6799480.0,
Long Term Debt,40294059.0,0.0,,0.0,37635519.0
Current Liabilities,567733061.0,422123042.0,343052796.0,410911898.0,
Other Current Liabilities,,,,-1.0,
Current Deferred Taxes Liabilities,27510603.0,31686480.0,28126321.0,47158565.0,
Current Debt And Capital Lease Obligation,137080175.0,86626163.0,9666529.0,99741052.0,
Current Capital Lease Obligation,1352344.0,937451.0,699625.0,904658.0,
Current Debt,135727831.0,85688712.0,8966904.0,98836394.0,
Payables,334810638.0,242381743.0,246342015.0,223642456.0,
Other Payable,25825819.0,26025607.0,31552113.0,20345097.0,
Dividends Payable,41187.0,41187.0,41187.0,41187.0,
Total Tax Payable,10871311.0,6592610.0,5681622.0,5852933.0,
Accounts Payable,298072321.0,209722339.0,209067093.0,197403239.0,
Total Assets,1180833574.0,928456737.0,771130260.0,768078808.0,
Total Non Current Assets,201276324.0,190614928.0,150165495.0,171234959.0,
Investment Properties,5962620.0,6276442.0,0.0,,
Goodwill And Other Intangible Assets,8924137.0,4992449.0,3202474.0,3347605.0,
Other Intangible Assets,8924137.0,4992449.0,3202474.0,3347605.0,
Net PPE,139193080.0,138540036.0,133436901.0,138783454.0,
Accumulated Depreciation,-460180372.0,-439392420.0,-420240889.0,-402837828.0,
Gross PPE,599373452.0,577932456.0,553677790.0,541621282.0,
Construction In Progress,17872574.0,19589185.0,11945687.0,6543733.0,
Machinery Furniture Equipment,425280771.0,404854826.0,387483564.0,382323799.0,
Buildings And Improvements,137910391.0,137128778.0,135598384.0,134103595.0,
Land And Improvements,18309716.0,16359667.0,18650155.0,18650155.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,979557250.0,737841809.0,620964765.0,596843849.0,
Hedging Assets Current,10792701.0,0.0,,,
Assets Held For Sale Current,,0.0,6487811.0,6487811.0,6769310.0
Inventory,340936406.0,260953841.0,207393413.0,205691147.0,
Inventories Adjustments Allowances,-25706685.0,-15955347.0,-12059500.0,-9163981.0,
Finished Goods,182396878.0,138698798.0,101211827.0,84515491.0,
Work In Process,68736874.0,53698376.0,44873619.0,43031829.0,
Raw Materials,115509339.0,84512014.0,73367467.0,87307808.0,
Other Receivables,299206.0,68760.0,,1445269.0,1636887.0
Accounts Receivable,587987395.0,457543114.0,386104833.0,339723900.0,
Cash Cash Equivalents And Short Term Investments,39541542.0,19276094.0,20978708.0,43495722.0,
Cash And Cash Equivalents,39541542.0,19276094.0,20978708.0,43495722.0,
Cash Financial,39541542.0,19276094.0,20978708.0,43495722.0,
