,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,2968476.8,4108221.8,
Tax Rate For Calcs,0.0,0.0,0.2,0.2,
Normalized EBITDA,119171890.0,58367400.0,141559390.0,149334607.0,
Total Unusual Items,-8035120.0,-108762455.0,14842384.0,20541109.0,
Total Unusual Items Excluding Goodwill,-8035120.0,-108762455.0,14842384.0,20541109.0,
Net Income From Continuing Operation Net Minority Interest,-13461064.0,-187275085.0,21653191.0,88927084.0,
Reconciled Depreciation,32898457.0,33603828.0,33788874.0,30963755.0,
Reconciled Cost Of Revenue,65262537.0,162791961.0,93142024.0,76641756.0,
EBITDA,111136770.0,-50395055.0,156401774.0,169875716.0,
EBIT,78238313.0,-83998883.0,122612900.0,138911961.0,
Net Interest Income,-91852637.0,-103900627.0,-101741004.0,-52304044.0,
Interest Expense,91699377.0,103276202.0,100959709.0,49984877.0,
Normalized Income,-5425944.0,-78512630.0,9779283.8,72494196.8,
Net Income From Continuing And Discontinued Operation,-13461064.0,-187275085.0,21653191.0,88927084.0,
Total Expenses,198187256.0,269309114.0,199428438.0,160930237.0,
Total Operating Income As Reported,77175823.0,-5461658.0,57773538.0,47159881.0,
Diluted Average Shares,,171697101.0,171697101.0,171697101.0,171697101.0
Basic Average Shares,,171697101.0,171697101.0,171697101.0,171697101.0
Diluted EPS,,-1.090729,0.126113,0.51793,0.562328
Basic EPS,,-1.090729,0.126113,0.51793,0.562328
Diluted NI Availto Com Stockholders,-13461064.0,-187275085.0,21653191.0,88927084.0,
Net Income Common Stockholders,-13461064.0,-187275085.0,21653191.0,88927084.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-13461064.0,-187275085.0,21653191.0,88927084.0,
Net Income Including Noncontrolling Interests,-13461064.0,-187275085.0,21653191.0,88927084.0,
Net Income Continuous Operations,-13461064.0,-187275085.0,21653191.0,88927084.0,
Pretax Income,-13461064.0,-187275085.0,21653191.0,88927084.0,
Other Non Operating Income Expenses,1860258.0,765142.0,452107.0,6059699.0,
Net Non Operating Interest Income Expense,-91852637.0,-103900627.0,-101741004.0,-52304044.0,
Total Other Finance Cost,153260.0,624425.0,781295.0,2319167.0,
Interest Expense Non Operating,91699377.0,103276202.0,100959709.0,49984877.0,
Operating Income,77329083.0,-4837233.0,58554833.0,49479049.0,
Operating Expense,132924719.0,106517153.0,106286414.0,84288481.0,
Other Operating Expenses,37456680.0,10402735.0,10676195.0,8754046.0,
Selling General And Administration,68285742.0,69103257.0,73430343.0,57857056.0,
Selling And Marketing Expense,10391109.0,10847867.0,12766798.0,5580896.0,
General And Administrative Expense,57894633.0,58255390.0,60663545.0,52276160.0,
Gross Profit,210253802.0,101679920.0,164841247.0,133767530.0,
Cost Of Revenue,65262537.0,162791961.0,93142024.0,76641756.0,
Total Revenue,275516339.0,264471881.0,257983271.0,210409286.0,
Operating Revenue,275516339.0,264471881.0,257983271.0,210409286.0,
