,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,267550973.0,-8962141.0,-13385730.0,-50968732.0,
Repayment Of Debt,-1498306941.0,-1391687773.0,-1139695862.0,-1164613554.0,
Issuance Of Debt,1379456496.0,1298011974.0,1043441324.0,1267301946.0,
Capital Expenditure,-55905434.0,-32600591.0,-27111229.0,-48083382.0,
End Cash Position,76710927.0,79414492.0,102842295.0,293525613.0,
Other Cash Adjustment Outside Changein Cash,11730953.0,11878901.0,11949981.0,12031151.0,
Beginning Cash Position,67535591.0,90892314.0,281494462.0,136452711.0,
Effect Of Exchange Rate Changes,-7395144.0,-7129445.0,-16297101.0,-27571547.0,
Changes In Cash,4839527.0,-16227278.0,-174305047.0,172613298.0,
Financing Cash Flow,-140133049.0,-108683370.0,-141299570.0,41366915.0,
Net Other Financing Charges,-3049126.0,-2089365.0,-16418830.0,749284.0,
Cash Dividends Paid,-14808.0,-71081.0,-81169.0,-749231.0,
Common Stock Dividend Paid,-14808.0,-71081.0,-81169.0,-749231.0,
Net Issuance Payments Of Debt,-118850445.0,-93675799.0,-96254538.0,102688392.0,
Net Short Term Debt Issuance,,,,,73822300.0
Net Long Term Debt Issuance,-118850445.0,-93675799.0,-96254538.0,102688392.0,
Long Term Debt Payments,-1498306941.0,-1391687773.0,-1139695862.0,-1164613554.0,
Long Term Debt Issuance,1379456496.0,1298011974.0,1043441324.0,1267301946.0,
Investing Cash Flow,-178483831.0,68817642.0,-46730976.0,134131733.0,
Net Other Investing Changes,-1183278.0,-257751.0,,,
Net Investment Purchase And Sale,-131099548.0,79809489.0,-60479533.0,171751500.0,
Sale Of Investment,42205448.0,96953353.0,32243592.0,201751500.0,
Purchase Of Investment,-173304996.0,-17143864.0,-92723125.0,-30000000.0,
Net Investment Properties Purchase And Sale,,0.0,20800000.0,8000000.0,0.0
Sale Of Investment Properties,,0.0,20800000.0,8000000.0,0.0
Net Business Purchase And Sale,-4721296.0,13704059.0,0.0,,
Sale Of Business,960260.0,13704059.0,0.0,,
Purchase Of Business,-5681556.0,0.0,,,
Net Intangibles Purchase And Sale,0.0,-228520.0,-265277.0,-357874.0,
Purchase Of Intangibles,0.0,-228520.0,-265277.0,-357874.0,
Net PPE Purchase And Sale,-41479709.0,-24209635.0,-6786166.0,-45261893.0,
Sale Of PPE,14425725.0,8162436.0,20059786.0,2463615.0,
Purchase Of PPE,-55905434.0,-32372071.0,-26845952.0,-47725508.0,
Operating Cash Flow,323456407.0,23638450.0,13725499.0,-2885350.0,
Taxes Refund Paid,-31035541.0,-37589689.0,-39030835.0,-32088147.0,
Interest Paid Cfo,-51281476.0,-54104443.0,-46353707.0,-29819453.0,
Change In Working Capital,250404412.0,-36180857.0,105885523.0,-58442369.0,
Change In Other Current Assets,-440665.0,-712924.0,-265673.0,,0.0
Change In Payable,-7535405.0,34104306.0,11972924.0,88330829.0,
Change In Inventory,56637900.0,-80178516.0,32451769.0,-90117962.0,
Change In Receivables,201742582.0,10606277.0,61726503.0,-56655236.0,
Other Non Cash Items,54455197.0,54883428.0,48763933.0,34441639.0,
Provisionand Write Offof Assets,-12132758.0,-10725137.0,38370908.0,15742866.0,
Depreciation And Amortization,68129448.0,69742599.0,85423759.0,103105618.0,
Amortization Cash Flow,282258.0,458060.0,438467.0,422275.0,
Depreciation,67847190.0,69284539.0,84985292.0,102683343.0,
Pension And Employee Benefit Expense,9776313.0,9139418.0,11508093.0,10518157.0,
Gain Loss On Investment Securities,15899153.0,-13037558.0,-33454581.0,-84389168.0,
Gain Loss On Sale Of PPE,-12930745.0,-4859116.0,15999279.0,-2200899.0,
Net Income From Continuing Operations,40333025.0,62412156.0,-156667879.0,46992562.0,
