,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.2,0.2,0.07233,0.2,
Net Income From Continuing Operation Net Minority Interest,-91564000.0,30123000.0,51302000.0,-38868000.0,
Reconciled Depreciation,6715000.0,6594000.0,6624000.0,4690000.0,
EBIT,,,,-53199000.0,-105077000.0
Net Interest Income,,,-11311000.0,-11813000.0,-9327000.0
Interest Expense,,,,2128000.0,1333000.0
Interest Income,-3186000.0,-3220000.0,-1994000.0,367000.0,
Normalized Income,-91564000.0,30123000.0,51302000.0,-38868000.0,
Net Income From Continuing And Discontinued Operation,-91564000.0,30123000.0,51302000.0,-38868000.0,
Total Expenses,606230000.0,576758000.0,694841000.0,603501000.0,
Rent Expense Supplemental,,,,391000.0,1273000.0
Diluted Average Shares,30000000.0,24567000.0,19142000.0,18512218.0,
Basic Average Shares,30000000.0,24567000.0,19142000.0,18512218.0,
Diluted EPS,-3.05,1.23,2.68,-2.102844,
Basic EPS,-3.05,1.23,2.68,-2.102844,
Diluted NI Availto Com Stockholders,-91564000.0,30123000.0,51302000.0,-38866000.0,
Net Income Common Stockholders,-91564000.0,30123000.0,51302000.0,-38866000.0,
Otherunder Preferred Stock Dividend,,,,-2000.0,
Net Income,-91564000.0,30123000.0,51302000.0,-38868000.0,
Net Income Including Noncontrolling Interests,-91564000.0,30123000.0,51302000.0,-38868000.0,
Net Income Continuous Operations,-91564000.0,30123000.0,51302000.0,-38868000.0,
Tax Provision,1520000.0,-1503000.0,4000000.0,3000000.0,
Pretax Income,-90044000.0,28620000.0,55302000.0,-35868000.0,
Other Income Expense,2824000.0,2281000.0,13166000.0,14223000.0,
Net Non Operating Interest Income Expense,,,-11311000.0,-11813000.0,-9327000.0
Total Other Finance Cost,,,11311000.0,11813000.0,7994000.0
Interest Expense Non Operating,,,,2128000.0,1333000.0
Other Operating Expenses,28528000.0,30468000.0,21417000.0,-7794000.0,
Depreciation And Amortization In Income Statement,,,6623000.0,4690000.0,11516000.0
Depreciation Income Statement,,,6623000.0,4690000.0,
Selling General And Administration,,,8242000.0,4259000.0,16380000.0
Selling And Marketing Expense,,,,737000.0,1122000.0
General And Administrative Expense,,,8242000.0,4259000.0,15258000.0
Rent And Landing Fees,,,,391000.0,1273000.0
Total Revenue,516186000.0,605378000.0,750143000.0,567633000.0,
Operating Revenue,516186000.0,605378000.0,750143000.0,567633000.0,
Net Policyholder Benefits And Claims,496895000.0,478287000.0,550656000.0,606398000.0,
