,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,398860.227503,0.0,
Tax Rate For Calcs,0.056063,0.040921,0.04511,0.029209,
Normalized EBITDA,620967000.0,685431000.0,639328000.0,658039000.0,
Total Unusual Items,,0.0,8842000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,8842000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,363683000.0,421874000.0,381027000.0,398838000.0,
Reconciled Depreciation,216710000.0,218172000.0,219973000.0,230903000.0,
Reconciled Cost Of Revenue,1068228000.0,1008446000.0,888901000.0,850946000.0,
EBITDA,620967000.0,685431000.0,648170000.0,658039000.0,
EBIT,404257000.0,467259000.0,428197000.0,427136000.0,
Net Interest Income,-19727000.0,-28497000.0,-30701000.0,-17653000.0,
Interest Expense,18974000.0,27385000.0,29170000.0,16298000.0,
Normalized Income,363683000.0,421874000.0,372583860.227503,398838000.0,
Net Income From Continuing And Discontinued Operation,363683000.0,421874000.0,381027000.0,398838000.0,
Total Expenses,1268354000.0,1211729000.0,1043004000.0,1014555000.0,
Total Operating Income As Reported,402095000.0,462966000.0,417297000.0,403911000.0,
Diluted Average Shares,153000000.0,153000000.0,153000000.0,153000000.0,
Basic Average Shares,153000000.0,153000000.0,153000000.0,153000000.0,
Diluted EPS,2.38,2.76,2.49,2.61,
Basic EPS,2.38,2.76,2.49,2.61,
Diluted NI Availto Com Stockholders,363683000.0,421874000.0,381027000.0,398838000.0,
Net Income Common Stockholders,363683000.0,421874000.0,381027000.0,398838000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,363683000.0,421874000.0,381027000.0,398838000.0,
Minority Interests,,,,0.0,1565000.0
Net Income Including Noncontrolling Interests,363683000.0,421874000.0,381027000.0,398838000.0,
Net Income Continuous Operations,363683000.0,421874000.0,381027000.0,398838000.0,
Tax Provision,21600000.0,18000000.0,18000000.0,12000000.0,
Pretax Income,385283000.0,439874000.0,399027000.0,410838000.0,
Other Non Operating Income Expenses,,,54908000.0,14138000.0,13786000.0
Special Income Charges,,,,,0.0
Net Non Operating Interest Income Expense,-19727000.0,-28497000.0,-30701000.0,-17653000.0,
Total Other Finance Cost,753000.0,1112000.0,1531000.0,1355000.0,
Interest Expense Non Operating,18974000.0,27385000.0,29170000.0,16298000.0,
Operating Income,402848000.0,464078000.0,418828000.0,405266000.0,
Operating Expense,200126000.0,203283000.0,154103000.0,163609000.0,
Other Operating Expenses,12255000.0,11030000.0,10723000.0,9349000.0,
Depreciation And Amortization In Income Statement,7792000.0,7589000.0,5760000.0,10406000.0,
Amortization,474000.0,73000.0,0.0,2907000.0,
Depreciation Income Statement,7318000.0,7516000.0,5760000.0,7499000.0,
Selling General And Administration,125601000.0,143547000.0,118283000.0,78003000.0,
Selling And Marketing Expense,112208000.0,129450000.0,104867000.0,66647000.0,
General And Administrative Expense,13393000.0,14097000.0,13416000.0,11356000.0,
Gross Profit,602974000.0,667361000.0,572931000.0,568875000.0,
Cost Of Revenue,1068228000.0,1008446000.0,888901000.0,850946000.0,
Total Revenue,1671202000.0,1675807000.0,1461832000.0,1419821000.0,
Operating Revenue,1671202000.0,1675807000.0,1461832000.0,1419821000.0,
