,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-21163000.0,-38338000.0,-28623000.0,-57885000.0,
Repayment Of Debt,-432567000.0,-386536000.0,-409309000.0,-271662000.0,
Issuance Of Debt,389386000.0,369580000.0,411798000.0,336158000.0,
Capital Expenditure,-36105000.0,-19513000.0,-37346000.0,-47697000.0,
End Cash Position,32464000.0,59127000.0,57119000.0,82504000.0,
Beginning Cash Position,59127000.0,57119000.0,82504000.0,72430000.0,
Changes In Cash,-26663000.0,2008000.0,-25385000.0,10074000.0,
Financing Cash Flow,-45526000.0,-19734000.0,227000.0,62290000.0,
Cash Dividends Paid,,,,,-595000.0
Net Issuance Payments Of Debt,-43181000.0,-16956000.0,2489000.0,64496000.0,
Net Short Term Debt Issuance,-43181000.0,-16956000.0,2489000.0,64496000.0,
Short Term Debt Payments,-432567000.0,-386536000.0,-409309000.0,-271662000.0,
Short Term Debt Issuance,389386000.0,369580000.0,411798000.0,336158000.0,
Investing Cash Flow,3921000.0,40567000.0,-34335000.0,-42028000.0,
Net Other Investing Changes,41314000.0,,,,
Dividends Received Cfi,80000.0,116000.0,96000.0,70000.0,
Net Investment Purchase And Sale,,,0.0,5050000.0,0.0
Sale Of Investment,,,0.0,8200000.0,0.0
Purchase Of Investment,,,0.0,-3150000.0,0.0
Net Investment Properties Purchase And Sale,12162000.0,51250000.0,0.0,,
Sale Of Investment Properties,12162000.0,51250000.0,0.0,,
Net Business Purchase And Sale,-15568000.0,0.0,,,
Purchase Of Business,-15568000.0,0.0,,,
Net PPE Purchase And Sale,-34067000.0,-10799000.0,-34431000.0,-47148000.0,
Sale Of PPE,2038000.0,8714000.0,2915000.0,549000.0,
Purchase Of PPE,-36105000.0,-19513000.0,-37346000.0,-47697000.0,
Operating Cash Flow,14942000.0,-18825000.0,8723000.0,-10188000.0,
Taxes Refund Paid,-25074000.0,-22931000.0,-17809000.0,-21769000.0,
Change In Working Capital,-23485000.0,-23335000.0,15525000.0,-8339000.0,
Change In Accrued Expense,5275000.0,3913000.0,-648000.0,-1273000.0,
Change In Payable,10279000.0,-13147000.0,15219000.0,1046000.0,
Change In Prepaid Assets,-7949000.0,-9627000.0,9769000.0,13420000.0,
Change In Inventory,-11059000.0,33105000.0,24500000.0,11270000.0,
Change In Receivables,-20031000.0,-37579000.0,-33315000.0,-32802000.0,
Other Non Cash Items,14876000.0,16192000.0,14971000.0,6242000.0,
Provisionand Write Offof Assets,17694000.0,105856000.0,3722000.0,3745000.0,
Deferred Tax,29367000.0,18931000.0,19808000.0,20000000.0,
Depreciation And Amortization,38761000.0,46012000.0,49350000.0,48417000.0,
Depreciation,38761000.0,46012000.0,49350000.0,48417000.0,
Pension And Employee Benefit Expense,3958000.0,3880000.0,4310000.0,6162000.0,
Gain Loss On Investment Securities,-41094000.0,-10062000.0,-327000.0,-1085000.0,
Gain Loss On Sale Of PPE,-1741000.0,-6478000.0,-1989000.0,-548000.0,
Net Income From Continuing Operations,21318000.0,-129115000.0,-74790000.0,-57867000.0,
