,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-2055032.59244,-10919962.887591,-5683078.304834,-7644534.674398,
Tax Rate For Calcs,0.053558,0.060755,0.052764,0.038288,
Normalized EBITDA,5590399000.0,5633838000.0,5297962000.0,4864287000.0,
Total Unusual Items,-38370000.0,-179737000.0,-107708000.0,-199661000.0,
Total Unusual Items Excluding Goodwill,-38370000.0,-179737000.0,-107708000.0,-199661000.0,
Net Income From Continuing Operation Net Minority Interest,2456093000.0,2313100000.0,2049123000.0,1759812000.0,
Reconciled Depreciation,2469965000.0,2412614000.0,2434310000.0,2385681000.0,
Reconciled Cost Of Revenue,15422968000.0,14595162000.0,13907805000.0,13433106000.0,
EBITDA,5552029000.0,5454101000.0,5190254000.0,4664626000.0,
EBIT,3082064000.0,3041487000.0,2755944000.0,2278945000.0,
Net Interest Income,-475424000.0,-546567000.0,-534006000.0,-428358000.0,
Interest Expense,486370000.0,578160000.0,590139000.0,430016000.0,
Interest Income,10946000.0,31593000.0,56133000.0,1658000.0,
Normalized Income,2492407967.40756,2481917037.112409,2151147921.695166,1951828465.325602,
Net Income From Continuing And Discontinued Operation,2456093000.0,2313100000.0,2049123000.0,1759812000.0,
Total Expenses,18969587000.0,17817527000.0,16783063000.0,16266267000.0,
Total Operating Income As Reported,3060262000.0,2995361000.0,2693888000.0,2276332000.0,
Diluted Average Shares,1000000000.0,1000000000.0,1000000000.0,1000000000.0,
Basic Average Shares,989306000.0,988191000.0,984567000.0,981897000.0,
Diluted EPS,2.46,2.31,2.05,1.76,
Basic EPS,2.48,2.34,2.08,1.79,
Diluted NI Availto Com Stockholders,2456093000.0,2313100000.0,2049123000.0,1759812000.0,
Net Income Common Stockholders,2456093000.0,2313100000.0,2049123000.0,1759812000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2456093000.0,2313100000.0,2049123000.0,1759812000.0,
Minority Interests,-580000.0,-567000.0,-2406000.0,-18326000.0,
Net Income Including Noncontrolling Interests,2456673000.0,2313667000.0,2051529000.0,1778138000.0,
Net Income Continuous Operations,2456673000.0,2313667000.0,2051529000.0,1778138000.0,
Tax Provision,139021000.0,149660000.0,114276000.0,70791000.0,
Pretax Income,2595694000.0,2463327000.0,2165805000.0,1848929000.0,
Other Non Operating Income Expenses,5658000.0,5523000.0,3962000.0,4966000.0,
Special Income Charges,-125753000.0,-195215000.0,-122138000.0,-197379000.0,
Other Special Charges,105539000.0,91757000.0,87965000.0,88155000.0,
Write Off,20214000.0,103458000.0,34173000.0,109224000.0,
Impairment Of Capital Assets,,,,82921000.0,0.0
Net Non Operating Interest Income Expense,-475424000.0,-546567000.0,-534006000.0,-428358000.0,
Interest Expense Non Operating,486370000.0,578160000.0,590139000.0,430016000.0,
Interest Income Non Operating,10946000.0,31593000.0,56133000.0,1658000.0,
Operating Income,3095289000.0,3161985000.0,2792522000.0,2455991000.0,
Operating Expense,3546619000.0,3222365000.0,2875258000.0,2833161000.0,
Other Operating Expenses,,,266159000.0,244863000.0,218210000.0
Depreciation And Amortization In Income Statement,396439000.0,376197000.0,348430000.0,338213000.0,
Amortization,33150000.0,27910000.0,18233000.0,25543000.0,
Depreciation Income Statement,363289000.0,348287000.0,330197000.0,312670000.0,
Selling General And Administration,1201915000.0,1087772000.0,1051317000.0,720785000.0,
Selling And Marketing Expense,1019369000.0,922652000.0,897845000.0,597997000.0,
General And Administrative Expense,182546000.0,165120000.0,153472000.0,122788000.0,
Gross Profit,6641908000.0,6384350000.0,5667780000.0,5289152000.0,
Cost Of Revenue,15422968000.0,14595162000.0,13907805000.0,13433106000.0,
Total Revenue,22064876000.0,20979512000.0,19575585000.0,18722258000.0,
Operating Revenue,22064876000.0,20979512000.0,19575585000.0,18722258000.0,
