,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-820800.0,-7252000.0,0.0,0.0,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Total Unusual Items,-4104000.0,-36260000.0,0.0,,
Total Unusual Items Excluding Goodwill,-4104000.0,-36260000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,-120488000.0,-94207000.0,3532000.0,-106067000.0,
Reconciled Depreciation,4838000.0,5094000.0,4809000.0,4548000.0,
Interest Income,-280000.0,1198000.0,-4031000.0,-101000.0,
Normalized Income,-117204800.0,-28939000.0,3532000.0,-106067000.0,
Net Income From Continuing And Discontinued Operation,-120488000.0,-94207000.0,3532000.0,-106067000.0,
Total Expenses,415193000.0,473948000.0,370482000.0,488027000.0,
Diluted Average Shares,30000000.0,30000000.0,30000000.0,30000000.0,
Basic Average Shares,30000000.0,30000000.0,30000000.0,30000000.0,
Diluted EPS,-4.02,-3.14,0.12,-3.533333,
Basic EPS,-4.02,-3.14,0.12,-3.533333,
Diluted NI Availto Com Stockholders,-120488000.0,-94207000.0,3532000.0,-106017000.0,
Net Income Common Stockholders,-120488000.0,-94207000.0,3532000.0,-106017000.0,
Otherunder Preferred Stock Dividend,,,,-50000.0,
Net Income,-120488000.0,-94207000.0,3532000.0,-106067000.0,
Net Income Including Noncontrolling Interests,-120488000.0,-94207000.0,3532000.0,-106067000.0,
Net Income Continuous Operations,-120488000.0,-94207000.0,3532000.0,-106067000.0,
Tax Provision,3500000.0,5615000.0,2787000.0,4018000.0,
Pretax Income,-116988000.0,-88592000.0,6319000.0,-102049000.0,
Other Income Expense,4515000.0,1579000.0,12258000.0,23778000.0,
Special Income Charges,-4104000.0,-36260000.0,0.0,,
Other Special Charges,0.0,0.0,0.0,,
Restructuring And Mergern Acquisition,4104000.0,0.0,,,
Other Operating Expenses,3999000.0,639000.0,-3912000.0,4502000.0,
Depreciation And Amortization In Income Statement,,,,4548000.0,3368000.0
Amortization,,,,1198000.0,1848000.0
Depreciation Income Statement,,,,3350000.0,1520000.0
Selling General And Administration,5458000.0,4270000.0,2860000.0,5137000.0,
Selling And Marketing Expense,611000.0,781000.0,843000.0,2270000.0,
General And Administrative Expense,4847000.0,3489000.0,2017000.0,2867000.0,
Total Revenue,298205000.0,385356000.0,376801000.0,385978000.0,
Operating Revenue,298205000.0,385356000.0,376801000.0,385978000.0,
Net Policyholder Benefits And Claims,302499000.0,259631000.0,239197000.0,396191000.0,
