,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,256995255.0,248553993.0,187653312.0,194197266.0,
Repurchase Of Capital Stock,0.0,-25318388.0,0.0,,
Repayment Of Debt,-247697206.0,-181697715.0,-128984737.0,-577101727.0,
Issuance Of Debt,169050000.0,144450000.0,0.0,,
Issuance Of Capital Stock,,,0.0,550000000.0,0.0
Capital Expenditure,-85102304.0,-57381099.0,-119854498.0,-38281086.0,
End Cash Position,93307099.0,192540441.0,192106283.0,215326438.0,
Other Cash Adjustment Outside Changein Cash,1085741.0,,-1.0,81541989.0,
Beginning Cash Position,192540441.0,192106283.0,215326439.0,157484513.0,
Changes In Cash,-100319083.0,434158.0,-23220155.0,-23700064.0,
Financing Cash Flow,-258242864.0,-249386983.0,-211327941.0,-219080154.0,
Net Other Financing Charges,-8314122.0,-9601562.0,4977920.0,,
Cash Dividends Paid,-152904000.0,-163673904.0,-76035000.0,-179472047.0,
Common Stock Dividend Paid,-152904000.0,-163673904.0,-76035000.0,-179472047.0,
Net Common Stock Issuance,0.0,-25318388.0,0.0,550000000.0,
Common Stock Payments,0.0,-25318388.0,0.0,,
Common Stock Issuance,,,0.0,550000000.0,0.0
Net Issuance Payments Of Debt,-78647206.0,-37247715.0,-128984737.0,-577101727.0,
Net Short Term Debt Issuance,40000000.0,0.0,,,
Short Term Debt Payments,-80000000.0,0.0,,,
Short Term Debt Issuance,120000000.0,0.0,,,
Net Long Term Debt Issuance,-118647206.0,-37247715.0,-128984737.0,-577101727.0,
Long Term Debt Payments,-167697206.0,-181697715.0,-128984737.0,-577101727.0,
Long Term Debt Issuance,49050000.0,144450000.0,0.0,,
Investing Cash Flow,-184173778.0,-56113951.0,-119400024.0,-37098262.0,
Net Business Purchase And Sale,-99071474.0,0.0,,,
Purchase Of Business,-99071474.0,0.0,,,
Net Intangibles Purchase And Sale,-3183014.0,-3795986.0,-710720.0,-1210291.0,
Purchase Of Intangibles,-3183014.0,-3795986.0,-710720.0,-1210291.0,
Net PPE Purchase And Sale,-81919290.0,-52317965.0,-118689304.0,-35887971.0,
Sale Of PPE,0.0,1267148.0,454474.0,1182824.0,
Purchase Of PPE,-81919290.0,-53585113.0,-119143778.0,-37070795.0,
Operating Cash Flow,342097559.0,305935092.0,307507810.0,232478352.0,
Taxes Refund Paid,-6172426.0,-6862509.0,-5508920.0,-4801462.0,
Interest Received Cfo,24816236.0,34890038.0,33435442.0,3929067.0,
Interest Paid Cfo,-66866090.0,-102911427.0,-70534310.0,-48921392.0,
Change In Working Capital,-21373946.0,1750361.0,-3804676.0,-38403460.0,
Change In Other Current Assets,-3865032.0,5532241.0,1106519.0,-4825803.0,
Change In Accrued Expense,24654213.0,12498737.0,-26884680.0,37728227.0,
Change In Payable,-9438673.0,10525319.0,5212531.0,-16339389.0,
Change In Prepaid Assets,-22192901.0,-2229529.0,53891772.0,-41424984.0,
Change In Inventory,2519508.0,-10778579.0,-37611589.0,-5425898.0,
Change In Receivables,-13051061.0,-13797828.0,480771.0,-8115613.0,
Other Non Cash Items,68627676.0,70252040.0,68258761.0,31704834.0,
Provisionand Write Offof Assets,-2884671.0,-2257052.0,8985627.0,7837037.0,
Depreciation And Amortization,62448730.0,55763982.0,48220893.0,51546540.0,
Amortization Cash Flow,1237037.0,763621.0,655801.0,525546.0,
Depreciation,61211693.0,55000361.0,47565092.0,51020994.0,
Pension And Employee Benefit Expense,-410009.0,3478000.0,3611000.0,3814000.0,
Gain Loss On Investment Securities,,-5826799.0,,,
Net Foreign Currency Exchange Gain Loss,0.0,622696.0,0.0,,
Gain Loss On Sale Of PPE,0.0,855570.0,-255025.0,2514907.0,
Net Income From Continuing Operations,284745190.0,257045991.0,226205036.0,223705486.0,
