,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3973730.0,11088378.0,36303723.0,65684727.0,
Repayment Of Debt,-4654469.0,-4259170.0,-4083896.0,-3853470.0,
Capital Expenditure,-46367806.0,-33972303.0,-27161366.0,-5878264.0,
End Cash Position,16834898.0,77594661.0,78797294.0,88057270.0,
Beginning Cash Position,77594661.0,78797294.0,88057270.0,37860998.0,
Changes In Cash,-60759763.0,-1202633.0,-9259976.0,50196272.0,
Financing Cash Flow,-6471849.0,-16269607.0,-46232249.0,-15488455.0,
Interest Paid Cff,-101201.0,-496500.0,-671772.0,-758408.0,
Cash Dividends Paid,,-10000000.0,-40000000.0,-10000000.0,-34000000.0
Common Stock Dividend Paid,0.0,-10000000.0,-40000000.0,-10000000.0,
Net Issuance Payments Of Debt,-4654469.0,-4259170.0,-4083896.0,-3853470.0,
Net Long Term Debt Issuance,-4654469.0,-4259170.0,-4083896.0,-3853470.0,
Long Term Debt Payments,-4654469.0,-4259170.0,-4083896.0,-3853470.0,
Investing Cash Flow,-104629450.0,-29993707.0,-26492816.0,-5878264.0,
Net Other Investing Changes,24700.0,,,,
Net Investment Purchase And Sale,-60922971.0,-5755790.0,0.0,,
Sale Of Investment,859377.0,0.0,,,
Purchase Of Investment,-61782348.0,-5755790.0,0.0,,
Net Intangibles Purchase And Sale,0.0,-221619.0,-4055484.0,-21100.0,
Purchase Of Intangibles,0.0,-221619.0,-4055484.0,-21100.0,
Net PPE Purchase And Sale,-41150321.0,-23034442.0,-20014120.0,-5857164.0,
Sale Of PPE,2636627.0,9734386.0,668550.0,0.0,
Purchase Of PPE,-43786948.0,-32768828.0,-20682670.0,-5857164.0,
Capital Expenditure Reported,-2580858.0,-981856.0,-2423212.0,0.0,
Operating Cash Flow,50341536.0,45060681.0,63465089.0,71562991.0,
Taxes Refund Paid,-2955969.0,-3029391.0,-3148110.0,-1912122.0,
Change In Working Capital,12776407.0,-9116909.0,-6109084.0,-6413019.0,
Change In Other Current Assets,5143911.0,-5143911.0,0.0,,
Change In Accrued Expense,-844407.0,1327090.0,270851.0,234657.0,
Change In Payable,-3800582.0,-966925.0,-285639.0,920698.0,
Change In Prepaid Assets,-2438012.0,3124217.0,3131443.0,1896237.0,
Change In Inventory,2489778.0,1669309.0,470399.0,-127524.0,
Change In Receivables,12225719.0,-9126689.0,-9696138.0,-9337087.0,
Other Non Cash Items,526292.0,908662.0,1025097.0,3997129.0,
Provisionand Write Offof Assets,3741533.0,1282481.0,593045.0,977720.0,
Depreciation And Amortization,23045100.0,24756879.0,23870670.0,22012387.0,
Amortization Cash Flow,613229.0,670576.0,167837.0,131861.0,
Depreciation,22431871.0,24086303.0,23702833.0,21880526.0,
Pension And Employee Benefit Expense,1351134.0,1268409.0,1304048.0,1239035.0,
Gain Loss On Investment Securities,12901403.0,-4133100.0,-96792.0,,
Gain Loss On Sale Of PPE,1814.0,239609.0,164579.0,0.0,
Net Income From Continuing Operations,-317850.0,33140829.0,45979512.0,51855176.0,
