,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-24477800.8,-16356000.108093,-389946.306716,1277669.414412,
Tax Rate For Calcs,0.2,0.191744,0.010567,0.119802,
Normalized EBITDA,-6149603.0,629817280.0,889423434.0,1036883659.0,
Total Unusual Items,-12389004.0,-34528669.0,-1903427.0,10664863.0,
Total Unusual Items Excluding Goodwill,-122389004.0,-85301223.0,-36903427.0,10664863.0,
Net Income From Continuing Operation Net Minority Interest,-366275192.0,201690449.0,559620553.0,648791550.0,
Reconciled Depreciation,403032037.0,304364629.0,274828674.0,250753917.0,
Reconciled Cost Of Revenue,2397147356.0,2412308186.0,2598929021.0,2457064740.0,
EBITDA,-18538607.0,595288611.0,887520007.0,1047548522.0,
EBIT,-421570644.0,290923982.0,612691333.0,796794605.0,
Net Interest Income,-111978458.0,-81902629.0,-62718109.0,-31929470.0,
Interest Expense,129395396.0,119681246.0,95015055.0,67294762.0,
Interest Income,17416938.0,37778617.0,32296946.0,35365292.0,
Normalized Income,-158363988.8,321408225.891907,631134033.693284,639404356.414412,
Net Income From Continuing And Discontinued Operation,-366275192.0,201690449.0,559620553.0,648791550.0,
Total Expenses,2987575337.0,2926352242.0,3135352747.0,2975722591.0,
Rent Expense Supplemental,29428327.0,19002490.0,19968037.0,10981956.0,
Total Operating Income As Reported,-440227458.0,257493524.0,10718823.0,748145849.0,
Diluted Average Shares,80000000.0,80000000.0,80000000.0,80000000.0,
Basic Average Shares,80000000.0,80000000.0,80000000.0,80000000.0,
Diluted EPS,-4.58,2.52,7.0,8.11,
Basic EPS,-4.58,2.52,7.0,8.11,
Diluted NI Availto Com Stockholders,-366275192.0,201690449.0,559620553.0,648791550.0,
Net Income Common Stockholders,-366275192.0,201690449.0,559620553.0,648791550.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-366275192.0,201690449.0,559620553.0,648791550.0,
Minority Interests,186711612.0,63282485.0,47414389.0,6687076.0,
Net Income Including Noncontrolling Interests,-552986804.0,138407964.0,512206164.0,642104474.0,
Net Income Continuous Operations,-552986804.0,138407964.0,512206164.0,642104474.0,
Tax Provision,2020764.0,32834772.0,5470114.0,87395369.0,
Pretax Income,-550966040.0,171242736.0,517676278.0,729499843.0,
Other Non Operating Income Expenses,1839780.0,5575034.0,14777100.0,2148949.0,
Special Income Charges,-121588577.0,-80953064.0,-35883905.0,-435206.0,
Other Special Charges,1534286.0,1259130.0,883905.0,435206.0,
Write Off,,4526285.0,,,7913025.0
Impairment Of Capital Assets,10054291.0,28921380.0,,,
Net Non Operating Interest Income Expense,-111978458.0,-81902629.0,-62718109.0,-31929470.0,
Total Other Finance Cost,,,,,10008741.0
Interest Expense Non Operating,129395396.0,119681246.0,95015055.0,67294762.0,
Interest Income Non Operating,17416938.0,37778617.0,32296946.0,35365292.0,
Operating Income,-314589292.0,337000266.0,610877182.0,734116091.0,
Operating Expense,590427981.0,514044056.0,536423726.0,518657851.0,
Other Operating Expenses,35562600.0,24288396.0,-2292839.0,27439117.0,
Depreciation And Amortization In Income Statement,39441904.0,49035443.0,29088134.0,25730964.0,
Amortization,671108.0,1350992.0,1225533.0,1490035.0,
Depreciation Income Statement,38770796.0,47684451.0,27862601.0,24240929.0,
Selling General And Administration,172498564.0,118000827.0,224743721.0,212543172.0,
Selling And Marketing Expense,43247093.0,36754073.0,49942175.0,67666296.0,
General And Administrative Expense,129251471.0,81246754.0,174801546.0,144876876.0,
Rent And Landing Fees,23643981.0,16694677.0,11417623.0,9558085.0,
Gross Profit,275838689.0,851044322.0,1147300908.0,1252773942.0,
Cost Of Revenue,2397147356.0,2412308186.0,2598929021.0,2457064740.0,
Total Revenue,2672986045.0,3263352508.0,3746229929.0,3709838682.0,
Operating Revenue,2672986045.0,3263352508.0,3746229929.0,3709838682.0,
