,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3513392.0,2701744.2,2149709.741121,1735050.909675,
Tax Rate For Calcs,0.2,0.2,0.061943,0.065688,
Normalized EBITDA,338840347.0,345016660.0,322991249.0,321957695.0,
Total Unusual Items,-17566960.0,13508721.0,34704589.0,26413530.0,
Total Unusual Items Excluding Goodwill,-17566960.0,13508721.0,34704589.0,26413530.0,
Net Income From Continuing Operation Net Minority Interest,249131528.0,248749238.0,227315243.0,214063523.0,
Reconciled Depreciation,74954481.0,117278303.0,112752405.0,115073677.0,
Reconciled Cost Of Revenue,2850764698.0,2507764947.0,2153094704.0,1801579611.0,
EBITDA,321273387.0,358525381.0,357695838.0,348371225.0,
EBIT,246318906.0,241247078.0,244943433.0,233297548.0,
Net Interest Income,-2623662.0,2570309.0,8049750.0,3137970.0,
Interest Expense,1036264.0,1925060.0,2617789.0,4184025.0,
Interest Income,5826370.0,12693507.0,12834221.0,10314430.0,
Normalized Income,263185096.0,237942261.2,194760363.741121,189385043.909675,
Net Income From Continuing And Discontinued Operation,249131528.0,248749238.0,227315243.0,214063523.0,
Total Expenses,3063486442.0,2711977014.0,2322404317.0,1954165431.0,
Total Operating Income As Reported,188800268.0,145493880.0,127695591.0,107965523.0,
Diluted Average Shares,75000000.0,75000000.0,75000000.0,75000000.0,
Basic Average Shares,75000000.0,75000000.0,75000000.0,75000000.0,
Diluted EPS,3.32,3.32,3.03,2.85,
Basic EPS,3.32,3.32,3.03,2.85,
Diluted NI Availto Com Stockholders,249131528.0,248749238.0,227315243.0,214063523.0,
Net Income Common Stockholders,249131528.0,248749238.0,227315243.0,214063523.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,249131528.0,248749238.0,227315243.0,214063523.0,
Net Income Including Noncontrolling Interests,249131528.0,248749238.0,227315243.0,214063523.0,
Net Income Continuous Operations,249131528.0,248749238.0,227315243.0,214063523.0,
Tax Provision,-3848886.0,-9427220.0,15010401.0,15050000.0,
Pretax Income,245282642.0,239322018.0,242325644.0,229113523.0,
Other Non Operating Income Expenses,12647573.0,17270913.0,14397561.0,18420886.0,
Special Income Charges,472795.0,4989965.0,3635809.0,30349415.0,
Other Special Charges,-472795.0,-4989965.0,-3635809.0,-30349415.0,
Impairment Of Capital Assets,,,,0.0,11000.0
Net Non Operating Interest Income Expense,-2623662.0,2570309.0,8049750.0,3137970.0,
Total Other Finance Cost,7413768.0,8198138.0,2166682.0,2992435.0,
Interest Expense Non Operating,1036264.0,1925060.0,2617789.0,4184025.0,
Interest Income Non Operating,5826370.0,12693507.0,12834221.0,10314430.0,
Operating Income,192588791.0,150226122.0,128567752.0,109459562.0,
Operating Expense,212721744.0,204212067.0,169309613.0,152585820.0,
Other Operating Expenses,877530.0,-315971.0,2550622.0,-3345763.0,
Depreciation And Amortization In Income Statement,14484782.0,15767767.0,18302362.0,20154324.0,
Amortization,4969636.0,4529850.0,6726072.0,6406311.0,
Depreciation Income Statement,9515146.0,11237917.0,11576290.0,13748013.0,
Selling General And Administration,71794361.0,64699051.0,39260613.0,43243329.0,
Selling And Marketing Expense,36577723.0,25425701.0,18758910.0,17549048.0,
General And Administrative Expense,35216638.0,39273350.0,20501703.0,25694281.0,
Gross Profit,405310535.0,354438189.0,297877365.0,262045382.0,
Cost Of Revenue,2850764698.0,2507764947.0,2153094704.0,1801579611.0,
Total Revenue,3256075233.0,2862203136.0,2450972069.0,2063624993.0,
Operating Revenue,3256075233.0,2862203136.0,2450972069.0,2063624993.0,
