,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,111668936.0,343129479.0,197589780.0,249484924.0,
Repayment Of Debt,,,0.0,-100000000.0,-20248585.0
Issuance Of Debt,,,0.0,100000000.0,20000000.0
Capital Expenditure,-131435674.0,-91847142.0,-44429337.0,-48452742.0,
End Cash Position,61971835.0,148702353.0,81307592.0,89934028.0,
Beginning Cash Position,148702353.0,81307592.0,89934028.0,35512263.0,
Changes In Cash,-86730518.0,67394761.0,-8626436.0,54421765.0,
Financing Cash Flow,-274801371.0,-210900215.0,-186216216.0,-195063159.0,
Interest Paid Cff,-57328.0,0.0,,,
Cash Dividends Paid,-272281371.0,-210780215.0,-186216216.0,-194943159.0,
Net Issuance Payments Of Debt,,,0.0,0.0,-248585.0
Net Long Term Debt Issuance,,,0.0,0.0,-248585.0
Long Term Debt Payments,,,0.0,-100000000.0,-20248585.0
Long Term Debt Issuance,,,0.0,100000000.0,20000000.0
Investing Cash Flow,-55033757.0,-156681645.0,-64429337.0,-48452742.0,
Dividends Received Cfi,,,,0.0,312641.0
Net Investment Purchase And Sale,76401917.0,-65785416.0,-20000000.0,,25176442.0
Sale Of Investment,,100000000.0,0.0,,185176442.0
Purchase Of Investment,,-165000000.0,-20000000.0,,-160000000.0
Net PPE Purchase And Sale,-131435674.0,-90896229.0,-44429337.0,-48452742.0,
Sale Of PPE,0.0,950913.0,0.0,,
Purchase Of PPE,-131435674.0,-91847142.0,-44429337.0,-48452742.0,
Operating Cash Flow,243104610.0,434976621.0,242019117.0,297937666.0,
Taxes Refund Paid,-13852789.0,-11735735.0,-9553187.0,-8181719.0,
Interest Received Cfo,,3211260.0,2115098.0,0.0,
Interest Paid Cfo,,,0.0,-1347000.0,-248585.0
Change In Working Capital,-88816225.0,27014501.0,-57279728.0,10366578.0,
Change In Accrued Expense,11947481.0,38303831.0,-57192442.0,10088927.0,
Change In Payable,-19581346.0,15157485.0,-3406130.0,-4590943.0,
Change In Prepaid Assets,3259088.0,-4393608.0,3171115.0,6318051.0,
Change In Inventory,-55138060.0,-17099064.0,6630205.0,-8038541.0,
Change In Receivables,-29303388.0,-4954143.0,-6482476.0,6589084.0,
Other Non Cash Items,627482.0,927237.0,-989162.0,2595571.0,
Provisionand Write Offof Assets,11198862.0,0.0,,,0.0
Depreciation And Amortization,111869697.0,106132218.0,106569648.0,96807730.0,
Depreciation,111869697.0,106132218.0,106569648.0,96807730.0,
Pension And Employee Benefit Expense,4629632.0,3707424.0,3303227.0,3629909.0,
Gain Loss On Investment Securities,,,,,-489083.0
Gain Loss On Sale Of PPE,0.0,-317798.0,0.0,,
Net Income From Continuing Operations,219390273.0,299239953.0,201512512.0,199339971.0,
