,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,447456000.0,-286925000.0,355909000.0,447090000.0,
Repayment Of Debt,-111313000.0,-83667000.0,-29000000.0,-851623000.0,
Issuance Of Debt,47500000.0,0.0,0.0,440000000.0,
Capital Expenditure,-43203000.0,-26775000.0,-77114000.0,-260058000.0,
End Cash Position,117501000.0,129525000.0,134109000.0,91215000.0,
Beginning Cash Position,129525000.0,134109000.0,91215000.0,101194000.0,
Changes In Cash,-12024000.0,-4584000.0,42894000.0,-9979000.0,
Financing Cash Flow,-459731000.0,281956000.0,-327439000.0,-456950000.0,
Cash Dividends Paid,-42166000.0,-42158000.0,-42202000.0,-42162000.0,
Common Stock Dividend Paid,,,,-42162000.0,-42160000.0
Net Issuance Payments Of Debt,-404684000.0,324982000.0,-282285000.0,-411623000.0,
Net Short Term Debt Issuance,-340871000.0,408649000.0,-253285000.0,-844464000.0,
Short Term Debt Payments,,,-253285000.0,-844464000.0,
Net Long Term Debt Issuance,-63813000.0,-83667000.0,-29000000.0,432841000.0,
Long Term Debt Payments,-111313000.0,-83667000.0,-29000000.0,-7159000.0,
Long Term Debt Issuance,47500000.0,0.0,0.0,440000000.0,
Investing Cash Flow,-42952000.0,-26390000.0,-62690000.0,-260177000.0,
Net Other Investing Changes,,240000.0,13526000.0,,
Net Business Purchase And Sale,,,0.0,-250000.0,
Purchase Of Business,,,0.0,-250000.0,
Net Intangibles Purchase And Sale,-2610000.0,-1434000.0,-1175000.0,-140249000.0,
Purchase Of Intangibles,-2610000.0,-1434000.0,-1175000.0,-140249000.0,
Net PPE Purchase And Sale,-40342000.0,-25196000.0,-75041000.0,-119678000.0,
Sale Of PPE,251000.0,145000.0,898000.0,131000.0,
Purchase Of PPE,-40593000.0,-25341000.0,-75939000.0,-119809000.0,
Operating Cash Flow,490659000.0,-260150000.0,433023000.0,707148000.0,
Taxes Refund Paid,-37378000.0,-30373000.0,-40177000.0,-22212000.0,
Interest Paid Cfo,-93640000.0,-85838000.0,-87018000.0,-57640000.0,
Change In Working Capital,-11637000.0,-771454000.0,108083000.0,497969000.0,
Change In Other Current Assets,-11846000.0,-7633000.0,2892000.0,-3418000.0,
Change In Accrued Expense,-20862000.0,16529000.0,51333000.0,23340000.0,
Change In Payable,92024000.0,709736000.0,356828000.0,347101000.0,
Change In Prepaid Assets,-57482000.0,19205000.0,26600000.0,54476000.0,
Change In Inventory,223576000.0,-704183000.0,-21105000.0,23228000.0,
Change In Receivables,-237047000.0,-805108000.0,-308465000.0,53242000.0,
Other Non Cash Items,93948000.0,93717000.0,92325000.0,57153000.0,
Provisionand Write Offof Assets,77395000.0,129922000.0,91976000.0,75337000.0,
Depreciation And Amortization,69057000.0,54483000.0,46396000.0,45037000.0,
Amortization Cash Flow,9680000.0,9374000.0,5627000.0,2104000.0,
Depreciation,59377000.0,45109000.0,40769000.0,42933000.0,
Pension And Employee Benefit Expense,13132000.0,10937000.0,9381000.0,9941000.0,
Gain Loss On Investment Securities,-329000.0,-160000.0,2418000.0,-4198000.0,
Gain Loss On Sale Of PPE,743000.0,594000.0,-830000.0,196000.0,
Net Income From Continuing Operations,385567000.0,335427000.0,217800000.0,114167000.0,
