,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,226044000.0,226044000.0,226044000.0,226044000.0,
Share Issued,226044000.0,226044000.0,226044000.0,226044000.0,
Net Debt,127055106.0,99186324.0,60373276.0,34586130.0,
Total Debt,139972020.0,134298685.0,144315870.0,47857193.0,
Tangible Book Value,70081795.0,109654253.0,128563788.0,135214807.0,
Invested Capital,200014153.0,242225568.0,267320711.0,172521287.0,
Working Capital,28711992.0,77500481.0,101143308.0,3997084.0,
Net Tangible Assets,70081795.0,109654253.0,128563788.0,135214807.0,
Capital Lease Obligations,10039662.0,1727370.0,5558947.0,10550713.0,
Common Stock Equity,70081795.0,109654253.0,128563788.0,135214807.0,
Total Capitalization,170081795.0,221515205.0,244189712.0,154797212.0,
Total Equity Gross Minority Interest,70176436.0,109939764.0,128819083.0,135449999.0,
Minority Interest,94641.0,285511.0,255295.0,235192.0,
Stockholders Equity,70081795.0,109654253.0,128563788.0,135214807.0,
Retained Earnings,-55426642.0,-15854184.0,3055351.0,9706370.0,
Additional Paid In Capital,7559083.0,7559083.0,7559083.0,7559083.0,
Capital Stock,113022000.0,113022000.0,113022000.0,113022000.0,
Common Stock,113022000.0,113022000.0,113022000.0,113022000.0,
Total Liabilities Net Minority Interest,237635391.0,175304657.0,169783816.0,66439559.0,
Total Non Current Liabilities Net Minority Interest,109387543.0,117234468.0,120560610.0,27489543.0,
Non Current Pension And Other Postretirement Benefit Plans,3536000.0,4272476.0,3288654.0,2369139.0,
Long Term Debt And Capital Lease Obligation,105570485.0,112690033.0,117007544.0,24863984.0,
Long Term Capital Lease Obligation,5570485.0,829081.0,1381620.0,5281579.0,
Long Term Debt,100000000.0,111860952.0,115625924.0,19582405.0,
Long Term Provisions,281058.0,271959.0,264412.0,256420.0,
Current Liabilities,128247848.0,58070189.0,49223206.0,38950016.0,
Other Current Liabilities,170938.0,81306.0,74091.0,,
Current Deferred Taxes Liabilities,4497534.0,0.0,878739.0,777991.0,
Current Debt And Capital Lease Obligation,34401535.0,21608652.0,27308326.0,22993209.0,
Current Capital Lease Obligation,4469177.0,898289.0,4177327.0,5269134.0,
Current Debt,29932358.0,20710363.0,23130999.0,17724075.0,
Payables,83919367.0,31408018.0,14967856.0,13445964.0,
Other Payable,1310866.0,572830.0,2214627.0,,9461.0
Total Tax Payable,1560547.0,771409.0,317950.0,54321.0,
Accounts Payable,81047954.0,30063779.0,14967856.0,13391643.0,
Total Assets,307811827.0,285244421.0,298602899.0,201889558.0,
Total Non Current Assets,150851987.0,149673751.0,148236385.0,158942458.0,
Other Non Current Assets,,-119293500.0,,,
Net PPE,150851987.0,149673751.0,148236385.0,158942458.0,
Accumulated Depreciation,-79775153.0,-62061897.0,-4689653.0,-43054319.0,
Gross PPE,230627140.0,211735648.0,152926038.0,201996777.0,
Construction In Progress,12738361.0,11411524.0,442652.0,9175215.0,
Other Properties,,,133610045.0,,6034900.0
Machinery Furniture Equipment,112137772.0,97266269.0,17443880.0,92894319.0,
Buildings And Improvements,97121129.0,94427977.0,99773486.0,91892225.0,
Land And Improvements,8629878.0,8629878.0,1872113.0,8035018.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,156959840.0,135570670.0,150366514.0,42947100.0,
Other Current Assets,2656450.0,28960.0,967628.0,135000.0,
Restricted Cash,10228627.0,8723635.0,,,
Prepaid Assets,30413320.0,14864565.0,7547102.0,3493483.0,
Inventory,4197196.0,33586634.0,29969731.0,10024494.0,
Inventories Adjustments Allowances,-7528084.0,0.0,,,
Finished Goods,134106.0,175160.0,95583.0,175938.0,
Raw Materials,11591174.0,33411474.0,29874148.0,9848556.0,
Other Receivables,63789981.0,6847622.0,10482555.0,200802.0,
Taxes Receivable,,,318271.0,0.0,2431204.0
Accounts Receivable,42797014.0,38134263.0,31530581.0,26372971.0,
Allowance For Doubtful Accounts Receivable,-19136560.0,-17163544.0,-8472643.0,-5131260.0,
Gross Accounts Receivable,61933574.0,55297807.0,44113290.0,31504231.0,
Cash Cash Equivalents And Short Term Investments,2877252.0,33384991.0,78383647.0,2720350.0,
Cash And Cash Equivalents,2877252.0,33384991.0,78383647.0,2720350.0,
Cash Equivalents,0.0,20000000.0,30000000.0,0.0,
Cash Financial,2877252.0,13384991.0,48383647.0,2720350.0,
