,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,4520182000.0,3336048000.0,4789551000.0,10808850000.0,
Repayment Of Debt,,,,0.0,-100128000.0
Capital Expenditure,-781461000.0,-774746000.0,-890439000.0,-797081000.0,
End Cash Position,3327799000.0,7813129000.0,4242043000.0,8618127000.0,
Other Cash Adjustment Outside Changein Cash,,,,,712309000.0
Beginning Cash Position,7813129000.0,4242043000.0,8618127000.0,5294786000.0,
Changes In Cash,-4485330000.0,3571086000.0,-4376084000.0,3323341000.0,
Financing Cash Flow,-3200412000.0,-3037175000.0,-5528113000.0,-3995011000.0,
Cash Dividends Paid,-3093784000.0,-2852142000.0,-5223013000.0,-3317347000.0,
Common Stock Dividend Paid,-3093784000.0,-2852142000.0,-5223013000.0,-3317347000.0,
Net Issuance Payments Of Debt,,,,0.0,-100128000.0
Net Short Term Debt Issuance,,,,0.0,-100128000.0
Short Term Debt Payments,,,,0.0,-100128000.0
Investing Cash Flow,-6586561000.0,2497467000.0,-4527961000.0,-4287579000.0,
Net Other Investing Changes,,,,,-15301000.0
Interest Received Cfi,,,,,26385000.0
Dividends Received Cfi,37500000.0,166875000.0,0.0,307502000.0,
Net Investment Purchase And Sale,-5842600000.0,3105338000.0,-2429838000.0,-3798000000.0,
Sale Of Investment,13522000000.0,11725138000.0,12827174000.0,10980225000.0,
Purchase Of Investment,-19364600000.0,-8619800000.0,-15257012000.0,-14778225000.0,
Net Business Purchase And Sale,,0.0,-1207684000.0,0.0,
Purchase Of Business,,0.0,-1207684000.0,0.0,
Net Intangibles Purchase And Sale,0.0,-1186000.0,-1778000.0,-26770000.0,
Purchase Of Intangibles,0.0,-1186000.0,-1778000.0,-26770000.0,
Net PPE Purchase And Sale,-781461000.0,-773560000.0,-888661000.0,-770311000.0,
Purchase Of PPE,-781461000.0,-773560000.0,-888661000.0,-770311000.0,
Operating Cash Flow,5301643000.0,4110794000.0,5679990000.0,11605931000.0,
Taxes Refund Paid,-296865000.0,-350056000.0,-577120000.0,-337796000.0,
Interest Received Cfo,578726000.0,583093000.0,599253000.0,173998000.0,
Interest Paid Cfo,-6288000.0,-13843000.0,-19534000.0,-14442000.0,
Change In Working Capital,180678000.0,-66661000.0,1141798000.0,518758000.0,
Change In Other Current Liabilities,-16161000.0,-164702000.0,-24707000.0,-45591000.0,
Change In Other Current Assets,-41255000.0,65589000.0,106727000.0,52696000.0,
Change In Accrued Expense,,,,,227042000.0
Change In Payable,200248000.0,82192000.0,-34092000.0,575031000.0,
Change In Prepaid Assets,,,,,-56362000.0
Change In Inventory,21225000.0,-35418000.0,100127000.0,-63651000.0,
Change In Receivables,10508000.0,-19691000.0,992682000.0,-40917000.0,
Other Non Cash Items,-554075000.0,-536232000.0,-495891000.0,-169638000.0,
Provisionand Write Offof Assets,11728000.0,-14331000.0,-52934000.0,35426000.0,
Depreciation And Amortization,886588000.0,936473000.0,915408000.0,854468000.0,
Amortization Cash Flow,6635000.0,10179000.0,10771000.0,11094000.0,
Depreciation,879953000.0,926294000.0,904637000.0,843374000.0,
Pension And Employee Benefit Expense,91564000.0,66283000.0,69325000.0,79527000.0,
Gain Loss On Sale Of PPE,5300000.0,1028000.0,6048000.0,9719000.0,
Net Income From Continuing Operations,4863447000.0,3745582000.0,4327890000.0,10916304000.0,
