,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,64936.0,9725807.0,-8185055.0,-54190376.0,
Repayment Of Debt,-1848099.0,-5264438.0,-7000000.0,-7000000.0,
Issuance Of Capital Stock,,,,0.0,112500000.0
Capital Expenditure,-1088839.0,-6434726.0,-13158499.0,-29539379.0,
End Cash Position,1353666.0,1199555.0,6476639.0,27465154.0,
Beginning Cash Position,1199555.0,6476639.0,27465154.0,76188384.0,
Effect Of Exchange Rate Changes,0.0,-895288.0,0.0,-88907.0,
Changes In Cash,154111.0,-4381796.0,-20988515.0,-48723230.0,
Financing Cash Flow,-9598973.0,-14116637.0,-14550125.0,-12823666.0,
Interest Paid Cff,,,,,0.0
Net Common Stock Issuance,,,,0.0,112500000.0
Common Stock Issuance,,,,0.0,112500000.0
Net Issuance Payments Of Debt,-1848099.0,-5264438.0,-7000000.0,-7000000.0,
Net Long Term Debt Issuance,-1848099.0,-5264438.0,-7000000.0,-7000000.0,
Long Term Debt Payments,-1848099.0,-5264438.0,-7000000.0,-7000000.0,
Investing Cash Flow,8599309.0,-6425692.0,-11411834.0,-11248567.0,
Net Other Investing Changes,-300000.0,,,3200000.0,
Net Intangibles Purchase And Sale,0.0,-198000.0,0.0,-242549.0,
Purchase Of Intangibles,0.0,-198000.0,0.0,-242549.0,
Net PPE Purchase And Sale,8899309.0,-6227692.0,-11411834.0,-14206018.0,
Sale Of PPE,9988148.0,9034.0,1746665.0,15090812.0,
Purchase Of PPE,-1088839.0,-6236726.0,-13158499.0,-29296830.0,
Operating Cash Flow,1153775.0,16160533.0,4973444.0,-24650997.0,
Taxes Refund Paid,-526539.0,-789806.0,-184866.0,-209866.0,
Interest Paid Cfo,-641076.0,-744877.0,,,
Change In Working Capital,21738220.0,26336625.0,5594685.0,-20004179.0,
Change In Accrued Expense,12523288.0,4301771.0,7310347.0,-2333307.0,
Change In Payable,2748491.0,9015179.0,1037129.0,-7945295.0,
Change In Prepaid Assets,6377827.0,5026991.0,-1013187.0,-7758170.0,
Change In Inventory,1848784.0,2787187.0,-1529500.0,-1954157.0,
Change In Receivables,-1760170.0,5205497.0,-210104.0,-13250.0,
Other Non Cash Items,5554433.0,5619767.0,5197326.0,3799767.0,
Provisionand Write Offof Assets,230232.0,-159905.0,147397.0,-1034265.0,
Deferred Tax,,,,,470971.0
Depreciation And Amortization,17426985.0,18177264.0,17283479.0,12732946.0,
Amortization Cash Flow,41580.0,48693.0,102670.0,250140.0,
Depreciation,17385405.0,18128571.0,17180809.0,12482806.0,
Pension And Employee Benefit Expense,1605372.0,2167734.0,1310709.0,1282611.0,
Gain Loss On Sale Of PPE,314955.0,-5000.0,-7438.0,2422834.0,
Net Income From Continuing Operations,-64652905.0,-72805202.0,-30619800.0,-23689912.0,
