,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,23151105.0,23151105.0,23151105.0,23151105.0,
Share Issued,23151105.0,23151105.0,23151105.0,23151105.0,
Net Debt,,,,12804190.0,23370262.0
Total Debt,31246747.0,25826979.0,12884063.0,22768567.0,
Tangible Book Value,191065219.0,238447849.0,232094048.0,212306996.0,
Invested Capital,213397126.0,253677121.0,241186792.0,231573512.0,
Working Capital,29399634.0,74530221.0,74573317.0,139462598.0,
Net Tangible Assets,191065219.0,238447849.0,232094048.0,212306996.0,
Capital Lease Obligations,8943432.0,10799381.0,4166175.0,4050089.0,
Common Stock Equity,191093811.0,238649523.0,232468904.0,212855034.0,
Total Capitalization,198121409.0,245677121.0,235009252.0,215395972.0,
Total Equity Gross Minority Interest,191093811.0,238649523.0,232468904.0,212855034.0,
Stockholders Equity,191093811.0,238649523.0,232468904.0,212855034.0,
Retained Earnings,-39629904.0,7132570.0,2424805.0,-18538794.0,
Capital Stock,231511050.0,231511050.0,231511050.0,231511050.0,
Common Stock,231511050.0,231511050.0,231511050.0,231511050.0,
Total Liabilities Net Minority Interest,138515247.0,104334715.0,89516335.0,96534451.0,
Total Non Current Liabilities Net Minority Interest,22089294.0,22896639.0,14178385.0,11878806.0,
Non Current Pension And Other Postretirement Benefit Plans,8009444.0,6899694.0,7964501.0,5772867.0,
Long Term Debt And Capital Lease Obligation,14079850.0,15996945.0,6213884.0,6105939.0,
Long Term Capital Lease Obligation,7052252.0,8969347.0,3673536.0,3565001.0,
Long Term Debt,7027598.0,7027598.0,2540348.0,2540938.0,
Current Liabilities,116425953.0,81438076.0,75337950.0,84655645.0,
Other Current Liabilities,4281994.0,982232.0,,,
Current Deferred Taxes Liabilities,1595023.0,4185792.0,5881171.0,4745034.0,
Current Debt And Capital Lease Obligation,17166897.0,9830034.0,6670179.0,16662628.0,
Current Capital Lease Obligation,1891180.0,1830034.0,492639.0,485088.0,
Current Debt,15275717.0,8000000.0,6177540.0,16177540.0,
Current Provisions,6870764.0,1997052.0,4562656.0,4972912.0,
Payables,79945466.0,62116487.0,48966792.0,53945929.0,
Other Payable,34878647.0,31203590.0,3258720.0,3258720.0,
Dividends Payable,,25814733.0,25836527.0,25913228.0,1193417.0
Total Tax Payable,613694.0,0.0,645721.0,1312639.0,
Accounts Payable,44453125.0,30912897.0,19225824.0,23461342.0,
Total Assets,329609058.0,342984238.0,321985239.0,309389485.0,
Total Non Current Assets,183783471.0,187015941.0,172073972.0,85271242.0,
Other Non Current Assets,-100.0,,,,-468578.0
Investmentin Financial Assets,16964755.0,17231617.0,15419765.0,438672.0,
Available For Sale Securities,570066.0,685113.0,401237.0,438672.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,16394689.0,16546504.0,15018528.0,0.0,
Investment Properties,,,,,0.0
Goodwill And Other Intangible Assets,28592.0,201674.0,374856.0,548038.0,
Other Intangible Assets,28592.0,201674.0,374856.0,548038.0,
Net PPE,166790224.0,169582650.0,156279351.0,84284532.0,
Accumulated Depreciation,-102851310.0,-100331705.0,-254165513.0,-245924134.0,
Gross PPE,269641534.0,269914355.0,410444864.0,330208666.0,
Construction In Progress,3337860.0,85973476.0,75467151.0,0.0,
Other Properties,161041568.0,77632809.0,35786060.0,34146161.0,
Machinery Furniture Equipment,9687989.0,13264986.0,213614174.0,211275351.0,
Buildings And Improvements,82467876.0,79936843.0,79936843.0,79851643.0,
Land And Improvements,13106241.0,13106241.0,5640636.0,4935511.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,145825587.0,155968297.0,149911267.0,224118243.0,
Other Current Assets,,,30000.0,20842273.0,6030355.0
Prepaid Assets,11483862.0,14080550.0,18600608.0,20196506.0,
Inventory,37506051.0,50297441.0,23952007.0,20704936.0,
Inventories Adjustments Allowances,-4011372.0,-634149.0,-1796788.0,-29164.0,
Other Inventories,,6397573.0,,,
Finished Goods,17473257.0,17521414.0,4291068.0,4681427.0,
Work In Process,,0.0,59315.0,166088.0,63102.0
Raw Materials,24044166.0,27012603.0,21398412.0,15886585.0,
Other Receivables,-1966995.0,-1119859.0,-148919.0,2037073.0,
Taxes Receivable,0.0,1622210.0,0.0,0.0,
Accounts Receivable,68481997.0,64158379.0,53070189.0,53859273.0,
Allowance For Doubtful Accounts Receivable,-21311849.0,-12976537.0,-10784924.0,-10229647.0,
Gross Accounts Receivable,89793846.0,77134916.0,63855113.0,64088920.0,
Cash Cash Equivalents And Short Term Investments,30320672.0,26929576.0,54407382.0,127320455.0,
Other Short Term Investments,,,,121406167.0,
Cash And Cash Equivalents,30320672.0,26929576.0,54407382.0,5914288.0,
Cash Equivalents,10121965.0,10011933.0,45457502.0,0.0,
Cash Financial,20198707.0,16917643.0,8949880.0,5914288.0,
