,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,103066600.0,16722400.0,2587600.0,-12606600.0,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,306805000.0,-272622000.0,516013000.0,-428363000.0,
Total Unusual Items,515333000.0,83612000.0,12938000.0,-63033000.0,
Total Unusual Items Excluding Goodwill,515333000.0,83612000.0,12938000.0,-63033000.0,
Net Income From Continuing Operation Net Minority Interest,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Reconciled Depreciation,266581000.0,252196000.0,256570000.0,280394000.0,
Reconciled Cost Of Revenue,654091000.0,544518000.0,599725000.0,594863000.0,
EBITDA,822138000.0,-189010000.0,528951000.0,-491396000.0,
EBIT,555557000.0,-441206000.0,272381000.0,-771790000.0,
Net Interest Income,-529354000.0,-602121000.0,-461492000.0,-271800000.0,
Interest Expense,542267000.0,617327000.0,480601000.0,285992000.0,
Interest Income,7297000.0,2857000.0,2110000.0,1891000.0,
Normalized Income,-421164400.0,-1201454600.0,-263570400.0,-1106863600.0,
Net Income From Continuing And Discontinued Operation,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Total Expenses,1035387000.0,904548000.0,870527000.0,1119138000.0,
Rent Expense Supplemental,,,,,7374000.0
Total Operating Income As Reported,367670000.0,-360811000.0,242738000.0,-794527000.0,
Diluted Average Shares,532128484.0,523260000.0,523259999.0,523259846.0,
Basic Average Shares,532128484.0,523260000.0,523259999.0,523259846.0,
Diluted EPS,-0.02,-2.17,-0.483928,-2.209227,
Basic EPS,-0.02,-2.17,-0.483928,-2.209227,
Diluted NI Availto Com Stockholders,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Net Income Common Stockholders,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Net Income Including Noncontrolling Interests,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Net Income Continuous Operations,-8898000.0,-1134565000.0,-253220000.0,-1157290000.0,
Tax Provision,22188000.0,76032000.0,45000000.0,99508000.0,
Pretax Income,13290000.0,-1058533000.0,-208220000.0,-1057782000.0,
Other Non Operating Income Expenses,,,,1109000.0,37187000.0
Special Income Charges,515333000.0,70907000.0,-16105000.0,-63033000.0,
Other Special Charges,-269453000.0,,-3010000.0,,
Write Off,70630000.0,-69813000.0,19115000.0,63033000.0,
Impairment Of Capital Assets,-316510000.0,-1094000.0,,63033000.0,55490000.0
Net Non Operating Interest Income Expense,-529354000.0,-602121000.0,-461492000.0,-271800000.0,
Total Other Finance Cost,-5616000.0,-12349000.0,-16999000.0,-12301000.0,
Interest Expense Non Operating,542267000.0,617327000.0,480601000.0,285992000.0,
Interest Income Non Operating,7297000.0,2857000.0,2110000.0,1891000.0,
Operating Income,102836000.0,-478578000.0,160830000.0,-755871000.0,
Operating Expense,381296000.0,360030000.0,270802000.0,524275000.0,
Other Operating Expenses,2723000.0,4849000.0,-41001000.0,2694000.0,
Depreciation And Amortization In Income Statement,26535000.0,26711000.0,26315000.0,41003000.0,
Amortization,923000.0,1787000.0,685000.0,1865000.0,
Depreciation Income Statement,25612000.0,24924000.0,25630000.0,39138000.0,
Selling General And Administration,133722000.0,156765000.0,141178000.0,275235000.0,
Selling And Marketing Expense,30370000.0,42199000.0,22852000.0,36706000.0,
General And Administrative Expense,103352000.0,114566000.0,118326000.0,238529000.0,
Gross Profit,484132000.0,-118548000.0,431632000.0,-231596000.0,
Cost Of Revenue,654091000.0,544518000.0,599725000.0,594863000.0,
Total Revenue,1138223000.0,425970000.0,1031357000.0,363267000.0,
Operating Revenue,1138223000.0,425970000.0,1031357000.0,363267000.0,
