,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.100689,0.107413,0.141236,0.228271,
Net Income From Continuing Operation Net Minority Interest,1103114000.0,1022025000.0,616426000.0,302193000.0,
Reconciled Depreciation,188646000.0,111495000.0,51146000.0,46944000.0,
EBIT,1247172000.0,1154583000.0,,530180000.0,380967000.0
Net Interest Income,-20551000.0,-9569000.0,,-6328000.0,-8499000.0
Interest Expense,20551000.0,9569000.0,,6328000.0,8499000.0
Interest Income,3080000.0,1953000.0,2576000.0,3452000.0,
Normalized Income,1103114000.0,1022025000.0,616426000.0,302193000.0,
Net Income From Continuing And Discontinued Operation,1103114000.0,1022025000.0,616426000.0,302193000.0,
Total Expenses,18426151000.0,15483074000.0,13143323000.0,9596376000.0,
Diluted Average Shares,149985233.0,150000000.0,150000000.0,150000000.0,
Basic Average Shares,149628505.0,149876882.0,150000000.0,150000000.0,
Diluted EPS,7.35,6.81,4.11,2.01,
Basic EPS,7.37,6.82,4.11,2.01,
Diluted NI Availto Com Stockholders,1103114000.0,1022025000.0,616426000.0,302193000.0,
Net Income Common Stockholders,1103114000.0,1022025000.0,616426000.0,302193000.0,
Otherunder Preferred Stock Dividend,,,,43463000.0,22330000.0
Net Income,1103114000.0,1022025000.0,616426000.0,302193000.0,
Net Income Including Noncontrolling Interests,1103114000.0,1022025000.0,616426000.0,302193000.0,
Net Income Continuous Operations,1103114000.0,1022025000.0,616426000.0,302193000.0,
Tax Provision,123507000.0,122989000.0,101380000.0,89386000.0,
Pretax Income,1226621000.0,1145014000.0,717806000.0,391579000.0,
Other Income Expense,0.0,0.0,-907335000.0,0.0,
Net Non Operating Interest Income Expense,-20551000.0,-9569000.0,,-6328000.0,-8499000.0
Interest Expense Non Operating,20551000.0,9569000.0,,6328000.0,8499000.0
Other Operating Expenses,172969000.0,152745000.0,225297000.0,51256000.0,
Depreciation And Amortization In Income Statement,,,,28108000.0,27299000.0
Depreciation Income Statement,,,,28108000.0,27299000.0
Selling General And Administration,143551000.0,101090000.0,65964000.0,33583000.0,
Selling And Marketing Expense,96204000.0,55453000.0,30237000.0,19133000.0,
General And Administrative Expense,47347000.0,45637000.0,35727000.0,14450000.0,
Total Revenue,19652772000.0,16628088000.0,13861129000.0,9987955000.0,
Operating Revenue,19652772000.0,16628088000.0,13861129000.0,9987955000.0,
Net Policyholder Benefits And Claims,17386523000.0,14534112000.0,11925808000.0,9219036000.0,
