,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,73276800.0,,73276800.0,73276800.0,73276800.0
Share Issued,73276800.0,,73276800.0,73276800.0,73276800.0
Net Debt,311286707.0,352328186.0,345255414.0,350768914.0,
Total Debt,385756164.0,436759379.0,447256978.0,458775096.0,
Tangible Book Value,444223287.0,434356505.0,422591456.0,424554649.0,
Invested Capital,311705885.0,352494342.0,353566308.0,353989605.0,
Net Tangible Assets,444223287.0,434356505.0,422591456.0,424554649.0,
Common Stock Equity,515769472.0,515412643.0,513157547.0,524630693.0,
Total Capitalization,827475357.0,867906985.0,866723855.0,878620298.0,
Total Equity Gross Minority Interest,515769472.0,515412643.0,513157547.0,524630693.0,
Stockholders Equity,515769472.0,515412643.0,513157547.0,524630693.0,
Total Liabilities Net Minority Interest,413992020.0,475159949.0,488814482.0,499592634.0,
Long Term Debt And Capital Lease Obligation,385756164.0,436759379.0,447256978.0,458775096.0,
Payables,17477369.0,21709331.0,22907627.0,29265334.0,
Other Payable,2009946.0,3169533.0,4873554.0,5660566.0,
Total Tax Payable,1259401.0,0.0,34073.0,404768.0,
Accounts Payable,14208022.0,18539798.0,18000000.0,23200000.0,
Total Assets,929761492.0,990572592.0,1001972029.0,1024223327.0,
Investments And Advances,63852000.0,63852000.0,,,
Investmentin Financial Assets,63852000.0,63852000.0,,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,63852000.0,63852000.0,0.0,,
Investment Properties,538767000.0,584493000.0,806928741.0,809052086.0,
Goodwill And Other Intangible Assets,71546185.0,81056138.0,90566091.0,100076044.0,
Other Intangible Assets,71546185.0,81056138.0,90566091.0,100076044.0,
Net PPE,230980915.0,239847721.0,77274274.0,80085046.0,
Accumulated Depreciation,-69815442.0,-60948636.0,-37222083.0,-38008919.0,
Gross PPE,300796357.0,300796357.0,114496357.0,118093965.0,
Prepaid Assets,,1311519.0,0.0,,
Receivables,23862562.0,19846058.0,18892029.0,31789460.0,
Taxes Receivable,,,,7519706.0,8524392.0
Cash And Cash Equivalents,419178.0,166156.0,8310894.0,3220691.0,
Cash Financial,419178.0,166156.0,8310894.0,3220691.0,
Cash Cash Equivalents And Federal Funds Sold,419178.0,166156.0,8310894.0,3220691.0,
