,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,157500000.0,157500000.0,157500000.0,157500000.0,
Share Issued,157500000.0,157500000.0,157500000.0,157500000.0,
Net Debt,80781209.0,263417396.0,338687582.0,64597506.0,
Total Debt,156145872.0,318367622.0,417686403.0,171082526.0,
Tangible Book Value,2491694093.0,2588854580.0,2650901127.0,2766887415.0,
Invested Capital,2668508595.0,2924453847.0,3064279855.0,2933969476.0,
Working Capital,636369045.0,597906531.0,531746852.0,528531398.0,
Net Tangible Assets,2491694093.0,2588854580.0,2650901127.0,2766887415.0,
Capital Lease Obligations,,0.0,5412265.0,5803154.0,5778856.0
Common Stock Equity,2512362723.0,2606086225.0,2652005717.0,2768690104.0,
Total Capitalization,2521112723.0,2641836225.0,2714755717.0,2860190104.0,
Total Equity Gross Minority Interest,2512362723.0,2606086225.0,2652005717.0,2768690104.0,
Minority Interest,,,0.0,0.0,32331437.0
Stockholders Equity,2512362723.0,2606086225.0,2652005717.0,2768690104.0,
Retained Earnings,149862723.0,243586225.0,289505717.0,406190104.0,
Capital Stock,1575000000.0,1575000000.0,1575000000.0,1575000000.0,
Common Stock,1575000000.0,1575000000.0,1575000000.0,1575000000.0,
Total Liabilities Net Minority Interest,530179147.0,644590239.0,715545913.0,580596601.0,
Total Non Current Liabilities Net Minority Interest,135471508.0,153823366.0,171761071.0,192928525.0,
Non Current Pension And Other Postretirement Benefit Plans,115095164.0,112542513.0,103957335.0,95983900.0,
Long Term Debt And Capital Lease Obligation,8750000.0,35750000.0,67803736.0,96944625.0,
Long Term Capital Lease Obligation,,0.0,5053736.0,5444625.0,5778856.0
Long Term Debt,8750000.0,35750000.0,62750000.0,91500000.0,
Long Term Provisions,11626344.0,5530853.0,,,
Current Liabilities,394707639.0,490766873.0,543784842.0,387668076.0,
Current Debt And Capital Lease Obligation,147395872.0,282617622.0,349882667.0,74137901.0,
Current Capital Lease Obligation,,0.0,358529.0,358529.0,
Current Debt,147395872.0,282617622.0,349524138.0,73779372.0,
Payables,171510718.0,151972155.0,149388462.0,178469605.0,
Other Payable,19453925.0,36352957.0,29221339.0,26811966.0,
Dividends Payable,86137015.0,82859626.0,82016121.0,81072268.0,
Total Tax Payable,20595077.0,18435030.0,17508310.0,18199093.0,
Accounts Payable,45324701.0,14324542.0,20642692.0,52386278.0,
Total Assets,3042541870.0,3250676464.0,3367551630.0,3349286705.0,
Total Non Current Assets,2011465186.0,2162003060.0,2292019936.0,2433087231.0,
Other Non Current Assets,,9166298.0,20858710.0,32904342.0,54181309.0
Long Term Equity Investment,292628.0,575159.0,644453.0,312278.0,
Investmentsin Associatesat Cost,292628.0,575159.0,644453.0,312278.0,
Goodwill And Other Intangible Assets,20668630.0,17231645.0,1104590.0,1802689.0,
Other Intangible Assets,20668630.0,17231645.0,1104590.0,1802689.0,
Net PPE,1990503928.0,2135029958.0,2269412183.0,2398067922.0,
Accumulated Depreciation,-3493298926.0,-3358465934.0,-3717850960.0,-3549953196.0,
Gross PPE,5483802854.0,5493495892.0,5987263143.0,5948021118.0,
Construction In Progress,9969268.0,17851238.0,26789399.0,28549056.0,
Other Properties,16360228.0,16360228.0,16360228.0,16360228.0,
Machinery Furniture Equipment,4562825281.0,4574195385.0,4928417878.0,4887797596.0,
Buildings And Improvements,889842961.0,880283925.0,1003736869.0,1003355469.0,
Land And Improvements,4805116.0,4805116.0,11958769.0,11958769.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1031076684.0,1088673404.0,1075531694.0,916199474.0,
Other Current Assets,9166298.0,11692404.0,12045636.0,,38303164.0
Hedging Assets Current,336456.0,1353446.0,2822055.0,4511669.0,
Prepaid Assets,28434620.0,19408237.0,32069117.0,25763147.0,
Inventory,744966895.0,807032088.0,702602518.0,594985500.0,
Other Inventories,31632414.0,22418462.0,16833984.0,25345353.0,
Finished Goods,10991188.0,5055210.0,5035407.0,8118375.0,
Work In Process,519301127.0,574994547.0,489869021.0,355829879.0,
Raw Materials,183042166.0,204563869.0,190864106.0,205691893.0,
Other Receivables,,393580.0,3226696.0,12192039.0,38303164.0
Taxes Receivable,1034091.0,,,,
Accounts Receivable,166771286.0,178462666.0,164017760.0,157065253.0,
Allowance For Doubtful Accounts Receivable,-11242312.0,-11678914.0,-6425024.0,-3115778.0,
Gross Accounts Receivable,178013598.0,190141580.0,170442784.0,160181031.0,
Cash Cash Equivalents And Short Term Investments,80367038.0,70330983.0,158747912.0,121681866.0,
Other Short Term Investments,5002375.0,15380757.0,85161356.0,21000000.0,
Cash And Cash Equivalents,75364663.0,54950226.0,73586556.0,100681866.0,
Cash Financial,75364663.0,54950226.0,73586556.0,100681866.0,
