,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,2518063.0,814558.937074,-0.305018,-3372.0,
Tax Rate For Calcs,0.2,0.120644,0.012709,0.2,
Normalized EBITDA,173656241.0,442522983.0,401644616.0,519269114.0,
Total Unusual Items,12590315.0,6751782.0,-24.0,-16860.0,
Total Unusual Items Excluding Goodwill,12590315.0,6751782.0,-24.0,-16860.0,
Net Income From Continuing Operation Net Minority Interest,-48512243.0,193026957.0,195401445.0,300708182.0,
Reconciled Depreciation,200524970.0,207704357.0,196388649.0,212663591.0,
Reconciled Cost Of Revenue,835225340.0,626022673.0,793757825.0,861353686.0,
EBITDA,186246556.0,449274765.0,401644592.0,519252254.0,
EBIT,-14278414.0,241570408.0,205255943.0,306588663.0,
Net Interest Income,-18004171.0,-14220488.0,-3308969.0,-8076954.0,
Interest Expense,20730981.0,22061065.0,7339153.0,14056051.0,
Normalized Income,-58584495.0,187089733.937074,195401468.694982,300721670.0,
Net Income From Continuing And Discontinued Operation,-48512243.0,193026957.0,195401445.0,300708182.0,
Total Expenses,904694654.0,707604031.0,868902125.0,923968425.0,
Total Operating Income As Reported,-40821708.0,227289804.0,202541840.0,299307644.0,
Diluted Average Shares,140000000.0,140000000.0,140000000.0,140000000.0,
Basic Average Shares,140000000.0,140000000.0,140000000.0,140000000.0,
Diluted EPS,-0.35,1.38,1.4,2.15,
Basic EPS,-0.35,1.38,1.4,2.15,
Diluted NI Availto Com Stockholders,-48512243.0,193026957.0,195401445.0,300708182.0,
Net Income Common Stockholders,-48512243.0,193026957.0,195401445.0,300708182.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-48512243.0,193026957.0,195401445.0,300708182.0,
Net Income Including Noncontrolling Interests,-48512243.0,193026957.0,195401445.0,300708182.0,
Net Income Continuous Operations,-48512243.0,193026957.0,195401445.0,300708182.0,
Tax Provision,13502848.0,26482386.0,2515345.0,-8175570.0,
Pretax Income,-35009395.0,219509343.0,197916790.0,292532612.0,
Other Non Operating Income Expenses,143817.0,741988.0,1179811.0,883928.0,
Special Income Charges,12590315.0,6751782.0,-24.0,-16860.0,
Other Special Charges,-12590315.0,-6751782.0,24.0,16860.0,
Net Non Operating Interest Income Expense,-18004171.0,-14220488.0,-3308969.0,-8076954.0,
Total Other Finance Cost,-2726810.0,-7840577.0,-4030184.0,-5979097.0,
Interest Expense Non Operating,20730981.0,22061065.0,7339153.0,14056051.0,
Operating Income,-37356402.0,227424819.0,201362053.0,298440576.0,
Operating Expense,69469314.0,81581358.0,75144300.0,62614739.0,
Other Operating Expenses,118146.0,-279099.0,-70490.0,,10000000.0
Depreciation And Amortization In Income Statement,1059588.0,886397.0,760515.0,1501861.0,
Amortization,139448.0,20813.0,0.0,,
Depreciation Income Statement,920140.0,865584.0,760515.0,1501861.0,
Selling General And Administration,17350663.0,21585754.0,34756524.0,23572763.0,
Selling And Marketing Expense,5270914.0,4906604.0,11803736.0,8731984.0,
General And Administrative Expense,12079749.0,16679150.0,22952788.0,14840779.0,
Gross Profit,32112912.0,309006177.0,276506353.0,361055315.0,
Cost Of Revenue,835225340.0,626022673.0,793757825.0,861353686.0,
Total Revenue,867338252.0,935028850.0,1070264178.0,1222409001.0,
Operating Revenue,867338252.0,935028850.0,1070264178.0,1222409001.0,
