,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,350000000.0,350000000.0,350000000.0,350000000.0,
Share Issued,350000000.0,350000000.0,350000000.0,350000000.0,
Net Debt,6548970233.0,4867267453.0,2285922777.0,453247130.0,
Total Debt,9304633585.0,8165469568.0,5183418135.0,3521456280.0,
Tangible Book Value,7901716037.0,7175142519.0,6485484939.0,5878692801.0,
Invested Capital,16732321476.0,14933112669.0,11391788198.0,9078928936.0,
Working Capital,708615342.0,1157620691.0,838675533.0,1570164827.0,
Net Tangible Assets,7901716037.0,7175142519.0,6485484939.0,5878692801.0,
Capital Lease Obligations,474028146.0,407499418.0,277114876.0,321220145.0,
Common Stock Equity,7901716037.0,7175142519.0,6485484939.0,5878692801.0,
Total Capitalization,16636282357.0,14837073550.0,11295749079.0,8911277637.0,
Total Equity Gross Minority Interest,8428679616.0,7612648097.0,6766241819.0,6105664767.0,
Minority Interest,526963579.0,437505578.0,280756880.0,226971966.0,
Stockholders Equity,7901716037.0,7175142519.0,6485484939.0,5878692801.0,
Retained Earnings,4401716037.0,3675142519.0,1935484939.0,1502535470.0,
Capital Stock,3500000000.0,3500000000.0,3500000000.0,3500000000.0,
Common Stock,3500000000.0,3500000000.0,3500000000.0,3500000000.0,
Total Liabilities Net Minority Interest,14776266748.0,12945280975.0,9031799748.0,6478452959.0,
Total Non Current Liabilities Net Minority Interest,10057611420.0,8783474719.0,5732638735.0,3888141843.0,
Other Non Current Liabilities,,,-414.0,-483.6,
Non Current Pension And Other Postretirement Benefit Plans,905699043.0,739342128.0,632502982.0,518141099.0,
Non Current Deferred Revenue,43659819.0,49039737.0,54601524.0,60337851.0,
Long Term Debt And Capital Lease Obligation,9108252558.0,7995092854.0,5045534229.0,3309662893.0,
Long Term Capital Lease Obligation,373686238.0,333161823.0,235270089.0,277078057.0,
Long Term Debt,8734566320.0,7661931031.0,4810264140.0,3032584836.0,
Current Liabilities,4718655328.0,4161806256.0,3299161013.0,2590311116.0,
Other Current Liabilities,7220656.0,6656432.0,4661198.0,10868957.0,
Current Deferred Taxes Liabilities,95673216.0,147845521.0,177462010.0,169722113.0,
Current Debt And Capital Lease Obligation,196381027.0,170376714.0,137883906.0,211793387.0,
Current Capital Lease Obligation,100341908.0,74337595.0,41844787.0,44142088.0,
Current Debt,96039119.0,96039119.0,96039119.0,167651299.0,
Payables,2043658130.0,1862970026.0,1299143902.0,973900087.0,
Other Payable,28364871.0,23031405.0,18698618.0,12580651.0,
Total Tax Payable,,,,55613637.0,33910964.0
Accounts Payable,2015293259.0,1839938621.0,1280445284.0,961319436.0,
Total Assets,23204946364.0,20557929072.0,15798041567.0,12584117726.0,
Total Non Current Assets,17777675694.0,15238502125.0,11660205021.0,8423641783.0,
Investmentin Financial Assets,300000000.0,300000000.0,300000000.0,300000000.0,
Available For Sale Securities,300000000.0,300000000.0,300000000.0,300000000.0,
Long Term Equity Investment,175256312.0,165353436.0,197589504.0,186999110.0,
Investments In Other Ventures Under Equity Method,,,300000000.0,300000000.0,0.0
Investmentsin Associatesat Cost,175256312.0,165353436.0,197589504.0,186999110.0,
Net PPE,17302419382.0,14773148689.0,11162615517.0,7936642673.0,
Accumulated Depreciation,-3523891663.0,-2982107500.0,-2589002097.0,-2292327105.0,
Gross PPE,20826311045.0,17755256189.0,13751617614.0,10228969778.0,
Construction In Progress,855530717.0,3005330859.0,4750900384.0,2032269754.0,
Other Properties,3989412778.0,3047593819.0,2091498498.0,1898888713.0,
Machinery Furniture Equipment,1310107980.0,977644724.0,718067665.0,695581284.0,
Buildings And Improvements,14671259570.0,10724686787.0,6191151067.0,5602230027.0,
Land And Improvements,,,,2838295030.0,2562585316.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,5427270670.0,5319426947.0,4137836546.0,4160475943.0,
Other Current Assets,,,37183608.0,41451927.0,30434253.0
Prepaid Assets,406083303.0,361158556.0,243642610.0,139928593.0,
Inventory,1028292270.0,846880231.0,543059382.0,490392915.0,
Inventories Adjustments Allowances,-26515138.0,-32965086.0,-23582365.0,-17145521.0,
Other Inventories,1054807408.0,879845317.0,566641747.0,507538436.0,
Other Receivables,56484765.0,70837896.0,11261143.0,,
Taxes Receivable,32368398.0,39469735.0,16369830.0,0.0,
Accounts Receivable,1622406728.0,1110377832.0,703123099.0,741713503.0,
Allowance For Doubtful Accounts Receivable,-98222165.0,-344650270.0,-400109935.0,-283417428.0,
Gross Accounts Receivable,1720628893.0,1455028102.0,1103233034.0,1025130931.0,
Cash Cash Equivalents And Short Term Investments,2281635206.0,2890702697.0,2620380482.0,2746989005.0,
Cash And Cash Equivalents,2281635206.0,2890702697.0,2620380482.0,2746989005.0,
Cash Equivalents,1610910638.0,952216083.0,2082731721.0,2226866752.0,
Cash Financial,670724568.0,1938486614.0,537648761.0,520122253.0,
