,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-542472.4,-19542.0,89935.2,-213576.2,
Tax Rate For Calcs,0.2,0.2,0.2,0.2,
Normalized EBITDA,19160522.0,21571372.0,16138328.0,22944193.0,
Total Unusual Items,-2712362.0,-97710.0,449676.0,-1067881.0,
Total Unusual Items Excluding Goodwill,-2712362.0,-97710.0,449676.0,-1067881.0,
Net Income From Continuing Operation Net Minority Interest,-5169605.0,-345728.0,-5280733.0,-3223093.0,
Reconciled Depreciation,19055772.0,18912736.0,18710118.0,23283282.0,
Reconciled Cost Of Revenue,98195335.0,90945984.0,86444470.0,94261416.0,
EBITDA,16448160.0,21473662.0,16588004.0,21876312.0,
EBIT,-2607612.0,2560926.0,-2122114.0,-1406970.0,
Net Interest Income,-2925881.0,-2641077.0,-2830519.0,-1427693.0,
Interest Expense,2925881.0,2641077.0,2830519.0,1359087.0,
Normalized Income,-2999715.4,-267560.0,-5640473.8,-2368788.2,
Net Income From Continuing And Discontinued Operation,-5169605.0,1299272.0,-5168411.0,-3223093.0,
Total Expenses,108463025.0,98742550.0,95752235.0,104013506.0,
Rent Expense Supplemental,461324.0,246991.0,188732.0,470158.0,
Total Operating Income As Reported,-2607612.0,2560926.0,-2122114.0,-6605953.0,
Diluted Average Shares,3000000.0,3000000.0,3000000.0,3000000.0,
Basic Average Shares,3000000.0,3000000.0,3000000.0,3000000.0,
Diluted EPS,-1.72,0.43,-1.71,-1.07,
Basic EPS,-1.72,0.43,-1.71,-1.07,
Diluted NI Availto Com Stockholders,-5169605.0,1299272.0,-5168411.0,-3223093.0,
Net Income Common Stockholders,-5169605.0,1299272.0,-5168411.0,-3223093.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-5169605.0,1299272.0,-5168411.0,-3223093.0,
Minority Interests,408696.0,0.0,-33697.0,-155201.0,
Net Income Including Noncontrolling Interests,-5578301.0,1299272.0,-5134714.0,-3067892.0,
Net Income Discontinuous Operations,0.0,1645000.0,112322.0,,
Net Income Continuous Operations,-5578301.0,-345728.0,-5247036.0,-3067892.0,
Tax Provision,44808.0,265577.0,294403.0,301835.0,
Pretax Income,-5533493.0,-80151.0,-4952633.0,-2766057.0,
Other Non Operating Income Expenses,4353069.0,4042268.0,4066315.0,5092583.0,
Special Income Charges,-2712362.0,-97710.0,449676.0,-1067881.0,
Other Special Charges,-47142.0,-103693.0,-449676.0,-106400.0,
Write Off,2759504.0,0.0,0.0,1174281.0,
Impairment Of Capital Assets,0.0,201403.0,0.0,,
Net Non Operating Interest Income Expense,-2925881.0,-2641077.0,-2830519.0,-1427693.0,
Total Other Finance Cost,,,42273.0,68606.0,268758.0
Interest Expense Non Operating,2925881.0,2641077.0,2830519.0,1359087.0,
Operating Income,-4248319.0,-1383632.0,-6638105.0,-5363066.0,
Operating Expense,10267690.0,7796566.0,9307765.0,9752090.0,
Other Operating Expenses,793681.0,385869.0,648341.0,566971.0,
Depreciation And Amortization In Income Statement,585498.0,568014.0,822423.0,1098102.0,
Amortization,113138.0,93141.0,77376.0,91700.0,
Depreciation Income Statement,472360.0,474873.0,745047.0,1006402.0,
Selling General And Administration,2608929.0,2476758.0,2492354.0,2343315.0,
Selling And Marketing Expense,,,45395.0,28566.0,346011.0
General And Administrative Expense,2608929.0,2476758.0,2492354.0,2314749.0,
Rent And Landing Fees,,,37897.0,40900.0,21150.0
Gross Profit,6019371.0,6412934.0,2669660.0,4389024.0,
Cost Of Revenue,98195335.0,90945984.0,86444470.0,94261416.0,
Total Revenue,104214706.0,97358918.0,89114130.0,98650440.0,
Operating Revenue,104214706.0,97358918.0,89114130.0,98650440.0,
