,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-134771000.0,148408000.0,18613000.0,-36624000.0,
Repayment Of Debt,-618551000.0,-1160254000.0,-2226645000.0,-1891492000.0,
Issuance Of Debt,825308000.0,1034036000.0,2079566000.0,1961481000.0,
Capital Expenditure,-10429000.0,-13067000.0,-2203000.0,-1689000.0,
End Cash Position,57292000.0,22797000.0,18843000.0,72711000.0,
Other Cash Adjustment Outside Changein Cash,,,,-7980000.0,
Beginning Cash Position,22797000.0,18843000.0,72711000.0,53020000.0,
Changes In Cash,34495000.0,3954000.0,-53868000.0,27671000.0,
Financing Cash Flow,168082000.0,-134154000.0,-134851000.0,63288000.0,
Net Other Financing Charges,,,18901000.0,,
Cash Dividends Paid,-27750000.0,,,,
Common Stock Dividend Paid,-27750000.0,0.0,,,
Net Issuance Payments Of Debt,206757000.0,-126218000.0,-147079000.0,69989000.0,
Net Long Term Debt Issuance,206757000.0,-126218000.0,-147079000.0,69989000.0,
Long Term Debt Payments,-618551000.0,-1160254000.0,-2226645000.0,-1891492000.0,
Long Term Debt Issuance,825308000.0,1034036000.0,2079566000.0,1961481000.0,
Investing Cash Flow,-9245000.0,-23367000.0,60167000.0,-682000.0,
Dividends Received Cfi,,0.0,36750000.0,0.0,
Net Investment Purchase And Sale,0.0,-10300000.0,-750000.0,0.0,
Purchase Of Investment,0.0,-10300000.0,-750000.0,0.0,
Net Business Purchase And Sale,1184000.0,0.0,26109000.0,0.0,
Sale Of Business,1184000.0,0.0,27534000.0,0.0,
Purchase Of Business,,0.0,-1425000.0,0.0,
Net Intangibles Purchase And Sale,-1759000.0,-5297000.0,0.0,,
Purchase Of Intangibles,-1759000.0,-5297000.0,0.0,,
Net PPE Purchase And Sale,-8670000.0,-7770000.0,-1942000.0,-682000.0,
Sale Of PPE,,0.0,261000.0,1007000.0,7955000.0
Purchase Of PPE,-8670000.0,-7770000.0,-2203000.0,-1689000.0,
Operating Cash Flow,-124342000.0,161475000.0,20816000.0,-34935000.0,
Taxes Refund Paid,-4224000.0,-7331000.0,-12482000.0,-6723000.0,
Interest Paid Cfo,-24849000.0,-32115000.0,-50764000.0,-22379000.0,
Change In Working Capital,-222158000.0,92439000.0,-22440000.0,-81544000.0,
Change In Payable,-54704000.0,132676000.0,21141000.0,-129000.0,
Change In Prepaid Assets,14079000.0,16064000.0,-25462000.0,-24936000.0,
Change In Inventory,-100205000.0,35700000.0,35898000.0,-86565000.0,
Change In Receivables,-80395000.0,-88734000.0,-52785000.0,28056000.0,
Other Non Cash Items,26141000.0,32872000.0,51483000.0,22935000.0,
Depreciation And Amortization,18286000.0,10578000.0,10432000.0,13245000.0,
Amortization Cash Flow,608000.0,45000.0,0.0,174000.0,
Depreciation,17678000.0,10533000.0,10432000.0,13071000.0,
Pension And Employee Benefit Expense,4851000.0,4382000.0,3246000.0,2745000.0,
Gain Loss On Investment Securities,-500000.0,-434000.0,,,
Gain Loss On Sale Of PPE,34000.0,0.0,-221000.0,-855000.0,
Gain Loss On Sale Of Business,,0.0,-1452000.0,,
Net Income From Continuing Operations,87336000.0,85582000.0,74736000.0,45063000.0,
