,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-43578000.0,170813000.0,-40816000.0,88689000.0,
Repurchase Of Capital Stock,-43374000.0,0.0,,,
Repayment Of Debt,-361033000.0,-318288000.0,-274843000.0,-294302000.0,
Issuance Of Debt,723000000.0,170000000.0,345000000.0,264000000.0,
Capital Expenditure,-4251000.0,-5565000.0,-914000.0,-8654000.0,
End Cash Position,261709000.0,86476000.0,61295000.0,44650000.0,
Beginning Cash Position,86476000.0,61295000.0,44650000.0,59123000.0,
Changes In Cash,175233000.0,25181000.0,16645000.0,-14473000.0,
Financing Cash Flow,218811000.0,-148632000.0,57461000.0,-103162000.0,
Net Other Financing Charges,,,-12236000.0,2600000.0,
Cash Dividends Paid,-99282000.0,,,-75000000.0,-152220000.0
Common Stock Dividend Paid,-99282000.0,,,-75000000.0,-152220000.0
Net Common Stock Issuance,-43374000.0,0.0,,,
Common Stock Payments,-43374000.0,0.0,,,
Net Issuance Payments Of Debt,361967000.0,-148288000.0,70157000.0,-30302000.0,
Net Long Term Debt Issuance,361967000.0,-148288000.0,70157000.0,-30302000.0,
Long Term Debt Payments,-361033000.0,-318288000.0,-274843000.0,-294302000.0,
Long Term Debt Issuance,723000000.0,170000000.0,345000000.0,264000000.0,
Investing Cash Flow,-4251000.0,-2565000.0,-914000.0,-8654000.0,
Net Other Investing Changes,,,,,56442000.0
Net Intangibles Purchase And Sale,-4001000.0,-4680000.0,-582000.0,-6848000.0,
Purchase Of Intangibles,-4001000.0,-4680000.0,-582000.0,-6848000.0,
Net PPE Purchase And Sale,-250000.0,2115000.0,-332000.0,-1806000.0,
Sale Of PPE,0.0,3000000.0,0.0,,
Purchase Of PPE,-250000.0,-885000.0,-332000.0,-1806000.0,
Operating Cash Flow,-39327000.0,176378000.0,-39902000.0,97343000.0,
Taxes Refund Paid,-17606000.0,-17281000.0,-25069000.0,-32018000.0,
Interest Paid Cfo,,,,,-26342000.0
Change In Working Capital,-70802000.0,50085000.0,-185623000.0,-98137000.0,
Change In Other Current Liabilities,,,,,-1020000.0
Change In Accrued Expense,17064000.0,5173000.0,-3867000.0,14017000.0,
Change In Prepaid Assets,-2900000.0,26657000.0,-14768000.0,-11912000.0,
Other Non Cash Items,-296473000.0,-316310000.0,-344524000.0,28574000.0,
Provisionand Write Offof Assets,243029000.0,15871000.0,86825000.0,21661000.0,
Depreciation And Amortization,5691000.0,10352000.0,11140000.0,13640000.0,
Amortization Cash Flow,3987000.0,8056000.0,7508000.0,,
Depreciation,1704000.0,2296000.0,3632000.0,13640000.0,
Pension And Employee Benefit Expense,2808000.0,2947000.0,2914000.0,3023000.0,
Gain Loss On Investment Securities,,,,,-54000.0
Gain Loss On Sale Of PPE,-477000.0,-2072000.0,,,
Net Income From Continuing Operations,-120109000.0,148986000.0,106614000.0,191154000.0,
