,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,180000000.0,180000000.0,180000000.0,180000000.0,
Share Issued,180000000.0,180000000.0,180000000.0,180000000.0,
Net Debt,1038257725.0,943118358.0,910321754.0,857989411.0,
Total Debt,1067569141.0,978666129.0,956594912.0,879486691.0,
Tangible Book Value,1705581490.0,1693509243.0,1681912504.0,1673319870.0,
Invested Capital,3323344276.0,3222319511.0,3193336286.0,3104280619.0,
Working Capital,-94742696.0,-64476531.0,-114619909.0,-38646708.0,
Net Tangible Assets,1705581490.0,1693509243.0,1681912504.0,1673319870.0,
Capital Lease Obligations,6347195.0,8560339.0,3355062.0,3623053.0,
Common Stock Equity,2262122330.0,2252213721.0,2240096436.0,2228416981.0,
Total Capitalization,2627039500.0,2567679722.0,2503613054.0,2565490720.0,
Total Equity Gross Minority Interest,2264105430.0,2254311599.0,2242233589.0,2233080112.0,
Minority Interest,1983100.0,2097878.0,2137153.0,4663131.0,
Stockholders Equity,2262122330.0,2252213721.0,2240096436.0,2228416981.0,
Retained Earnings,311568904.0,300506888.0,289707238.0,284073944.0,
Capital Stock,1800000000.0,1800000000.0,1800000000.0,1800000000.0,
Common Stock,1800000000.0,1800000000.0,1800000000.0,1800000000.0,
Total Liabilities Net Minority Interest,1436359712.0,1309958732.0,1277206456.0,1178538927.0,
Total Non Current Liabilities Net Minority Interest,423765435.0,381982692.0,328381333.0,361593422.0,
Non Current Pension And Other Postretirement Benefit Plans,27943476.0,24148962.0,22330692.0,21355952.0,
Tradeand Other Payables Non Current,21006279.0,30925912.0,39678527.0,,
Long Term Debt And Capital Lease Obligation,369750886.0,322053781.0,266372114.0,340237470.0,
Long Term Capital Lease Obligation,4833716.0,6587780.0,2855496.0,3163731.0,
Long Term Debt,364917170.0,315466001.0,263516618.0,337073739.0,
Long Term Provisions,5064794.0,4854037.0,,,
Current Liabilities,1012594277.0,927976040.0,948825123.0,816945505.0,
Current Deferred Taxes Liabilities,1433766.0,2585064.0,3867585.0,39472141.0,
Current Debt And Capital Lease Obligation,697818255.0,656612348.0,690222798.0,539249221.0,
Current Capital Lease Obligation,1513479.0,1972559.0,499566.0,459322.0,
Current Debt,696304776.0,654639789.0,689723232.0,538789899.0,
Payables,274553697.0,172928325.0,155610768.0,126429198.0,
Other Payable,12069646.0,3951878.0,4357958.0,5554949.0,
Dividends Payable,1448280.0,1404762.0,1286328.0,1164477.0,
Total Tax Payable,19640012.0,22491651.0,30672250.0,1632018.0,
Accounts Payable,241395759.0,145080034.0,119294232.0,118077754.0,
Total Assets,3700465142.0,3564270331.0,3519440045.0,3411619039.0,
Total Non Current Assets,2782613561.0,2700770822.0,2685234831.0,2633320242.0,
Long Term Equity Investment,,0.0,160802424.0,155925115.0,138604585.0
Investmentsin Associatesat Cost,,0.0,160802424.0,155925115.0,138604585.0
Goodwill And Other Intangible Assets,556540840.0,558704478.0,558183932.0,555097111.0,
Other Intangible Assets,49689343.0,51852981.0,51332435.0,48939708.0,
Goodwill,506851497.0,506851497.0,506851497.0,506157403.0,
Net PPE,2226072721.0,2142066344.0,1966248475.0,1922298016.0,
Accumulated Depreciation,-1181994235.0,-1134405647.0,-1087614147.0,-1019725124.0,
Gross PPE,3408066956.0,3276471991.0,3053862622.0,2942023140.0,
Construction In Progress,322335545.0,395181659.0,188653550.0,340439162.0,
Other Properties,11445645.0,13423918.0,4536299.0,77238229.0,
Machinery Furniture Equipment,2193795459.0,1999605409.0,2000965661.0,1669127504.0,
Buildings And Improvements,859656440.0,847452938.0,838899045.0,834914315.0,
Land And Improvements,20833867.0,20808067.0,20808067.0,20303930.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,917851581.0,863499509.0,834205214.0,778298797.0,
Prepaid Assets,56042223.0,69608919.0,59848875.0,50456450.0,
Inventory,750431666.0,681879308.0,630561902.0,600626939.0,
Other Inventories,29815248.0,11056296.0,11210469.0,10664456.0,
Finished Goods,205091279.0,181343087.0,157133113.0,158225087.0,
Work In Process,16924417.0,16842182.0,13722060.0,9259080.0,
Raw Materials,498600722.0,472637743.0,448496260.0,422478316.0,
Other Receivables,8380979.0,29517884.0,40930422.0,48501858.0,
Taxes Receivable,21141524.0,11526025.0,7605992.0,562902.0,
Accounts Receivable,58890968.0,43979941.0,52339927.0,60276421.0,
Allowance For Doubtful Accounts Receivable,-2479526.0,-1951670.0,-1001287.0,-859908.0,
Gross Accounts Receivable,61370494.0,45931611.0,53341214.0,61136329.0,
Cash Cash Equivalents And Short Term Investments,22964221.0,26987432.0,42918096.0,17874227.0,
Cash And Cash Equivalents,22964221.0,26987432.0,42918096.0,17874227.0,
Cash Financial,22964221.0,26987432.0,42918096.0,17874227.0,
