,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-69089882.0,-41631289.0,-1080586.0,-6612535.0,
Issuance Of Debt,4710417.0,0.0,,,
Issuance Of Capital Stock,,0.0,225000000.0,0.0,
Capital Expenditure,-19420097.0,-40360945.0,-21517.0,,-2994.0
End Cash Position,22956184.0,110013556.0,63377629.0,408906.0,
Beginning Cash Position,110013556.0,63377629.0,408906.0,272618.0,
Changes In Cash,-87057372.0,46635927.0,62968723.0,136288.0,
Financing Cash Flow,2433417.0,-401782.0,204048323.0,6748823.0,
Net Other Financing Charges,,,,-2302255.0,2361449.0
Net Common Stock Issuance,,0.0,225000000.0,0.0,
Common Stock Issuance,,0.0,225000000.0,0.0,
Net Issuance Payments Of Debt,4710417.0,0.0,-16748824.0,6748823.0,
Net Short Term Debt Issuance,4710417.0,0.0,-16748824.0,6748823.0,
Short Term Debt Issuance,4710417.0,0.0,,,
Investing Cash Flow,-39821004.0,48308053.0,-140020531.0,0.0,
Net Other Investing Changes,,-31000000.0,986.0,,
Net Investment Purchase And Sale,-20900000.0,119668998.0,-140000000.0,0.0,
Sale Of Investment,39100000.0,140000000.0,,,
Purchase Of Investment,-60000000.0,-20331002.0,-140000000.0,,
Net PPE Purchase And Sale,-18921004.0,-40360945.0,-21517.0,0.0,
Sale Of PPE,499093.0,0.0,,,0.0
Purchase Of PPE,-19420097.0,-40360945.0,-21517.0,0.0,
Operating Cash Flow,-49669785.0,-1270344.0,-1059069.0,-6612535.0,
Taxes Refund Paid,-4259388.0,-4623389.0,-22450.0,0.0,
Change In Working Capital,-45754245.0,3758423.0,-1411248.0,-4106944.0,
Change In Payable,-17275153.0,40467742.0,-261131.0,-3874140.0,
Change In Prepaid Assets,-2269074.0,-3829169.0,0.0,,
Change In Inventory,1870469.0,-15569288.0,0.0,,
Change In Receivables,-28080487.0,-17310862.0,-1150117.0,-232804.0,
Other Non Cash Items,857792.0,51214.0,5946.0,,
Provisionand Write Offof Assets,655611.0,0.0,,,
Deferred Tax,,,,,0.0
Depreciation And Amortization,7470520.0,5006699.0,648178.0,634515.0,
Amortization Cash Flow,1206902.0,536065.0,0.0,,
Depreciation,6263618.0,4470634.0,648178.0,634515.0,
Pension And Employee Benefit Expense,460320.0,296535.0,151940.0,56929.0,
Gain Loss On Investment Securities,-3301871.0,-624338.0,,,
Gain Loss On Sale Of PPE,36838.0,0.0,,,0.0
Gain Loss On Sale Of Business,0.0,-6034508.0,0.0,,
Net Income From Continuing Operations,-5820565.0,907092.0,-185743.0,-3197035.0,
