,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-7325648.068129,-83256.15939,-648108.302198,0.0,
Tax Rate For Calcs,0.081324,0.080988,0.107161,0.201,
Normalized EBITDA,5905021000.0,4749068000.0,5315148000.0,11812856000.0,
Total Unusual Items,-90080000.0,-1028000.0,-6048000.0,,
Total Unusual Items Excluding Goodwill,-90080000.0,-1028000.0,-6048000.0,,
Net Income From Continuing Operation Net Minority Interest,4322068000.0,3327172000.0,3659449000.0,10036764000.0,
Reconciled Depreciation,886588000.0,936473000.0,915408000.0,854468000.0,
Reconciled Cost Of Revenue,7996959000.0,6985592000.0,6435798000.0,7793978000.0,
EBITDA,5814941000.0,4748040000.0,5309100000.0,11812856000.0,
EBIT,4928353000.0,3811567000.0,4393692000.0,10958388000.0,
Net Interest Income,554075000.0,536232000.0,495891000.0,169638000.0,
Interest Expense,64906000.0,65985000.0,65802000.0,42084000.0,
Interest Income,621864000.0,604283000.0,564268000.0,213896000.0,
Normalized Income,4404822351.931871,3328116743.84061,3664848891.697802,10036764000.0,
Net Income From Continuing And Discontinued Operation,4322068000.0,3327172000.0,3659449000.0,10036764000.0,
Total Expenses,8970192000.0,8028375000.0,7388753000.0,8693593000.0,
Rent Expense Supplemental,,,,,2880000.0
Total Operating Income As Reported,4022139000.0,3048242000.0,3663671000.0,10338351000.0,
Diluted Average Shares,476035000.0,476035000.0,476035000.0,476035000.0,
Basic Average Shares,476035000.0,476035000.0,476035000.0,476035000.0,
Diluted EPS,9.08,6.99,7.69,21.08,
Basic EPS,9.08,6.99,7.69,21.08,
Diluted NI Availto Com Stockholders,4322068000.0,3327172000.0,3659449000.0,10036764000.0,
Net Income Common Stockholders,4322068000.0,3327172000.0,3659449000.0,10036764000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4322068000.0,3327172000.0,3659449000.0,10036764000.0,
Minority Interests,-145865000.0,-115061000.0,-204661000.0,-424381000.0,
Net Income Including Noncontrolling Interests,4467933000.0,3442233000.0,3864110000.0,10461145000.0,
Net Income Continuous Operations,4467933000.0,3442233000.0,3864110000.0,10461145000.0,
Tax Provision,395514000.0,303349000.0,463780000.0,455159000.0,
Pretax Income,4863447000.0,3745582000.0,4327890000.0,10916304000.0,
Other Non Operating Income Expenses,,-32312000.0,-4060000.0,18490000.0,-60728000.0
Special Income Charges,-90080000.0,-1028000.0,-6048000.0,,
Other Special Charges,15326000.0,1028000.0,6048000.0,,
Restructuring And Mergern Acquisition,74754000.0,0.0,,,
Net Non Operating Interest Income Expense,554075000.0,536232000.0,495891000.0,169638000.0,
Total Other Finance Cost,2883000.0,2066000.0,2575000.0,2174000.0,
Interest Expense Non Operating,64906000.0,65985000.0,65802000.0,42084000.0,
Interest Income Non Operating,621864000.0,604283000.0,564268000.0,213896000.0,
Operating Income,4106686000.0,3032916000.0,3644676000.0,10287237000.0,
Operating Expense,973233000.0,1042783000.0,952955000.0,899615000.0,
Other Operating Expenses,23612000.0,100019000.0,169735000.0,56329000.0,
Depreciation And Amortization In Income Statement,66612000.0,64138000.0,75026000.0,100364000.0,
Amortization,10101000.0,12670000.0,20024000.0,32101000.0,
Depreciation Income Statement,56511000.0,51468000.0,55002000.0,68263000.0,
Research And Development,65286000.0,75009000.0,64587000.0,74462000.0,
Selling General And Administration,503979000.0,501658000.0,385678000.0,418513000.0,
Selling And Marketing Expense,258947000.0,262063000.0,202095000.0,234338000.0,
General And Administrative Expense,245032000.0,239595000.0,183583000.0,184175000.0,
Rent And Landing Fees,,,,,2880000.0
Gross Profit,5079919000.0,4075699000.0,4597631000.0,11186852000.0,
Cost Of Revenue,7996959000.0,6985592000.0,6435798000.0,7793978000.0,
Total Revenue,13076878000.0,11061291000.0,11033429000.0,18980830000.0,
Operating Revenue,13076878000.0,11061291000.0,11033429000.0,18980830000.0,
