,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-708555.917492,245800.0,-8505800.0,-10058000.0,
Tax Rate For Calcs,0.005895,0.2,0.2,0.2,
Normalized EBITDA,-98227000.0,15807000.0,-69382000.0,-12429000.0,
Total Unusual Items,-5126000.0,1229000.0,-42529000.0,-50290000.0,
Total Unusual Items Excluding Goodwill,-120199000.0,1229000.0,-42529000.0,-50290000.0,
Net Income From Continuing Operation Net Minority Interest,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Reconciled Depreciation,41764000.0,41769000.0,50279000.0,61022000.0,
Reconciled Cost Of Revenue,530917000.0,600399000.0,817266000.0,1012849000.0,
EBITDA,-103353000.0,17036000.0,-111911000.0,-62719000.0,
EBIT,-145117000.0,-24733000.0,-162190000.0,-123741000.0,
Net Interest Income,-67091000.0,-55590000.0,-64436000.0,-36710000.0,
Interest Expense,58111000.0,49765000.0,60184000.0,35108000.0,
Interest Income,111000.0,0.0,,,
Normalized Income,32533444.082508,-76818200.0,-189309800.0,-118684000.0,
Net Income From Continuing And Discontinued Operation,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Total Expenses,595351000.0,689309000.0,927879000.0,1111481000.0,
Rent Expense Supplemental,881000.0,543000.0,1879000.0,1399000.0,
Total Operating Income As Reported,-112381000.0,-25270000.0,-154708000.0,-117063000.0,
Diluted Average Shares,76465000.0,72510000.0,54597000.0,66861027.0,
Basic Average Shares,76465000.0,72510000.0,54597000.0,66861027.0,
Diluted EPS,-2.64,-1.05,-4.09,-2.376725,
Basic EPS,-2.64,-1.05,-4.09,-2.376725,
Diluted NI Availto Com Stockholders,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Net Income Common Stockholders,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Net Income Including Noncontrolling Interests,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Net Income Discontinuous Operations,,,,0.0,53115000.0
Net Income Continuous Operations,-202030000.0,-75835000.0,-223333000.0,-158916000.0,
Tax Provision,-1198000.0,1337000.0,959000.0,67000.0,
Pretax Income,-203228000.0,-74498000.0,-222374000.0,-158849000.0,
Other Non Operating Income Expenses,5959000.0,5013000.0,1878000.0,4353000.0,
Special Income Charges,-120199000.0,4016000.0,-42529000.0,-50290000.0,
Other Special Charges,5122000.0,-4020000.0,,,-14562000.0
Impairment Of Capital Assets,4000.0,4000.0,42529000.0,50290000.0,
Net Non Operating Interest Income Expense,-67091000.0,-55590000.0,-64436000.0,-36710000.0,
Total Other Finance Cost,9091000.0,5825000.0,4252000.0,1602000.0,
Interest Expense Non Operating,58111000.0,49765000.0,60184000.0,35108000.0,
Interest Income Non Operating,111000.0,0.0,,,
Operating Income,6274000.0,-17574000.0,-109716000.0,-66082000.0,
Operating Expense,64434000.0,88910000.0,110613000.0,98632000.0,
Other Operating Expenses,-4524000.0,15477000.0,8963000.0,8476000.0,
Depreciation And Amortization In Income Statement,3142000.0,2339000.0,2679000.0,2745000.0,
Amortization,1177000.0,293000.0,465000.0,485000.0,
Depreciation Income Statement,1965000.0,2046000.0,2214000.0,2260000.0,
Selling General And Administration,35017000.0,42379000.0,47748000.0,47902000.0,
Selling And Marketing Expense,22513000.0,26891000.0,24817000.0,34267000.0,
General And Administrative Expense,12504000.0,15488000.0,22931000.0,13635000.0,
Rent And Landing Fees,881000.0,543000.0,1879000.0,1399000.0,
Gross Profit,70708000.0,71336000.0,897000.0,32550000.0,
Cost Of Revenue,530917000.0,600399000.0,817266000.0,1012849000.0,
Total Revenue,601625000.0,671735000.0,818163000.0,1045399000.0,
Operating Revenue,601625000.0,671735000.0,818163000.0,1045399000.0,
