,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1073099000.0,1605660000.0,2108282000.0,1968927000.0,
Repurchase Of Capital Stock,,,0.0,-57420000.0,0.0
Repayment Of Debt,-116304000.0,-1039266000.0,-163125000.0,-145140000.0,
Issuance Of Debt,,,,0.0,2250000000.0
Capital Expenditure,-444428000.0,-202816000.0,-213344000.0,-47937000.0,
End Cash Position,987383000.0,735171000.0,545960000.0,1912078000.0,
Beginning Cash Position,735171000.0,545960000.0,1912078000.0,1349487000.0,
Changes In Cash,252212000.0,189211000.0,-1366118000.0,562591000.0,
Financing Cash Flow,-887306000.0,-2595816000.0,-1996759000.0,-1405441000.0,
Interest Paid Cff,-62200000.0,-92603000.0,-151067000.0,-67879000.0,
Cash Dividends Paid,-686486000.0,-1446993000.0,-1682567000.0,-1125000000.0,
Common Stock Dividend Paid,-686486000.0,-1446993000.0,-1682567000.0,-1125000000.0,
Net Common Stock Issuance,,,0.0,-57420000.0,0.0
Common Stock Payments,,,0.0,-57420000.0,0.0
Net Issuance Payments Of Debt,-116304000.0,-1039266000.0,-163125000.0,-145140000.0,
Net Long Term Debt Issuance,-116304000.0,-1039266000.0,-163125000.0,-145140000.0,
Long Term Debt Payments,-116304000.0,-1039266000.0,-163125000.0,-145140000.0,
Long Term Debt Issuance,,,,0.0,2250000000.0
Investing Cash Flow,-378009000.0,976551000.0,-1690985000.0,-48832000.0,
Net Other Investing Changes,,10131000.0,,,
Net Investment Purchase And Sale,67065000.0,1169601000.0,-1476845000.0,-2474000.0,
Sale Of Investment,773233000.0,2049899000.0,2018086000.0,1031823000.0,
Purchase Of Investment,-706168000.0,-880298000.0,-3494931000.0,-1034297000.0,
Net Intangibles Purchase And Sale,-15141000.0,-6221000.0,-231000.0,-3273000.0,
Purchase Of Intangibles,-15141000.0,-6221000.0,-231000.0,-3273000.0,
Net PPE Purchase And Sale,-429175000.0,-196595000.0,-213113000.0,-44664000.0,
Sale Of PPE,112000.0,0.0,,0.0,2229977.0
Purchase Of PPE,-429287000.0,-196595000.0,-213113000.0,-44664000.0,
Operating Cash Flow,1517527000.0,1808476000.0,2321626000.0,2016864000.0,
Taxes Refund Paid,-25788000.0,-63892000.0,-120239000.0,-233979000.0,
Interest Received Cfo,43500000.0,93019000.0,118475000.0,33784000.0,
Change In Working Capital,330881000.0,495667000.0,391425000.0,-321952000.0,
Change In Accrued Expense,-34076000.0,47453000.0,-45690000.0,138356000.0,
Change In Payable,-154274000.0,394379000.0,499306000.0,-413061000.0,
Change In Prepaid Assets,-54232000.0,9125000.0,2026000.0,6759000.0,
Change In Inventory,26504000.0,-44989000.0,-32313000.0,112186000.0,
Change In Receivables,546959000.0,89699000.0,-31904000.0,-166192000.0,
Other Non Cash Items,16497000.0,2101000.0,11313000.0,39498000.0,
Provisionand Write Offof Assets,633000.0,-2940000.0,-6764000.0,13988000.0,
Depreciation And Amortization,257630000.0,271323000.0,321334000.0,340276000.0,
Amortization Cash Flow,5786000.0,4328000.0,3027000.0,2543000.0,
Depreciation,251844000.0,266995000.0,318307000.0,337733000.0,
Pension And Employee Benefit Expense,39132000.0,35682000.0,36876000.0,27275000.0,
Gain Loss On Investment Securities,,,,-6336000.0,-13341071.0
Gain Loss On Sale Of PPE,82000.0,112000.0,106000.0,130000.0,
Net Income From Continuing Operations,873935000.0,988413000.0,1578972000.0,2131610000.0,
