,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,843200000.0,843200000.0,843200000.0,843200000.0,
Share Issued,843200000.0,843200000.0,843200000.0,843200000.0,
Net Debt,1018400000.0,1410153000.0,1076682000.0,1397611000.0,
Total Debt,1183149000.0,1586601000.0,1226478000.0,1507039000.0,
Tangible Book Value,1762537000.0,1464660000.0,1190521000.0,1045665000.0,
Invested Capital,3518755000.0,3630616000.0,3011078000.0,3148709000.0,
Working Capital,1176259000.0,980565000.0,732229000.0,706317000.0,
Net Tangible Assets,1762537000.0,1464660000.0,1190521000.0,1045665000.0,
Capital Lease Obligations,47248000.0,46923000.0,15687000.0,18213000.0,
Common Stock Equity,2382854000.0,2090938000.0,1800287000.0,1659883000.0,
Total Capitalization,2828464000.0,2659811000.0,2441700000.0,2398997000.0,
Total Equity Gross Minority Interest,2397111000.0,2102515000.0,1809088000.0,1667859000.0,
Minority Interest,14257000.0,11577000.0,8801000.0,7976000.0,
Stockholders Equity,2382854000.0,2090938000.0,1800287000.0,1659883000.0,
Retained Earnings,857786000.0,565870000.0,275219000.0,134815000.0,
Capital Stock,843200000.0,843200000.0,843200000.0,843200000.0,
Common Stock,843200000.0,843200000.0,843200000.0,843200000.0,
Total Liabilities Net Minority Interest,3837899000.0,4159251000.0,3097642000.0,2969303000.0,
Total Non Current Liabilities Net Minority Interest,553662000.0,667796000.0,713431000.0,809400000.0,
Non Current Pension And Other Postretirement Benefit Plans,75501000.0,67323000.0,60859000.0,56532000.0,
Non Current Deferred Revenue,1255000.0,,,,
Long Term Debt And Capital Lease Obligation,476906000.0,600473000.0,652572000.0,752868000.0,
Long Term Capital Lease Obligation,31296000.0,31600000.0,11159000.0,13754000.0,
Long Term Debt,445610000.0,568873000.0,641413000.0,739114000.0,
Current Liabilities,3284237000.0,3491455000.0,2384211000.0,2159903000.0,
Other Current Liabilities,5945000.0,9912000.0,7759000.0,13654000.0,
Current Deferred Taxes Liabilities,74008000.0,63820000.0,52785000.0,,
Current Debt And Capital Lease Obligation,706243000.0,986128000.0,573906000.0,754171000.0,
Current Capital Lease Obligation,15952000.0,15323000.0,4528000.0,4459000.0,
Current Debt,690291000.0,970805000.0,569378000.0,749712000.0,
Pensionand Other Post Retirement Benefit Plans Current,73629000.0,66719000.0,54293000.0,44543000.0,
Current Provisions,44475000.0,42815000.0,49312000.0,38637000.0,
Payables,2320663000.0,2237594000.0,1575012000.0,1274393000.0,
Other Payable,,4904000.0,12537000.0,13313000.0,
Dividends Payable,13260000.0,13266000.0,55424000.0,55466000.0,
Total Tax Payable,398000.0,4442000.0,1806000.0,57197000.0,
Accounts Payable,2307005000.0,2214982000.0,1505245000.0,1148417000.0,
Total Assets,6235010000.0,6261766000.0,4906730000.0,4637162000.0,
Total Non Current Assets,1774514000.0,1789746000.0,1790290000.0,1770942000.0,
Financial Assets,329000.0,1940000.0,1780000.0,4198000.0,
Long Term Equity Investment,,0.0,4122000.0,250000.0,0.0
Investmentsin Joint Venturesat Cost,,0.0,4122000.0,250000.0,0.0
Goodwill And Other Intangible Assets,620317000.0,626278000.0,609766000.0,614218000.0,
Other Intangible Assets,150510000.0,156471000.0,139959000.0,144411000.0,
Goodwill,469807000.0,469807000.0,469807000.0,469807000.0,
Net PPE,1153868000.0,1161528000.0,1174622000.0,1152276000.0,
Accumulated Depreciation,-652043000.0,-593322000.0,-549543000.0,-523328000.0,
Gross PPE,1805911000.0,1754850000.0,1724165000.0,1675604000.0,
Construction In Progress,497145000.0,499111000.0,735653000.0,703866000.0,
Machinery Furniture Equipment,615730000.0,587586000.0,398983000.0,405866000.0,
Buildings And Improvements,606056000.0,581173000.0,534458000.0,516123000.0,
Land And Improvements,86980000.0,86980000.0,55071000.0,49749000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,4460496000.0,4472020000.0,3116440000.0,2866220000.0,
Other Current Assets,3498000.0,2885000.0,2035000.0,1618000.0,
Current Deferred Assets,2246000.0,5088000.0,7881000.0,7643000.0,
Restricted Cash,1200000.0,1200000.0,1200000.0,,
Prepaid Assets,142632000.0,89399000.0,103962000.0,124583000.0,
Inventory,1543038000.0,1780892000.0,1100977000.0,1107992000.0,
Inventories Adjustments Allowances,-41650000.0,-49763000.0,-37572000.0,-32454000.0,
Other Inventories,7939000.0,6015000.0,5400000.0,4200000.0,
Finished Goods,1511831000.0,1753448000.0,1075392000.0,1098048000.0,
Raw Materials,64918000.0,71192000.0,57757000.0,38198000.0,
Other Receivables,13326000.0,,,3668000.0,
Taxes Receivable,5581000.0,5487000.0,8186000.0,16020000.0,
Accounts Receivable,2631474000.0,2457544000.0,1758090000.0,1513481000.0,
Allowance For Doubtful Accounts Receivable,-281342000.0,-268325000.0,-162976000.0,-208639000.0,
Gross Accounts Receivable,2912816000.0,2725869000.0,1921066000.0,1722120000.0,
Cash Cash Equivalents And Short Term Investments,117501000.0,129525000.0,134109000.0,91215000.0,
Cash And Cash Equivalents,117501000.0,129525000.0,134109000.0,91215000.0,
Cash Equivalents,,0.0,63199000.0,25000000.0,
Cash Financial,117501000.0,129525000.0,70910000.0,66215000.0,
