,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Share Issued,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Net Debt,,6861000.0,,,
Total Debt,744240000.0,791756000.0,714348000.0,720849000.0,
Tangible Book Value,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Invested Capital,1762061000.0,1784548000.0,1776976000.0,1801533000.0,
Working Capital,685821000.0,613449000.0,639254000.0,638136000.0,
Net Tangible Assets,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Capital Lease Obligations,744240000.0,752060000.0,708932000.0,720849000.0,
Common Stock Equity,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Total Capitalization,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Total Equity Gross Minority Interest,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Stockholders Equity,1762061000.0,1744852000.0,1771560000.0,1801533000.0,
Retained Earnings,673295000.0,657470000.0,677497000.0,301400000.0,
Capital Stock,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Common Stock,1200000000.0,1200000000.0,1200000000.0,1200000000.0,
Total Liabilities Net Minority Interest,2653967000.0,2527842000.0,2338916000.0,2455951000.0,
Total Non Current Liabilities Net Minority Interest,816587000.0,792269000.0,767005000.0,760266000.0,
Non Current Pension And Other Postretirement Benefit Plans,219057000.0,187522000.0,183206000.0,174183000.0,
Non Current Deferred Revenue,1760000.0,2151000.0,2542000.0,2933000.0,
Long Term Debt And Capital Lease Obligation,595770000.0,602596000.0,581257000.0,583150000.0,
Long Term Capital Lease Obligation,595770000.0,602596000.0,581257000.0,583150000.0,
Current Liabilities,1837380000.0,1735573000.0,1571911000.0,1695685000.0,
Current Deferred Taxes Liabilities,,,,55310000.0,69768000.0
Current Debt And Capital Lease Obligation,148470000.0,189160000.0,133091000.0,137699000.0,
Current Capital Lease Obligation,148470000.0,149464000.0,127675000.0,137699000.0,
Current Debt,0.0,39696000.0,5416000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,0.0,14424000.0,23958000.0,9581000.0,
Current Provisions,12858000.0,10220000.0,9564000.0,10765000.0,
Payables,1283730000.0,1180876000.0,1073616000.0,1247819000.0,
Other Payable,66213000.0,41744000.0,75443000.0,121927000.0,
Total Tax Payable,55136000.0,69003000.0,73425000.0,55310000.0,
Accounts Payable,1162381000.0,1070129000.0,924748000.0,1070582000.0,
Total Assets,4416028000.0,4272694000.0,4110476000.0,4257484000.0,
Total Non Current Assets,1892827000.0,1923672000.0,1899311000.0,1923663000.0,
Investmentin Financial Assets,40460000.0,40460000.0,40460000.0,21710000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,40460000.0,40460000.0,40460000.0,21710000.0,
Investment Properties,240591000.0,260762000.0,281046000.0,295651000.0,
Net PPE,1611776000.0,1622450000.0,1577805000.0,1606302000.0,
Accumulated Depreciation,-715106000.0,-665907000.0,-613997000.0,-571792000.0,
Gross PPE,2326882000.0,2288357000.0,2191802000.0,2178094000.0,
Construction In Progress,62611000.0,49785000.0,45000000.0,52770000.0,
Machinery Furniture Equipment,372925000.0,345842000.0,327552000.0,317112000.0,
Buildings And Improvements,1489077000.0,1466209000.0,1393096000.0,1384031000.0,
Land And Improvements,402269000.0,426521000.0,426154000.0,424181000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2523201000.0,2349022000.0,2211165000.0,2333821000.0,
Prepaid Assets,143364000.0,128326000.0,74801000.0,120128000.0,
Inventory,1709401000.0,1816658000.0,1647915000.0,1319330000.0,
Inventories Adjustments Allowances,-228014000.0,-207989000.0,-162049000.0,-136567000.0,
Other Inventories,8810000.0,7778000.0,8775000.0,7004000.0,
Finished Goods,1788312000.0,1895473000.0,1611637000.0,1314183000.0,
Raw Materials,140293000.0,121396000.0,189552000.0,134710000.0,
Other Receivables,201228000.0,189247000.0,187076000.0,140870000.0,
Accounts Receivable,189043000.0,173978000.0,220902000.0,193102000.0,
Allowance For Doubtful Accounts Receivable,-16176000.0,-15741000.0,-26152000.0,-24693000.0,
Gross Accounts Receivable,205219000.0,189719000.0,247054000.0,217795000.0,
Cash Cash Equivalents And Short Term Investments,270963000.0,32835000.0,50031000.0,526183000.0,
Cash And Cash Equivalents,270963000.0,32835000.0,50031000.0,526183000.0,
Cash Equivalents,,,,100000000.0,
Cash Financial,270963000.0,32835000.0,50031000.0,426183000.0,
