,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,13102512.0,16259300.0,18375238.0,17647444.0,
Repayment Of Debt,-9975538.0,-10426295.0,-22130308.0,-15443067.0,
Issuance Of Debt,5385121.0,8289819.0,15491639.0,5338251.0,
Capital Expenditure,-5086904.0,-2311130.0,-4160135.0,-5173336.0,
End Cash Position,946988.0,4252746.0,2720230.0,2726125.0,
Beginning Cash Position,4252746.0,2720230.0,2726125.0,7042690.0,
Changes In Cash,-3305758.0,1532516.0,-5895.0,-4316565.0,
Financing Cash Flow,-16574183.0,-14733828.0,-18593347.0,-22867470.0,
Net Other Financing Charges,,,,,-485786.0
Interest Paid Cff,,,,-314329.0,-80419.0
Net Issuance Payments Of Debt,-4590417.0,-2136476.0,-6638669.0,-10104816.0,
Net Long Term Debt Issuance,-4590417.0,-2136476.0,-6638669.0,-10104816.0,
Long Term Debt Payments,-9975538.0,-10426295.0,-22130308.0,-15443067.0,
Long Term Debt Issuance,5385121.0,8289819.0,15491639.0,5338251.0,
Investing Cash Flow,-4920991.0,-2304086.0,-3947921.0,-4269875.0,
Net Other Investing Changes,,,,-43975.0,
Net Intangibles Purchase And Sale,-234750.0,0.0,-15718.0,-8040.0,
Purchase Of Intangibles,-234750.0,0.0,-15718.0,-8040.0,
Net PPE Purchase And Sale,-4686241.0,-2304086.0,-3932203.0,-4261835.0,
Sale Of PPE,165913.0,7044.0,212214.0,903461.0,
Purchase Of PPE,-4852154.0,-2311130.0,-4144417.0,-5165296.0,
Operating Cash Flow,18189416.0,18570430.0,22535373.0,22820780.0,
Taxes Refund Paid,-327676.0,-31713.0,-357762.0,-323121.0,
Change In Working Capital,-1681991.0,-5204461.0,4791470.0,-561144.0,
Change In Accrued Expense,-1328285.0,-2273083.0,-1191500.0,-831958.0,
Change In Payable,379621.0,-4289390.0,3303191.0,74118.0,
Change In Prepaid Assets,-1327530.0,-149001.0,3831508.0,-765581.0,
Change In Inventory,238320.0,277502.0,463608.0,1331325.0,
Change In Receivables,355883.0,1229511.0,-1615337.0,-369048.0,
Other Non Cash Items,2936825.0,2551312.0,2977025.0,1359087.0,
Provisionand Write Offof Assets,793681.0,385869.0,687780.0,676962.0,
Deferred Tax,,,,0.0,20670.0
Depreciation And Amortization,19055772.0,18912736.0,18710118.0,23283282.0,
Amortization Cash Flow,113138.0,93141.0,77376.0,91700.0,
Depreciation,18942634.0,18819595.0,18632742.0,23191582.0,
Pension And Employee Benefit Expense,608135.0,727776.0,727329.0,717212.0,
Gain Loss On Sale Of PPE,-58086.0,-5978.0,210811.0,-106400.0,
Net Income From Continuing Operations,-5533493.0,1564849.0,-4862506.0,-2766057.0,
