,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,50000000.0,50000000.0,49999999.0,49999999.0,
Share Issued,50000000.0,50000000.0,49999999.0,49999999.0,
Total Debt,19479445.0,20824885.0,20159147.0,21283184.0,
Tangible Book Value,767769655.0,633396985.0,536174783.0,533400389.0,
Invested Capital,767816263.0,633690289.0,536714781.0,534187077.0,
Working Capital,390061435.0,388793915.0,65726937.0,112773590.0,
Net Tangible Assets,767769655.0,633396985.0,536174783.0,533400389.0,
Capital Lease Obligations,19479445.0,20824885.0,20159147.0,21283184.0,
Common Stock Equity,767816263.0,633690289.0,536714781.0,534187077.0,
Total Capitalization,767816263.0,633690289.0,536714781.0,534187077.0,
Total Equity Gross Minority Interest,766252245.0,632393699.0,535776187.0,533579523.0,
Minority Interest,-1564018.0,-1296590.0,-938594.0,-607554.0,
Stockholders Equity,767816263.0,633690289.0,536714781.0,534187077.0,
Other Equity Interest,,,,,-5000277359.0
Retained Earnings,221791391.0,136550438.0,126234985.0,108727489.0,
Capital Stock,500000000.0,500000000.0,375000000.0,375000000.0,
Common Stock,500000000.0,500000000.0,375000000.0,375000000.0,
Total Liabilities Net Minority Interest,937361897.0,670464095.0,314337231.0,184671130.0,
Total Non Current Liabilities Net Minority Interest,186729540.0,231181727.0,41343909.0,37954188.0,
Other Non Current Liabilities,161935750.0,206664794.0,,14654354.0,43693645.0
Non Current Pension And Other Postretirement Benefit Plans,6875570.0,5931350.0,4443568.0,3550667.0,
Tradeand Other Payables Non Current,,,,,43693645.0
Non Current Deferred Revenue,,0.0,18174944.0,0.0,43626072.0
Long Term Debt And Capital Lease Obligation,17918220.0,18585583.0,18725397.0,19749167.0,
Long Term Capital Lease Obligation,17918220.0,18585583.0,18725397.0,19749167.0,
Current Liabilities,750632357.0,439282368.0,272993322.0,146716942.0,
Other Current Liabilities,383919311.0,155302025.0,74150805.0,59444418.0,
Current Deferred Taxes Liabilities,10515606.0,8491970.0,5968510.0,4958878.0,
Current Debt And Capital Lease Obligation,1561225.0,2239302.0,1433750.0,1534017.0,
Current Capital Lease Obligation,1561225.0,2239302.0,1433750.0,1534017.0,
Current Debt,,,,,0.0
Pensionand Other Post Retirement Benefit Plans Current,2988343.0,2212281.0,2325546.0,1725353.0,
Current Provisions,1329213.0,,3864447.0,2364447.0,500000.0
Payables,152687887.0,145700807.0,180450264.0,71889829.0,
Other Payable,86560854.0,99704911.0,100670215.0,2191369.0,
Total Tax Payable,4052718.0,0.0,,,3371006.0
Accounts Payable,62074315.0,45995896.0,79780049.0,69698460.0,
Total Assets,1703614142.0,1302857794.0,850113418.0,718250653.0,
Total Non Current Assets,562920350.0,474781511.0,511393159.0,458760121.0,
Other Non Current Assets,,,,,-3001000.0
Investmentin Financial Assets,181817426.0,87118784.0,81979022.0,0.0,
Available For Sale Securities,181817426.0,87118784.0,81979022.0,,
Long Term Equity Investment,314207875.0,267490621.0,306932738.0,329863587.0,
Investmentsin Associatesat Cost,314207875.0,267490621.0,306932738.0,329863587.0,
Investment Properties,45299097.0,97317304.0,100754668.0,105595838.0,
Goodwill And Other Intangible Assets,46608.0,293304.0,539998.0,786688.0,
Other Intangible Assets,46608.0,293304.0,539998.0,786688.0,
Net PPE,21549344.0,22561498.0,21186733.0,22514008.0,
Accumulated Depreciation,-19298520.0,-16926656.0,-14762437.0,-12941424.0,
Gross PPE,40847864.0,39488154.0,35949170.0,35455432.0,
Construction In Progress,,,,45375062.0,67297279.0
Other Properties,,,,,946940.0
Machinery Furniture Equipment,8570027.0,8299621.0,8053316.0,7768207.0,
Buildings And Improvements,10493395.0,9404091.0,6111412.0,5902783.0,
Land And Improvements,21784442.0,21784442.0,21784442.0,21784442.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1140693792.0,828076283.0,338720259.0,259490532.0,
Other Current Assets,,,,,-102907994.0
Restricted Cash,217291746.0,187809700.0,117604319.0,46625177.0,
Prepaid Assets,52708030.0,36941712.0,42987372.0,39889294.0,
Inventory,565664467.0,343779961.0,10355038.0,12390644.0,
Finished Goods,565664467.0,343779961.0,10355038.0,12390644.0,
Other Receivables,131284889.0,175516571.0,116362913.0,99557433.0,
Taxes Receivable,33671565.0,20239660.0,14867074.0,1125898.0,
Accounts Receivable,94951637.0,60506258.0,33888850.0,0.0,
Allowance For Doubtful Accounts Receivable,-4168635.0,-2627744.0,0.0,,
Gross Accounts Receivable,99120272.0,63134002.0,33888850.0,,
Cash Cash Equivalents And Short Term Investments,45121458.0,3282421.0,2654693.0,59902086.0,
Other Short Term Investments,,,,15000000.0,
Cash And Cash Equivalents,45121458.0,3282421.0,2654693.0,44902086.0,
Cash Financial,45121458.0,3282421.0,2654693.0,44902086.0,
