,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,108046563.0,76887211.0,26919174.0,-58987472.0,
Repayment Of Debt,-498286312.0,-928523063.0,-771608363.0,-731280219.0,
Issuance Of Debt,403851602.0,818879615.0,797441324.0,889010768.0,
Capital Expenditure,-15355444.0,-11974834.0,-7135943.0,-30207668.0,
End Cash Position,15410013.0,35310857.0,110960325.0,97529513.0,
Beginning Cash Position,35310857.0,110960325.0,97529513.0,90365697.0,
Effect Of Exchange Rate Changes,-7395144.0,-7129445.0,-14569364.0,-27571547.0,
Changes In Cash,-12505700.0,-68520023.0,28000176.0,34735363.0,
Financing Cash Flow,-130549573.0,-145687294.0,-553546.0,93331184.0,
Net Other Financing Charges,,,-18291178.0,18291178.0,
Interest Paid Cff,-27670375.0,-27131727.0,,,
Cash Dividends Paid,,,,-70714290.0,-47142860.0
Net Issuance Payments Of Debt,-94434710.0,-109643448.0,25832961.0,157730549.0,
Net Short Term Debt Issuance,,,,18291178.0,0.0
Net Long Term Debt Issuance,-94434710.0,-109643448.0,25832961.0,157730549.0,
Long Term Debt Payments,-498286312.0,-928523063.0,-771608363.0,-731280219.0,
Long Term Debt Issuance,403851602.0,818879615.0,797441324.0,889010768.0,
Investing Cash Flow,-5358134.0,-11694774.0,-5501395.0,-29816017.0,
Net Investment Purchase And Sale,,0.0,-324693.0,0.0,
Sale Of Investment,,0.0,405793.0,0.0,
Purchase Of Investment,,0.0,-730486.0,0.0,
Net Intangibles Purchase And Sale,0.0,-228520.0,-265277.0,-357875.0,
Purchase Of Intangibles,0.0,-228520.0,-265277.0,-357875.0,
Net PPE Purchase And Sale,-5358134.0,-11466254.0,-4911425.0,-29458142.0,
Sale Of PPE,9997310.0,280060.0,1959241.0,391651.0,
Purchase Of PPE,-15355444.0,-11746314.0,-6870666.0,-29849793.0,
Operating Cash Flow,123402007.0,88862045.0,34055117.0,-28779804.0,
Taxes Refund Paid,-8375607.0,-15832460.0,-14372433.0,-26201905.0,
Interest Paid Cfo,,-27131727.0,-21127463.0,-11393852.0,-4638053.0
Change In Working Capital,13571642.0,-10213293.0,80708229.0,-83322681.0,
Change In Payable,-12942971.0,5762349.0,55333296.0,22588461.0,
Change In Inventory,26398341.0,-25892186.0,-27876420.0,-88206519.0,
Change In Receivables,116272.0,9916544.0,53251353.0,-17704623.0,
Other Non Cash Items,30027909.0,28768613.0,22832921.0,12741722.0,
Provisionand Write Offof Assets,1355759.0,-17226681.0,10733438.0,13298533.0,
Depreciation And Amortization,38124930.0,38410374.0,41307607.0,45613625.0,
Amortization Cash Flow,282258.0,458060.0,438467.0,422275.0,
Depreciation,37842672.0,37952314.0,40869140.0,45191350.0,
Pension And Employee Benefit Expense,3501400.0,3507800.0,4465300.0,4301398.0,
Gain Loss On Investment Securities,,,284527.0,-8838918.0,-399837.0
Gain Loss On Sale Of PPE,-8823042.0,-222418.0,-463245.0,-151275.0,
Net Income From Continuing Operations,53747037.0,64741810.0,-79099490.0,29110349.0,
