,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,67500000.0,67500000.0,67500000.0,67500000.0,
Share Issued,67500000.0,67500000.0,67500000.0,67500000.0,
Net Debt,259171645.0,488626595.0,235194485.0,201487330.0,
Total Debt,402372184.0,667308403.0,372922551.0,374000156.0,
Tangible Book Value,282045802.0,746959988.0,1033470038.0,1212694631.0,
Invested Capital,655499657.0,1396467908.0,1392137536.0,1573336437.0,
Working Capital,-329965107.0,-174775444.0,398042217.0,477845729.0,
Net Tangible Assets,282045802.0,746959988.0,1033470038.0,1212694631.0,
Capital Lease Obligations,32087121.0,33253238.0,21343503.0,22279663.0,
Common Stock Equity,285214594.0,762412743.0,1040558488.0,1221615944.0,
Total Capitalization,552718257.0,1053119346.0,1361144121.0,1572948592.0,
Total Equity Gross Minority Interest,206645719.0,746319664.0,1040558488.0,1221615944.0,
Minority Interest,-78568875.0,-16093079.0,0.0,,
Stockholders Equity,285214594.0,762412743.0,1040558488.0,1221615944.0,
Retained Earnings,-551306095.0,-74107946.0,204037799.0,385095255.0,
Additional Paid In Capital,72850071.0,72850071.0,72850071.0,72850071.0,
Capital Stock,674508630.0,674508630.0,674508630.0,674508630.0,
Common Stock,674508630.0,674508630.0,674508630.0,674508630.0,
Total Liabilities Net Minority Interest,1076797125.0,1048001888.0,608379362.0,574459404.0,
Total Non Current Liabilities Net Minority Interest,375894641.0,398045523.0,409127861.0,431774713.0,
Non Current Pension And Other Postretirement Benefit Plans,79070875.0,76110180.0,68470623.0,59366680.0,
Long Term Debt And Capital Lease Obligation,296823766.0,321935343.0,340657238.0,372408033.0,
Long Term Capital Lease Obligation,29320103.0,31228740.0,20071605.0,21075385.0,
Long Term Debt,267503663.0,290706603.0,320585633.0,351332648.0,
Current Liabilities,700902484.0,649956365.0,199251501.0,142684691.0,
Other Current Liabilities,344669500.0,114996465.0,6623976.0,3753029.0,
Current Deferred Taxes Liabilities,388546.0,12534306.0,22698256.0,15734185.0,
Current Debt And Capital Lease Obligation,105548418.0,345373060.0,32265313.0,1592123.0,
Current Capital Lease Obligation,2767018.0,2024498.0,1271898.0,1204278.0,
Current Debt,102781400.0,343348562.0,30993415.0,387845.0,
Payables,139832684.0,85581429.0,54508779.0,30823717.0,
Other Payable,50100000.0,17000000.0,,,
Accounts Payable,89732684.0,68581429.0,54508779.0,30823717.0,
Total Assets,1283442844.0,1794321552.0,1648937850.0,1796075348.0,
Total Non Current Assets,912505467.0,1319140631.0,1051644132.0,1175544928.0,
Goodwill And Other Intangible Assets,3168792.0,15452755.0,7088450.0,8921313.0,
Other Intangible Assets,3168792.0,15452755.0,7088450.0,8921313.0,
Net PPE,909336675.0,1303687876.0,1044555682.0,1166623615.0,
Accumulated Depreciation,-2433472850.0,-2398905675.0,-2280374877.0,-2128323952.0,
Gross PPE,3342809525.0,3702593551.0,3324930559.0,3294947567.0,
Construction In Progress,43390886.0,29143531.0,38223180.0,33176447.0,
Other Properties,40307078.0,40307078.0,71291641.0,71299471.0,
Machinery Furniture Equipment,2875310171.0,3178591433.0,2830252978.0,2806020638.0,
Buildings And Improvements,359767570.0,419845906.0,359450388.0,358738639.0,
Land And Improvements,24033820.0,34705603.0,25712372.0,25712372.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,370937377.0,475180921.0,597293718.0,620530420.0,
Other Current Assets,1690173.0,5524724.0,1102222.0,56686175.0,
Restricted Cash,11768029.0,1291532.0,784157.0,13952970.0,
Prepaid Assets,22434613.0,25114514.0,60300712.0,28423886.0,
Inventory,90507621.0,119763506.0,103945864.0,150707641.0,
Inventories Adjustments Allowances,-65923918.0,-63660868.0,-45534085.0,-38564388.0,
Other Inventories,6714806.0,4811172.0,5232817.0,6163083.0,
Finished Goods,37662879.0,58583132.0,43232702.0,74619427.0,
Raw Materials,112053854.0,120030070.0,101014430.0,108489519.0,
Taxes Receivable,14552982.0,20744512.0,36957464.0,,
Accounts Receivable,118870541.0,157313563.0,151418736.0,220526585.0,
Allowance For Doubtful Accounts Receivable,-13789630.0,-9903944.0,-6144324.0,-4917817.0,
Gross Accounts Receivable,132660171.0,167217507.0,157563060.0,225444402.0,
Cash Cash Equivalents And Short Term Investments,111113418.0,145428570.0,242784563.0,150233163.0,
Other Short Term Investments,,,126400000.0,,109000000.0
Cash And Cash Equivalents,111113418.0,145428570.0,116384563.0,150233163.0,
Cash Equivalents,,0.0,86480000.0,115473900.0,45000000.0
Cash Financial,111113418.0,145428570.0,29904563.0,34759263.0,
