,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-544296000.0,-262265000.0,73659000.0,637147000.0,
Repurchase Of Capital Stock,-49315000.0,0.0,,,
Repayment Of Debt,-1310971000.0,-300393000.0,-345843000.0,-983667000.0,
Capital Expenditure,-338839000.0,-191952000.0,-75941000.0,-166864000.0,
End Cash Position,2144524000.0,3787408000.0,3630930000.0,2654358000.0,
Beginning Cash Position,3787408000.0,3630930000.0,2654358000.0,3393975000.0,
Changes In Cash,-1642884000.0,156478000.0,976572000.0,-739617000.0,
Financing Cash Flow,-1979946000.0,-627834000.0,-948503000.0,-1895162000.0,
Net Other Financing Charges,,,,-192600000.0,-275000000.0
Interest Paid Cff,-327251000.0,-290698000.0,-298245000.0,-213704000.0,
Net Common Stock Issuance,-49315000.0,0.0,,,
Common Stock Payments,-49315000.0,0.0,,,
Net Issuance Payments Of Debt,-1310971000.0,-300393000.0,-345843000.0,-983667000.0,
Net Long Term Debt Issuance,-1310971000.0,-300393000.0,-345843000.0,-983667000.0,
Long Term Debt Payments,-1310971000.0,-300393000.0,-345843000.0,-983667000.0,
Investing Cash Flow,542519000.0,854625000.0,1775475000.0,351534000.0,
Net Other Investing Changes,302244000.0,,,-181421000.0,
Interest Received Cfi,165407000.0,218774000.0,173791000.0,51065000.0,
Dividends Received Cfi,441849000.0,943002000.0,1241909000.0,1626103000.0,
Net Investment Purchase And Sale,436000000.0,194000000.0,230500000.0,-979688000.0,
Sale Of Investment,486000000.0,194000000.0,255500000.0,55812000.0,
Purchase Of Investment,-50000000.0,0.0,-25000000.0,-1035500000.0,
Net Business Purchase And Sale,-464142000.0,-319844000.0,174976000.0,-1000000.0,
Sale Of Business,0.0,135598000.0,381837000.0,0.0,
Purchase Of Business,-464142000.0,-455442000.0,-206861000.0,-1000000.0,
Net Intangibles Purchase And Sale,-26344000.0,-25622000.0,-15862000.0,-22666000.0,
Purchase Of Intangibles,-26344000.0,-25622000.0,-15862000.0,-22666000.0,
Net PPE Purchase And Sale,-312495000.0,-155685000.0,-59839000.0,-140859000.0,
Sale Of PPE,0.0,10645000.0,240000.0,3339000.0,
Purchase Of PPE,-312495000.0,-166330000.0,-60079000.0,-144198000.0,
Operating Cash Flow,-205457000.0,-70313000.0,149600000.0,804011000.0,
Taxes Refund Paid,-164073000.0,-215446000.0,-77831000.0,-84879000.0,
Change In Working Capital,-225267000.0,77366000.0,-88219000.0,157151000.0,
Change In Other Current Liabilities,-36844000.0,-60890000.0,-40356000.0,-117924000.0,
Change In Other Current Assets,40680000.0,57888000.0,40806000.0,36267000.0,
Change In Accrued Expense,39049000.0,-17345000.0,-56469000.0,192143000.0,
Change In Payable,-341149000.0,446857000.0,30406000.0,-474480000.0,
Change In Prepaid Assets,181556000.0,-120580000.0,-69242000.0,123905000.0,
Change In Inventory,-100342000.0,47498000.0,99669000.0,-61005000.0,
Change In Receivables,-8217000.0,-276062000.0,-93033000.0,458245000.0,
Other Non Cash Items,-1845885000.0,101756000.0,98246000.0,81922000.0,
Provisionand Write Offof Assets,11048000.0,3888000.0,17513000.0,676000.0,
Depreciation And Amortization,429508000.0,280593000.0,225721000.0,231824000.0,
Depreciation,429508000.0,280593000.0,225721000.0,231824000.0,
Pension And Employee Benefit Expense,45382000.0,33151000.0,28799000.0,27010000.0,
Gain Loss On Investment Securities,,,,-1577000.0,
Gain Loss On Sale Of Business,0.0,-317344000.0,-56718000.0,,
Net Income From Continuing Operations,-1370596000.0,-264483000.0,475875000.0,1372676000.0,
