,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,643805000.0,715458000.0,1607814000.0,4687698000.0,
Repurchase Of Capital Stock,-3014000.0,-14128000.0,-37681000.0,-134341000.0,
Repayment Of Debt,-1283015000.0,-833886000.0,-1086065000.0,-2245403000.0,
Issuance Of Debt,1900044000.0,370675000.0,296875000.0,202000000.0,
Capital Expenditure,-553686000.0,-658884000.0,-731847000.0,-631586000.0,
End Cash Position,1338709000.0,957994000.0,1504040000.0,2455935000.0,
Beginning Cash Position,957994000.0,1504040000.0,2455935000.0,2666104000.0,
Effect Of Exchange Rate Changes,-160000.0,-1027000.0,-165000.0,-2793000.0,
Changes In Cash,380875000.0,-545019000.0,-951730000.0,-207376000.0,
Financing Cash Flow,-417116000.0,-1542688000.0,-2711809000.0,-5264287000.0,
Net Other Financing Charges,,,,-97881000.0,-226412000.0
Interest Paid Cff,-169755000.0,-176410000.0,-170725000.0,-227924000.0,
Cash Dividends Paid,-725122000.0,-725122000.0,-1450244000.0,-2358577000.0,
Common Stock Dividend Paid,,,,-2358577000.0,-1636115000.0
Net Common Stock Issuance,-3014000.0,-14128000.0,-37681000.0,-134341000.0,
Common Stock Payments,-3014000.0,-14128000.0,-37681000.0,-134341000.0,
Net Issuance Payments Of Debt,617029000.0,-463211000.0,-789190000.0,-2043403000.0,
Net Short Term Debt Issuance,87000000.0,-33875000.0,296875000.0,0.0,
Short Term Debt Payments,-421438000.0,-196875000.0,0.0,,
Short Term Debt Issuance,508438000.0,163000000.0,296875000.0,0.0,
Net Long Term Debt Issuance,530029000.0,-429336000.0,-1086065000.0,-2043403000.0,
Long Term Debt Payments,-861577000.0,-637011000.0,-1086065000.0,-2245403000.0,
Long Term Debt Issuance,1391606000.0,207675000.0,0.0,202000000.0,
Investing Cash Flow,-399500000.0,-376673000.0,-579582000.0,-262373000.0,
Net Other Investing Changes,,,,,7429000.0
Interest Received Cfi,24136000.0,55740000.0,88228000.0,45841000.0,
Dividends Received Cfi,203438000.0,0.0,227850000.0,398738000.0,
Net Investment Purchase And Sale,121880000.0,245221000.0,-154438000.0,-73001000.0,
Sale Of Investment,197041000.0,1229531000.0,1189842000.0,1285999000.0,
Purchase Of Investment,-75161000.0,-984310000.0,-1344280000.0,-1359000000.0,
Net Business Purchase And Sale,-195268000.0,-18750000.0,-9375000.0,-2500000.0,
Purchase Of Business,-195268000.0,-18750000.0,-9375000.0,-2500000.0,
Net Intangibles Purchase And Sale,-51455000.0,-1280000.0,-2645000.0,-46872000.0,
Purchase Of Intangibles,-51455000.0,-1280000.0,-2645000.0,-46872000.0,
Net PPE Purchase And Sale,-502231000.0,-657604000.0,-729202000.0,-584579000.0,
Sale Of PPE,,,0.0,135000.0,18900000.0
Purchase Of PPE,-502231000.0,-657604000.0,-729202000.0,-584714000.0,
Operating Cash Flow,1197491000.0,1374342000.0,2339661000.0,5319284000.0,
Taxes Refund Paid,-107651000.0,-134817000.0,-223382000.0,-306606000.0,
Change In Working Capital,278403000.0,-47503000.0,438642000.0,560761000.0,
Change In Payable,9331000.0,177846000.0,51504000.0,72238000.0,
Change In Prepaid Assets,17637000.0,-35472000.0,23663000.0,56193000.0,
Change In Inventory,253923000.0,-105080000.0,306124000.0,-257707000.0,
Change In Receivables,-2488000.0,-84797000.0,57351000.0,690037000.0,
Other Non Cash Items,79463000.0,91667000.0,113810000.0,183953000.0,
Provisionand Write Offof Assets,163191000.0,-102438000.0,-268187000.0,64775000.0,
Depreciation And Amortization,949336000.0,903530000.0,914248000.0,923388000.0,
Amortization Cash Flow,115884000.0,113139000.0,93098000.0,122178000.0,
Depreciation,833452000.0,790391000.0,821150000.0,801210000.0,
Pension And Employee Benefit Expense,76147000.0,69315000.0,65445000.0,65895000.0,
Gain Loss On Investment Securities,8250000.0,6697000.0,-601000.0,3754000.0,
Net Foreign Currency Exchange Gain Loss,1082000.0,1025000.0,-27000.0,317000.0,
Gain Loss On Sale Of PPE,,,0.0,2604000.0,-10569000.0
Net Income From Continuing Operations,-645394000.0,448030000.0,1364272000.0,4184171000.0,
